Instance ID,Image File,Vertices,Designator
0,pcb_30b_cc_11.png,"[[[1743, 555], [1743, 580], [1742, 581], [1705, 581], [1703, 583], [1702, 583], [1702, 710], [1703, 710], [1704, 711], [1704, 712], [1708, 716], [1718, 716], [1719, 717], [1722, 717], [1723, 718], [1735, 718], [1737, 720], [1737, 722], [1740, 725], [1745, 725], [1747, 727], [1747, 733], [1748, 734], [1748, 743], [1749, 744], [1749, 750], [1756, 750], [1757, 749], [1762, 749], [1763, 750], [1949, 750], [1952, 753], [1952, 754], [1986, 754], [1986, 752], [1988, 750], [2043, 750], [2045, 748], [2055, 748], [2055, 742], [2057, 740], [2057, 737], [2056, 736], [2056, 735], [2055, 734], [2055, 733], [2054, 732], [2054, 717], [2059, 712], [2085, 712], [2085, 580], [2081, 580], [2080, 579], [2054, 579], [2052, 577], [2052, 555]]]",C
1,pcb_30b_cc_11.png,"[[[2780, 308], [2780, 420], [2925, 420], [2925, 308]]]",Y
2,pcb_30b_cc_11.png,"[[[1400, 923], [1401, 924], [1401, 925], [1404, 928], [1404, 952], [1405, 953], [1405, 957], [1406, 958], [1406, 969], [1403, 972], [1403, 980], [1402, 981], [1402, 986], [1400, 988], [1397, 988], [1393, 992], [1387, 992], [1385, 994], [1385, 1000], [1384, 1001], [1383, 1001], [1383, 1034], [1384, 1034], [1385, 1035], [1385, 1056], [1386, 1057], [1386, 1085], [1384, 1087], [1383, 1087], [1383, 1226], [1386, 1226], [1389, 1229], [1390, 1229], [1401, 1240], [1401, 1242], [1402, 1243], [1402, 1244], [1403, 1245], [1403, 1246], [1404, 1247], [1404, 1254], [1406, 1256], [1406, 1257], [1407, 1258], [1407, 1260], [1409, 1262], [1409, 1266], [1408, 1267], [1408, 1268], [1407, 1269], [1407, 1274], [1406, 1275], [1406, 1284], [1403, 1287], [1403, 1289], [1434, 1289], [1434, 1287], [1433, 1286], [1433, 1283], [1431, 1281], [1431, 1276], [1426, 1271], [1426, 1261], [1429, 1258], [1429, 1257], [1430, 1256], [1430, 1239], [1431, 1238], [1454, 1238], [1456, 1240], [1460, 1240], [1461, 1241], [1461, 1255], [1463, 1257], [1463, 1258], [1466, 1261], [1466, 1266], [1465, 1267], [1465, 1269], [1463, 1271], [1463, 1273], [1460, 1276], [1460, 1277], [1458, 1279], [1458, 1289], [1490, 1289], [1490, 1270], [1491, 1269], [1491, 1264], [1489, 1262], [1487, 1262], [1485, 1260], [1485, 1257], [1486, 1256], [1486, 1239], [1487, 1238], [1513, 1238], [1514, 1239], [1514, 1245], [1516, 1247], [1516, 1248], [1517, 1248], [1518, 1249], [1518, 1254], [1519, 1255], [1519, 1263], [1520, 1264], [1520, 1266], [1518, 1268], [1518, 1269], [1516, 1271], [1516, 1283], [1515, 1284], [1515, 1289], [1547, 1289], [1547, 1265], [1546, 1264], [1546, 1263], [1544, 1263], [1543, 1262], [1543, 1259], [1542, 1258], [1542, 1256], [1543, 1255], [1543, 1238], [1545, 1236], [1569, 1236], [1571, 1238], [1572, 1238], [1573, 1239], [1573, 1251], [1574, 1252], [1574, 1254], [1575, 1255], [1575, 1259], [1576, 1260], [1576, 1277], [1578, 1279], [1578, 1285], [1575, 1288], [1575, 1289], [1603, 1289], [1603, 1276], [1601, 1276], [1600, 1275], [1600, 1274], [1597, 1271], [1597, 1266], [1598, 1265], [1598, 1256], [1599, 1255], [1599, 1243], [1612, 1230], [1612, 1228], [1616, 1224], [1616, 1221], [1618, 1219], [1618, 1153], [1622, 1149], [1623, 1149], [1623, 1119], [1622, 1119], [1621, 1118], [1621, 1113], [1622, 1112], [1623, 1112], [1623, 1102], [1622, 1102], [1621, 1101], [1621, 1000], [1617, 1000], [1616, 999], [1616, 998], [1615, 997], [1615, 996], [1614, 995], [1614, 991], [1613, 990], [1607, 990], [1602, 985], [1600, 985], [1599, 986], [1597, 986], [1596, 985], [1596, 967], [1594, 965], [1594, 951], [1596, 949], [1596, 948], [1600, 944], [1600, 933], [1599, 932], [1599, 923], [1569, 923], [1571, 925], [1571, 935], [1573, 937], [1573, 950], [1574, 951], [1574, 952], [1575, 953], [1575, 968], [1573, 970], [1573, 972], [1572, 973], [1572, 982], [1571, 983], [1545, 983], [1543, 985], [1541, 985], [1540, 984], [1540, 982], [1539, 981], [1539, 971], [1538, 970], [1538, 968], [1537, 967], [1537, 954], [1539, 952], [1539, 943], [1540, 942], [1540, 938], [1543, 935], [1543, 925], [1542, 924], [1542, 923], [1511, 923], [1511, 933], [1516, 938], [1516, 950], [1517, 951], [1517, 970], [1516, 971], [1516, 973], [1515, 974], [1515, 984], [1514, 985], [1488, 985], [1486, 987], [1484, 987], [1483, 986], [1483, 970], [1481, 968], [1481, 961], [1480, 960], [1480, 954], [1482, 952], [1482, 951], [1483, 950], [1483, 948], [1487, 944], [1487, 933], [1486, 932], [1486, 923], [1455, 923], [1455, 936], [1454, 937], [1454, 953], [1455, 954], [1461, 954], [1462, 955], [1462, 963], [1463, 964], [1463, 968], [1459, 972], [1459, 976], [1458, 977], [1458, 988], [1455, 991], [1427, 991], [1426, 990], [1426, 969], [1425, 968], [1425, 937], [1429, 933], [1429, 923]]]",IC
3,pcb_30b_cc_11.png,"[[[1712, 965], [1712, 966], [1708, 970], [1708, 990], [1709, 991], [1709, 994], [1711, 996], [1711, 1028], [1710, 1029], [1657, 1029], [1657, 1061], [1660, 1064], [1660, 1069], [1658, 1071], [1658, 1076], [1659, 1077], [1659, 1081], [1665, 1087], [1665, 1132], [1666, 1133], [1665, 1134], [1665, 1139], [1668, 1142], [1668, 1143], [1698, 1143], [1698, 1142], [1700, 1140], [1700, 1139], [1701, 1138], [1701, 1123], [1700, 1122], [1700, 1099], [1707, 1092], [1742, 1092], [1743, 1093], [1744, 1093], [1745, 1094], [1746, 1094], [1748, 1096], [1748, 1098], [1749, 1099], [1749, 1103], [1750, 1104], [1750, 1105], [1751, 1106], [1751, 1107], [1753, 1109], [1753, 1112], [1752, 1113], [1752, 1116], [1751, 1117], [1751, 1122], [1749, 1124], [1749, 1138], [1752, 1141], [1755, 1141], [1756, 1142], [1756, 1143], [1766, 1143], [1766, 1142], [1768, 1140], [1783, 1140], [1785, 1138], [1785, 1130], [1784, 1129], [1784, 1109], [1785, 1108], [1785, 1090], [1787, 1088], [1787, 1087], [1789, 1085], [1789, 1083], [1790, 1082], [1790, 1079], [1791, 1078], [1791, 1075], [1794, 1072], [1795, 1072], [1795, 1065], [1794, 1065], [1792, 1063], [1792, 1030], [1787, 1030], [1786, 1031], [1746, 1031], [1743, 1028], [1743, 1027], [1742, 1026], [1742, 974], [1738, 970], [1736, 970], [1735, 969], [1729, 969], [1726, 966], [1726, 965]]]",IC
4,pcb_30b_cc_11.png,"[[[2414, 1588], [2414, 1589], [2412, 1591], [2412, 1596], [2411, 1597], [2410, 1597], [2410, 1602], [2408, 1604], [2408, 1606], [2407, 1607], [2407, 1609], [2408, 1610], [2408, 1632], [2410, 1634], [2410, 1642], [2409, 1643], [2409, 1648], [2404, 1653], [2404, 1704], [2446, 1704], [2453, 1711], [2453, 1757], [2455, 1759], [2455, 1760], [2485, 1760], [2485, 1759], [2486, 1758], [2488, 1758], [2489, 1757], [2489, 1738], [2488, 1737], [2488, 1727], [2487, 1726], [2487, 1717], [2489, 1715], [2489, 1713], [2498, 1704], [2532, 1704], [2535, 1701], [2535, 1647], [2530, 1642], [2530, 1624], [2529, 1623], [2529, 1600], [2530, 1599], [2530, 1590], [2529, 1589], [2529, 1588], [2499, 1588], [2499, 1589], [2497, 1591], [2497, 1592], [2496, 1593], [2494, 1593], [2494, 1607], [2495, 1608], [2495, 1621], [2496, 1622], [2496, 1625], [2497, 1625], [2498, 1626], [2498, 1641], [2497, 1642], [2494, 1642], [2494, 1643], [2493, 1644], [2453, 1644], [2452, 1643], [2449, 1643], [2448, 1642], [2448, 1632], [2446, 1630], [2446, 1621], [2445, 1620], [2445, 1595], [2443, 1593], [2429, 1593], [2425, 1589], [2425, 1588]]]",IC
5,pcb_30b_cc_11.png,"[[[2353, 1596], [2352, 1597], [2351, 1597], [2351, 1645], [2352, 1645], [2353, 1646], [2353, 1647], [2374, 1647], [2374, 1596]]]",R
6,pcb_30b_cc_11.png,"[[[3703, 1319], [3703, 1320], [3698, 1325], [3696, 1325], [3694, 1327], [3643, 1327], [3641, 1329], [3639, 1329], [3638, 1330], [3637, 1330], [3637, 1335], [3638, 1335], [3639, 1336], [3639, 1344], [3640, 1345], [3640, 1361], [3642, 1363], [3670, 1363], [3671, 1362], [3673, 1362], [3674, 1361], [3693, 1361], [3694, 1362], [3694, 1367], [3696, 1369], [3696, 1404], [3688, 1412], [3685, 1412], [3683, 1414], [3675, 1414], [3672, 1411], [3657, 1411], [3656, 1410], [3645, 1410], [3641, 1414], [3641, 1428], [3640, 1429], [3640, 1438], [3641, 1439], [3641, 1446], [3643, 1448], [3656, 1448], [3657, 1447], [3658, 1447], [3659, 1446], [3673, 1446], [3674, 1447], [3692, 1447], [3696, 1451], [3696, 1452], [3751, 1452], [3751, 1439], [3752, 1438], [3752, 1409], [3757, 1404], [3764, 1404], [3765, 1403], [3777, 1403], [3780, 1406], [3786, 1406], [3789, 1403], [3807, 1403], [3808, 1402], [3809, 1402], [3809, 1370], [3794, 1370], [3792, 1368], [3759, 1368], [3758, 1367], [3758, 1359], [3757, 1358], [3757, 1357], [3756, 1356], [3756, 1355], [3755, 1354], [3755, 1351], [3754, 1350], [3754, 1341], [3753, 1340], [3753, 1335], [3752, 1334], [3752, 1319]]]",D
7,pcb_30b_cc_11.png,"[[[1907, 1370], [1906, 1371], [1902, 1371], [1901, 1372], [1886, 1372], [1885, 1373], [1876, 1373], [1875, 1372], [1839, 1372], [1839, 1377], [1829, 1387], [1829, 1389], [1828, 1390], [1828, 1394], [1827, 1395], [1827, 1398], [1826, 1399], [1826, 1403], [1825, 1404], [1825, 1410], [1826, 1411], [1826, 1419], [1827, 1420], [1827, 1427], [1828, 1428], [1828, 1432], [1829, 1433], [1829, 1435], [1830, 1436], [1831, 1436], [1832, 1437], [1833, 1437], [1834, 1438], [1835, 1438], [1836, 1439], [1837, 1439], [1838, 1440], [1839, 1440], [1841, 1442], [1842, 1442], [1845, 1445], [1846, 1445], [1849, 1448], [1850, 1448], [1854, 1452], [1854, 1453], [1987, 1453], [1992, 1448], [1992, 1447], [1993, 1446], [1993, 1445], [1994, 1444], [1994, 1382], [1993, 1382], [1992, 1381], [1992, 1380], [1987, 1375], [1981, 1375], [1980, 1374], [1974, 1374], [1973, 1373], [1971, 1373], [1970, 1372], [1970, 1370], [1936, 1370], [1936, 1371], [1935, 1372], [1933, 1372], [1932, 1371], [1928, 1371], [1927, 1370], [1914, 1370], [1914, 1371], [1913, 1372], [1912, 1371], [1911, 1371], [1910, 1370]]]",C
8,pcb_30b_cc_11.png,"[[[2067, 1363], [2065, 1365], [2065, 1366], [2061, 1370], [2061, 1371], [2060, 1372], [2060, 1374], [2059, 1375], [2059, 1383], [2060, 1384], [2060, 1385], [2061, 1386], [2061, 1491], [2062, 1491], [2063, 1492], [2063, 1493], [2064, 1494], [2064, 1500], [2066, 1502], [2067, 1502], [2068, 1503], [2069, 1503], [2074, 1508], [2075, 1508], [2076, 1509], [2100, 1509], [2101, 1510], [2126, 1510], [2129, 1507], [2131, 1507], [2134, 1504], [2135, 1504], [2137, 1502], [2137, 1500], [2138, 1499], [2138, 1496], [2139, 1495], [2139, 1477], [2140, 1476], [2140, 1419], [2141, 1418], [2141, 1384], [2142, 1383], [2142, 1378], [2141, 1377], [2141, 1375], [2140, 1374], [2140, 1372], [2138, 1370], [2138, 1369], [2136, 1367], [2135, 1367], [2133, 1365], [2133, 1364], [2132, 1363]]]",C
9,pcb_30b_cc_11.png,"[[[2258, 1357], [2257, 1358], [2255, 1358], [2253, 1360], [2250, 1360], [2249, 1361], [2248, 1361], [2247, 1362], [2246, 1362], [2245, 1363], [2244, 1363], [2244, 1364], [2243, 1365], [2243, 1366], [2242, 1367], [2242, 1368], [2241, 1369], [2241, 1370], [2240, 1371], [2240, 1378], [2239, 1379], [2239, 1382], [2238, 1383], [2238, 1387], [2239, 1388], [2239, 1390], [2240, 1391], [2240, 1434], [2241, 1435], [2241, 1454], [2240, 1455], [2240, 1477], [2241, 1478], [2241, 1492], [2242, 1493], [2242, 1498], [2243, 1499], [2243, 1507], [2246, 1510], [2246, 1511], [2308, 1511], [2314, 1505], [2314, 1504], [2315, 1503], [2315, 1501], [2316, 1500], [2316, 1497], [2317, 1496], [2317, 1487], [2318, 1486], [2318, 1485], [2317, 1484], [2317, 1482], [2318, 1481], [2318, 1466], [2319, 1465], [2319, 1393], [2318, 1392], [2318, 1380], [2317, 1379], [2317, 1376], [2316, 1375], [2316, 1370], [2314, 1368], [2314, 1367], [2311, 1364], [2311, 1363], [2308, 1360], [2307, 1360], [2305, 1358], [2299, 1358], [2298, 1357]]]",C
