Instance ID,Image File,Vertices,Designator
0,pcb_9b_cc_5.png,"[[[4942, 983], [4941, 984], [4904, 984], [4903, 985], [4902, 985], [4900, 987], [4900, 1010], [4901, 1011], [4902, 1011], [4903, 1012], [4950, 1012], [4954, 1008], [4954, 1007], [4955, 1006], [4956, 1006], [4956, 990], [4955, 990], [4954, 989], [4954, 988], [4952, 986], [4952, 985], [4950, 983]]]",C
1,pcb_9b_cc_5.png,"[[[3992, 976], [3991, 977], [3984, 977], [3983, 978], [3937, 978], [3935, 980], [3935, 1020], [3937, 1022], [3937, 1023], [3938, 1024], [3939, 1024], [3940, 1023], [3941, 1024], [3949, 1024], [3951, 1022], [4001, 1022], [4002, 1021], [4003, 1021], [4004, 1020], [4004, 1018], [4005, 1017], [4005, 979], [4003, 977], [4001, 977], [4000, 976]]]",R
2,pcb_9b_cc_5.png,"[[[4004, 1061], [4004, 1093], [4059, 1093], [4059, 1079], [4060, 1078], [4060, 1063], [4051, 1063], [4050, 1062], [4026, 1062], [4025, 1061]]]",R
3,pcb_9b_cc_5.png,"[[[4003, 1135], [4003, 1167], [4059, 1167], [4059, 1135]]]",R
4,pcb_9b_cc_5.png,"[[[3672, 1418], [3670, 1420], [3595, 1420], [3594, 1421], [3593, 1420], [3580, 1420], [3578, 1422], [3578, 1424], [3577, 1425], [3577, 1470], [3578, 1471], [3578, 1472], [3581, 1475], [3678, 1475], [3679, 1476], [3686, 1476], [3690, 1472], [3690, 1471], [3691, 1470], [3691, 1422], [3690, 1422], [3689, 1421], [3689, 1420], [3688, 1419], [3686, 1419], [3685, 1418]]]",C
5,pcb_9b_cc_5.png,"[[[3581, 1563], [3580, 1564], [3579, 1564], [3576, 1567], [3576, 1612], [3578, 1614], [3578, 1615], [3579, 1616], [3579, 1617], [3580, 1618], [3586, 1618], [3587, 1619], [3674, 1619], [3675, 1620], [3679, 1620], [3680, 1619], [3684, 1619], [3685, 1618], [3686, 1618], [3688, 1616], [3688, 1615], [3689, 1614], [3689, 1569], [3686, 1566], [3685, 1566], [3683, 1564], [3680, 1564], [3679, 1563]]]",C
6,pcb_9b_cc_5.png,"[[[2981, 1140], [2980, 1141], [2976, 1141], [2974, 1143], [2974, 1146], [2973, 1147], [2973, 1224], [2974, 1225], [2974, 1233], [2975, 1234], [2975, 1235], [2977, 1237], [2979, 1237], [2980, 1238], [2982, 1238], [2983, 1239], [2986, 1239], [2987, 1238], [2988, 1238], [2989, 1237], [2991, 1237], [2993, 1235], [2999, 1235], [3000, 1234], [3001, 1235], [3004, 1235], [3005, 1234], [3073, 1234], [3074, 1235], [3074, 1236], [3076, 1238], [3082, 1238], [3084, 1236], [3085, 1236], [3088, 1233], [3088, 1231], [3089, 1230], [3089, 1193], [3088, 1192], [3088, 1171], [3089, 1170], [3089, 1149], [3088, 1149], [3085, 1146], [3084, 1146], [3083, 1145], [3083, 1144], [3082, 1143], [3073, 1143], [3072, 1144], [2993, 1144], [2991, 1142], [2989, 1142], [2987, 1140]]]",C
7,pcb_9b_cc_5.png,"[[[2176, 1319], [2175, 1320], [2174, 1320], [2174, 1349], [2173, 1350], [2173, 1364], [2172, 1365], [2172, 1368], [2171, 1369], [2143, 1369], [2142, 1368], [2142, 1366], [2141, 1365], [2141, 1346], [2142, 1345], [2146, 1345], [2146, 1320], [2125, 1320], [2125, 1332], [2124, 1333], [2124, 1367], [2123, 1368], [2116, 1368], [2116, 1369], [2115, 1370], [2106, 1370], [2106, 1382], [2105, 1383], [2104, 1383], [2104, 1421], [2103, 1422], [2103, 1489], [2102, 1490], [2102, 1584], [2103, 1585], [2103, 1587], [2102, 1588], [2102, 1591], [2101, 1592], [2101, 1651], [2109, 1651], [2110, 1652], [2117, 1652], [2118, 1653], [2118, 1678], [2120, 1678], [2121, 1679], [2121, 1731], [2127, 1731], [2128, 1730], [2143, 1730], [2143, 1682], [2138, 1682], [2137, 1681], [2137, 1659], [2138, 1658], [2138, 1653], [2139, 1652], [2150, 1652], [2151, 1653], [2165, 1653], [2166, 1654], [2166, 1663], [2165, 1664], [2166, 1664], [2167, 1665], [2167, 1675], [2166, 1676], [2166, 1679], [2167, 1679], [2171, 1683], [2171, 1684], [2172, 1685], [2172, 1687], [2171, 1688], [2171, 1704], [2172, 1705], [2172, 1706], [2185, 1706], [2185, 1705], [2186, 1704], [2186, 1699], [2187, 1698], [2187, 1690], [2188, 1689], [2187, 1688], [2187, 1677], [2185, 1677], [2184, 1676], [2184, 1658], [2185, 1657], [2186, 1657], [2186, 1654], [2187, 1653], [2194, 1653], [2195, 1654], [2211, 1654], [2212, 1655], [2212, 1657], [2214, 1657], [2215, 1658], [2215, 1673], [2216, 1673], [2217, 1674], [2217, 1697], [2218, 1698], [2218, 1704], [2219, 1705], [2219, 1706], [2221, 1706], [2222, 1707], [2233, 1707], [2234, 1708], [2235, 1708], [2235, 1675], [2234, 1675], [2233, 1674], [2233, 1670], [2231, 1670], [2230, 1669], [2230, 1662], [2229, 1661], [2229, 1655], [2230, 1654], [2237, 1654], [2237, 1653], [2238, 1652], [2259, 1652], [2260, 1653], [2260, 1662], [2261, 1663], [2261, 1696], [2262, 1697], [2262, 1706], [2266, 1706], [2267, 1707], [2271, 1707], [2272, 1708], [2275, 1708], [2276, 1707], [2280, 1707], [2280, 1706], [2281, 1705], [2281, 1696], [2282, 1695], [2282, 1694], [2284, 1692], [2284, 1690], [2283, 1690], [2282, 1689], [2282, 1676], [2281, 1676], [2280, 1675], [2280, 1657], [2281, 1656], [2285, 1656], [2285, 1655], [2286, 1654], [2306, 1654], [2307, 1655], [2307, 1656], [2310, 1656], [2311, 1657], [2311, 1693], [2312, 1694], [2312, 1697], [2313, 1698], [2313, 1705], [2314, 1706], [2314, 1707], [2318, 1707], [2319, 1708], [2322, 1708], [2323, 1707], [2327, 1707], [2327, 1706], [2328, 1705], [2328, 1696], [2329, 1695], [2329, 1694], [2330, 1693], [2330, 1677], [2327, 1677], [2326, 1676], [2326, 1666], [2325, 1665], [2325, 1658], [2326, 1657], [2326, 1653], [2327, 1652], [2355, 1652], [2356, 1653], [2356, 1686], [2357, 1686], [2358, 1687], [2358, 1696], [2359, 1697], [2359, 1698], [2360, 1699], [2360, 1705], [2361, 1706], [2361, 1707], [2366, 1707], [2367, 1708], [2373, 1708], [2374, 1707], [2376, 1707], [2376, 1705], [2377, 1704], [2377, 1677], [2376, 1676], [2376, 1672], [2374, 1672], [2373, 1671], [2373, 1657], [2374, 1656], [2380, 1656], [2380, 1655], [2381, 1654], [2392, 1654], [2392, 1653], [2393, 1652], [2399, 1652], [2400, 1653], [2402, 1653], [2403, 1654], [2403, 1684], [2404, 1685], [2404, 1689], [2405, 1690], [2405, 1708], [2424, 1708], [2424, 1696], [2425, 1695], [2425, 1694], [2426, 1693], [2426, 1681], [2425, 1680], [2425, 1678], [2424, 1677], [2424, 1676], [2423, 1675], [2423, 1674], [2422, 1674], [2421, 1673], [2421, 1658], [2422, 1657], [2439, 1657], [2440, 1658], [2446, 1658], [2447, 1659], [2447, 1660], [2450, 1660], [2451, 1661], [2451, 1678], [2452, 1679], [2452, 1682], [2453, 1683], [2453, 1688], [2454, 1688], [2455, 1689], [2455, 1698], [2456, 1699], [2456, 1706], [2457, 1707], [2457, 1708], [2471, 1708], [2472, 1709], [2472, 1710], [2473, 1711], [2475, 1711], [2474, 1711], [2473, 1710], [2473, 1683], [2472, 1682], [2472, 1674], [2471, 1674], [2470, 1673], [2470, 1671], [2467, 1671], [2466, 1670], [2466, 1657], [2467, 1656], [2495, 1656], [2496, 1657], [2496, 1661], [2497, 1661], [2498, 1662], [2498, 1679], [2500, 1679], [2501, 1680], [2501, 1709], [2519, 1709], [2519, 1700], [2520, 1699], [2520, 1678], [2519, 1678], [2518, 1677], [2518, 1675], [2517, 1675], [2516, 1674], [2516, 1657], [2517, 1656], [2530, 1656], [2531, 1655], [2541, 1655], [2542, 1656], [2542, 1661], [2545, 1661], [2546, 1662], [2546, 1683], [2548, 1683], [2549, 1684], [2549, 1687], [2550, 1688], [2550, 1697], [2551, 1698], [2551, 1707], [2552, 1708], [2552, 1709], [2559, 1709], [2560, 1708], [2564, 1708], [2564, 1707], [2565, 1706], [2565, 1695], [2564, 1695], [2563, 1694], [2563, 1657], [2564, 1656], [2584, 1656], [2585, 1657], [2585, 1660], [2588, 1660], [2589, 1661], [2589, 1662], [2593, 1662], [2594, 1663], [2594, 1687], [2593, 1688], [2595, 1690], [2595, 1691], [2596, 1692], [2596, 1707], [2597, 1708], [2597, 1709], [2612, 1709], [2612, 1708], [2613, 1707], [2613, 1687], [2612, 1686], [2612, 1685], [2613, 1684], [2613, 1668], [2614, 1667], [2614, 1662], [2615, 1661], [2639, 1661], [2640, 1662], [2640, 1677], [2641, 1678], [2641, 1681], [2643, 1681], [2644, 1682], [2644, 1712], [2659, 1712], [2659, 1711], [2660, 1710], [2661, 1710], [2661, 1685], [2660, 1685], [2659, 1684], [2659, 1681], [2658, 1680], [2658, 1678], [2656, 1678], [2655, 1677], [2655, 1654], [2656, 1653], [2664, 1653], [2665, 1654], [2670, 1654], [2672, 1652], [2673, 1652], [2673, 1651], [2674, 1650], [2674, 1634], [2675, 1633], [2675, 1561], [2676, 1560], [2676, 1426], [2677, 1425], [2677, 1386], [2676, 1385], [2676, 1376], [2675, 1375], [2675, 1374], [2674, 1373], [2673, 1373], [2670, 1370], [2669, 1370], [2667, 1368], [2663, 1368], [2661, 1366], [2661, 1347], [2662, 1346], [2664, 1346], [2664, 1333], [2665, 1332], [2665, 1322], [2645, 1322], [2645, 1352], [2644, 1353], [2643, 1353], [2643, 1354], [2642, 1355], [2642, 1363], [2641, 1364], [2640, 1364], [2640, 1367], [2639, 1368], [2615, 1368], [2614, 1367], [2614, 1355], [2615, 1354], [2616, 1354], [2616, 1350], [2617, 1349], [2617, 1322], [2600, 1322], [2600, 1348], [2599, 1349], [2598, 1349], [2598, 1363], [2597, 1364], [2596, 1364], [2595, 1365], [2592, 1365], [2591, 1366], [2588, 1366], [2587, 1367], [2579, 1367], [2578, 1368], [2569, 1368], [2568, 1367], [2568, 1349], [2569, 1348], [2571, 1348], [2571, 1335], [2570, 1334], [2570, 1332], [2571, 1331], [2571, 1323], [2551, 1323], [2551, 1331], [2552, 1332], [2552, 1335], [2551, 1336], [2551, 1337], [2550, 1338], [2550, 1360], [2549, 1361], [2549, 1364], [2548, 1365], [2523, 1365], [2522, 1364], [2522, 1350], [2523, 1349], [2525, 1349], [2525, 1331], [2524, 1330], [2524, 1327], [2525, 1326], [2525, 1322], [2503, 1322], [2503, 1361], [2502, 1362], [2499, 1362], [2498, 1363], [2496, 1363], [2495, 1364], [2478, 1364], [2476, 1362], [2476, 1360], [2477, 1359], [2477, 1322], [2455, 1322], [2455, 1337], [2454, 1338], [2453, 1338], [2453, 1357], [2452, 1358], [2450, 1358], [2450, 1364], [2449, 1365], [2431, 1365], [2430, 1364], [2430, 1359], [2427, 1359], [2426, 1358], [2426, 1351], [2427, 1350], [2428, 1350], [2428, 1322], [2407, 1322], [2407, 1337], [2406, 1338], [2406, 1352], [2405, 1353], [2404, 1353], [2404, 1359], [2405, 1359], [2406, 1360], [2406, 1367], [2405, 1368], [2380, 1368], [2379, 1367], [2379, 1362], [2377, 1362], [2376, 1361], [2376, 1354], [2377, 1353], [2381, 1353], [2381, 1322], [2363, 1322], [2363, 1324], [2362, 1325], [2362, 1365], [2361, 1366], [2359, 1366], [2358, 1367], [2334, 1367], [2332, 1365], [2332, 1344], [2333, 1343], [2334, 1343], [2334, 1322], [2315, 1322], [2315, 1337], [2314, 1338], [2314, 1339], [2313, 1340], [2313, 1365], [2312, 1366], [2291, 1366], [2290, 1365], [2290, 1364], [2287, 1364], [2286, 1363], [2286, 1355], [2287, 1354], [2287, 1337], [2286, 1336], [2286, 1335], [2285, 1334], [2285, 1329], [2286, 1328], [2287, 1328], [2287, 1322], [2274, 1322], [2273, 1321], [2267, 1321], [2266, 1322], [2266, 1347], [2265, 1348], [2265, 1361], [2264, 1362], [2264, 1368], [2263, 1369], [2241, 1369], [2240, 1368], [2240, 1365], [2239, 1364], [2239, 1351], [2240, 1350], [2241, 1350], [2241, 1329], [2240, 1328], [2240, 1320], [2220, 1320], [2220, 1364], [2219, 1365], [2219, 1368], [2218, 1369], [2189, 1369], [2188, 1368], [2188, 1365], [2187, 1364], [2187, 1344], [2188, 1343], [2193, 1343], [2193, 1319]]]",IC
8,pcb_9b_cc_5.png,"[[[3171, 987], [3171, 1019], [3172, 1020], [3228, 1020], [3228, 987]]]",R
9,pcb_9b_cc_5.png,"[[[3174, 1252], [3174, 1284], [3231, 1284], [3231, 1252]]]",R
