Instance ID,Image File,Vertices,Designator
0,pcb_8b_cc_9.png,"[[[7054, 4276], [7054, 4309], [7070, 4309], [7070, 4306], [7071, 4305], [7100, 4305], [7101, 4306], [7101, 4309], [7117, 4309], [7117, 4276], [7102, 4276], [7102, 4278], [7101, 4279], [7071, 4279], [7070, 4278], [7070, 4276]]]",R
1,pcb_8b_cc_9.png,"[[[7054, 4063], [7054, 4092], [7055, 4092], [7056, 4093], [7058, 4093], [7059, 4094], [7070, 4094], [7070, 4093], [7071, 4092], [7098, 4092], [7099, 4093], [7116, 4093], [7116, 4063], [7101, 4063], [7101, 4066], [7100, 4067], [7069, 4067], [7068, 4066], [7068, 4063]]]",R
2,pcb_8b_cc_9.png,"[[[6805, 3995], [6804, 3996], [6757, 3996], [6757, 4023], [6800, 4023], [6801, 4022], [6814, 4022], [6814, 3995]]]",C
3,pcb_8b_cc_9.png,"[[[4281, 4141], [4281, 4173], [4296, 4173], [4296, 4172], [4297, 4171], [4332, 4171], [4333, 4172], [4333, 4173], [4344, 4173], [4344, 4141], [4330, 4141], [4329, 4142], [4297, 4142], [4296, 4141]]]",R
4,pcb_8b_cc_9.png,"[[[4286, 4002], [4286, 4032], [4297, 4032], [4297, 4030], [4298, 4029], [4329, 4029], [4330, 4030], [4330, 4032], [4346, 4032], [4346, 4002]]]",R
5,pcb_8b_cc_9.png,"[[[4087, 4002], [4087, 4032], [4149, 4032], [4149, 4031], [4150, 4030], [4150, 4028], [4151, 4027], [4151, 4025], [4152, 4024], [4155, 4024], [4155, 4008], [4151, 4008], [4150, 4007], [4150, 4002]]]",R
6,pcb_8b_cc_9.png,"[[[3911, 4076], [3911, 4109], [3976, 4109], [3976, 4076]]]",R
7,pcb_8b_cc_9.png,"[[[3915, 4003], [3915, 4035], [3976, 4035], [3976, 4003]]]",R
8,pcb_8b_cc_9.png,"[[[4295, 4072], [4294, 4073], [4289, 4073], [4287, 4075], [4287, 4092], [4288, 4093], [4288, 4097], [4289, 4098], [4289, 4099], [4290, 4100], [4290, 4101], [4343, 4101], [4343, 4076], [4342, 4076], [4340, 4074], [4338, 4074], [4337, 4073], [4303, 4073], [4302, 4072]]]",C
9,pcb_8b_cc_9.png,"[[[3099, 4332], [3099, 4333], [3098, 4334], [3097, 4334], [3096, 4335], [3095, 4335], [3095, 4364], [3096, 4365], [3096, 4381], [3170, 4381], [3170, 4378], [3171, 4377], [3172, 4377], [3173, 4376], [3174, 4376], [3174, 4354], [3173, 4353], [3173, 4339], [3172, 4339], [3171, 4338], [3170, 4338], [3169, 4337], [3169, 4334], [3168, 4334], [3167, 4333], [3167, 4332]]]",R
10,pcb_8b_cc_9.png,"[[[3113, 4244], [3113, 4287], [3116, 4287], [3117, 4286], [3168, 4286], [3168, 4245], [3117, 4245], [3116, 4244]]]",R
11,pcb_8b_cc_9.png,"[[[1947, 4390], [1947, 4391], [1946, 4392], [1945, 4392], [1944, 4393], [1944, 4413], [1945, 4414], [1946, 4414], [1947, 4415], [1947, 4418], [2001, 4418], [2001, 4390]]]",C
12,pcb_8b_cc_9.png,"[[[1484, 3923], [1484, 3924], [1483, 3925], [1482, 3925], [1481, 3926], [1480, 3926], [1479, 3927], [1479, 3934], [1480, 3935], [1480, 3949], [1481, 3950], [1482, 3950], [1483, 3951], [1483, 3952], [1533, 3952], [1533, 3951], [1534, 3950], [1535, 3950], [1536, 3949], [1537, 3949], [1538, 3948], [1538, 3931], [1537, 3930], [1536, 3930], [1535, 3929], [1535, 3926], [1534, 3926], [1533, 3925], [1532, 3925], [1531, 3924], [1531, 3923]]]",C
13,pcb_8b_cc_9.png,"[[[1013, 3930], [1013, 3931], [1012, 3932], [1011, 3932], [1010, 3933], [1010, 3956], [1059, 3956], [1059, 3955], [1060, 3954], [1061, 3954], [1061, 3953], [1062, 3952], [1063, 3952], [1064, 3951], [1064, 3933], [1063, 3933], [1062, 3932], [1061, 3932], [1060, 3931], [1060, 3930]]]",C
14,pcb_8b_cc_9.png,"[[[829, 3922], [829, 3947], [830, 3948], [831, 3948], [832, 3949], [832, 3950], [875, 3950], [875, 3949], [876, 3948], [877, 3948], [878, 3947], [879, 3947], [880, 3946], [881, 3946], [881, 3925], [880, 3925], [879, 3924], [878, 3924], [877, 3923], [877, 3922]]]",C
15,pcb_8b_cc_9.png,"[[[1063, 4116], [1063, 4143], [1114, 4143], [1114, 4116]]]",C
16,pcb_8b_cc_9.png,"[[[881, 4117], [881, 4118], [880, 4119], [879, 4119], [878, 4120], [878, 4140], [879, 4140], [880, 4141], [881, 4141], [882, 4142], [882, 4144], [934, 4144], [934, 4120], [933, 4120], [932, 4119], [931, 4119], [930, 4118], [930, 4117]]]",C
17,pcb_8b_cc_9.png,"[[[1403, 3860], [1403, 3890], [1462, 3890], [1462, 3860]]]",R
18,pcb_8b_cc_9.png,"[[[1043, 4186], [1043, 4234], [1121, 4234], [1121, 4186]]]",R
19,pcb_8b_cc_9.png,"[[[863, 4184], [863, 4194], [864, 4195], [864, 4234], [941, 4234], [941, 4184]]]",R
20,pcb_8b_cc_9.png,"[[[995, 3840], [995, 3886], [1069, 3886], [1069, 3841], [996, 3841]]]",R
21,pcb_8b_cc_9.png,"[[[811, 3838], [811, 3887], [812, 3886], [886, 3886], [886, 3838]]]",R
22,pcb_8b_cc_9.png,"[[[7527, 3688], [7527, 3719], [7589, 3719], [7589, 3688]]]",R
23,pcb_8b_cc_9.png,"[[[7541, 3556], [7540, 3557], [7539, 3557], [7536, 3560], [7536, 3566], [7535, 3567], [7535, 3570], [7536, 3571], [7536, 3575], [7535, 3576], [7535, 3582], [7536, 3583], [7539, 3583], [7540, 3584], [7585, 3584], [7585, 3560], [7583, 3560], [7582, 3559], [7579, 3559], [7578, 3558], [7572, 3558], [7571, 3557], [7555, 3557], [7554, 3558], [7550, 3558], [7549, 3557], [7543, 3557], [7542, 3556]]]",C
24,pcb_8b_cc_9.png,"[[[7422, 3392], [7422, 3420], [7476, 3420], [7476, 3392]]]",C
25,pcb_8b_cc_9.png,"[[[7329, 3391], [7328, 3392], [7281, 3392], [7281, 3420], [7323, 3420], [7324, 3419], [7335, 3419], [7335, 3391]]]",C
