Instance ID,Image File,Vertices,Designator
0,pcb_100b_cc_34.png,"[[[2102, 3014], [2102, 3054], [2103, 3055], [2105, 3056], [2125, 3056], [2126, 3055], [2126, 3053], [2126, 3012], [2126, 3010], [2126, 3010], [2125, 3010], [2104, 3010], [2102, 3011], [2102, 3012]]]",C
1,pcb_100b_cc_34.png,"[[[2249, 3036], [2248, 3037], [2248, 3081], [2271, 3081], [2271, 3037], [2270, 3036]]]",C
2,pcb_100b_cc_34.png,"[[[2248, 3139], [2248, 3179], [2249, 3181], [2251, 3182], [2271, 3181], [2272, 3181], [2273, 3178], [2273, 3137], [2272, 3136], [2272, 3135], [2271, 3135], [2250, 3135], [2248, 3136], [2248, 3137]]]",C
3,pcb_100b_cc_34.png,"[[[1485, 2633], [1483, 2635], [1483, 2678], [1484, 2679], [1505, 2679], [1505, 2633]]]",C
4,pcb_100b_cc_34.png,"[[[1409, 2638], [1409, 2677], [1410, 2679], [1412, 2680], [1432, 2680], [1433, 2679], [1433, 2677], [1433, 2635], [1433, 2634], [1432, 2634], [1432, 2633], [1411, 2633], [1409, 2634], [1409, 2635]]]",C
5,pcb_100b_cc_34.png,"[[[1315, 2639], [1315, 2678], [1316, 2680], [1318, 2681], [1338, 2681], [1339, 2680], [1340, 2678], [1340, 2636], [1339, 2635], [1339, 2634], [1338, 2634], [1317, 2634], [1315, 2635], [1315, 2636]]]",R
6,pcb_100b_cc_34.png,"[[[1404, 2993], [1405, 3033], [1406, 3035], [1407, 3036], [1428, 3035], [1429, 3035], [1429, 3032], [1429, 2991], [1429, 2990], [1428, 2989], [1427, 2989], [1407, 2989], [1405, 2990], [1404, 2991]]]",C
7,pcb_100b_cc_34.png,"[[[1331, 3011], [1332, 3051], [1333, 3053], [1335, 3054], [1355, 3053], [1356, 3053], [1356, 3050], [1356, 3009], [1356, 3008], [1355, 3007], [1355, 3007], [1334, 3007], [1332, 3008], [1332, 3009]]]",R
8,pcb_100b_cc_34.png,"[[[1824, 3031], [1824, 3045], [1825, 3048], [1869, 3050], [1871, 3048], [1871, 3047], [1871, 3027], [1871, 3026], [1870, 3025], [1869, 3025], [1827, 3023], [1826, 3024], [1824, 3024], [1824, 3025]]]",R
9,pcb_100b_cc_34.png,"[[[5565, 2288], [5619, 2289], [5620, 2290], [5620, 2291], [5621, 2321], [5620, 2323], [5619, 2324], [5618, 2324], [5565, 2324], [5564, 2323], [5563, 2322], [5563, 2290], [5564, 2289]]]",R
10,pcb_100b_cc_34.png,"[[[5565, 2121], [5619, 2121], [5620, 2122], [5620, 2123], [5621, 2154], [5620, 2156], [5619, 2157], [5618, 2157], [5565, 2156], [5564, 2156], [5563, 2154], [5563, 2122], [5564, 2121]]]",R
11,pcb_100b_cc_34.png,"[[[5566, 2045], [5619, 2045], [5620, 2046], [5620, 2047], [5621, 2078], [5620, 2079], [5619, 2081], [5618, 2081], [5565, 2080], [5564, 2080], [5564, 2078], [5564, 2046], [5565, 2045]]]",R
12,pcb_100b_cc_34.png,"[[[5846, 2176], [5899, 2176], [5900, 2177], [5900, 2178], [5901, 2209], [5900, 2210], [5899, 2211], [5898, 2212], [5845, 2211], [5844, 2211], [5844, 2209], [5844, 2177], [5845, 2176]]]",R
13,pcb_100b_cc_34.png,"[[[6183, 2327], [6236, 2328], [6237, 2329], [6237, 2330], [6238, 2361], [6237, 2362], [6236, 2363], [6235, 2363], [6182, 2363], [6181, 2362], [6181, 2361], [6181, 2329], [6182, 2328]]]",R
14,pcb_100b_cc_34.png,"[[[6410, 2195], [6463, 2195], [6464, 2196], [6464, 2197], [6465, 2228], [6464, 2229], [6463, 2230], [6462, 2231], [6409, 2230], [6408, 2230], [6408, 2228], [6408, 2196], [6409, 2195]]]",R
15,pcb_100b_cc_34.png,"[[[6183, 2160], [6236, 2161], [6237, 2161], [6238, 2162], [6238, 2193], [6238, 2195], [6236, 2196], [6235, 2196], [6182, 2195], [6181, 2195], [6181, 2194], [6181, 2161], [6182, 2161]]]",R
16,pcb_100b_cc_34.png,"[[[6183, 2086], [6236, 2086], [6238, 2087], [6238, 2088], [6239, 2119], [6238, 2121], [6237, 2122], [6235, 2122], [6182, 2121], [6182, 2121], [6181, 2119], [6181, 2087], [6182, 2086]]]",R
17,pcb_100b_cc_34.png,"[[[6086, 1974], [6139, 1975], [6141, 1976], [6141, 1977], [6141, 2008], [6141, 2009], [6139, 2010], [6138, 2010], [6085, 2010], [6085, 2009], [6084, 2008], [6084, 1976], [6085, 1975]]]",R
18,pcb_100b_cc_34.png,"[[[6217, 1880], [6270, 1881], [6271, 1882], [6271, 1883], [6272, 1913], [6271, 1915], [6270, 1916], [6269, 1916], [6216, 1915], [6215, 1915], [6215, 1914], [6215, 1882], [6216, 1881]]]",R
19,pcb_100b_cc_34.png,"[[[6086, 1880], [6139, 1881], [6141, 1882], [6141, 1883], [6141, 1914], [6141, 1915], [6139, 1916], [6138, 1916], [6085, 1916], [6085, 1915], [6084, 1914], [6084, 1882], [6085, 1881]]]",R
20,pcb_100b_cc_34.png,"[[[6087, 1805], [6140, 1806], [6141, 1807], [6141, 1808], [6142, 1838], [6141, 1840], [6140, 1841], [6139, 1841], [6086, 1840], [6085, 1840], [6085, 1839], [6085, 1807], [6086, 1806]]]",R
21,pcb_100b_cc_34.png,"[[[6217, 1806], [6270, 1807], [6272, 1808], [6272, 1809], [6272, 1839], [6272, 1841], [6270, 1842], [6269, 1842], [6216, 1841], [6216, 1841], [6215, 1840], [6215, 1808], [6216, 1807]]]",R
22,pcb_100b_cc_34.png,"[[[5633, 1083], [5686, 1083], [5688, 1084], [5688, 1085], [5688, 1116], [5688, 1117], [5686, 1119], [5685, 1119], [5632, 1118], [5632, 1118], [5631, 1116], [5631, 1084], [5632, 1083]]]",R
23,pcb_100b_cc_34.png,"[[[5503, 1083], [5556, 1083], [5557, 1084], [5557, 1085], [5558, 1116], [5557, 1117], [5556, 1119], [5555, 1119], [5502, 1118], [5501, 1118], [5501, 1116], [5501, 1084], [5502, 1083]]]",R
24,pcb_100b_cc_34.png,"[[[5524, 1287], [5578, 1288], [5579, 1289], [5579, 1290], [5580, 1320], [5579, 1322], [5578, 1323], [5577, 1323], [5524, 1322], [5523, 1322], [5522, 1321], [5523, 1289], [5524, 1288]]]",R
25,pcb_100b_cc_34.png,"[[[5374, 1286], [5427, 1286], [5429, 1287], [5429, 1288], [5429, 1319], [5429, 1320], [5427, 1322], [5426, 1322], [5373, 1321], [5372, 1321], [5372, 1319], [5372, 1287], [5373, 1286]]]",R
26,pcb_100b_cc_34.png,"[[[5234, 1602], [5288, 1602], [5289, 1603], [5289, 1604], [5290, 1635], [5289, 1636], [5288, 1637], [5287, 1638], [5234, 1637], [5233, 1637], [5232, 1635], [5233, 1603], [5234, 1602]]]",R
27,pcb_100b_cc_34.png,"[[[4349, 1786], [4402, 1786], [4403, 1787], [4404, 1788], [4404, 1819], [4403, 1820], [4402, 1821], [4401, 1822], [4348, 1821], [4347, 1821], [4347, 1819], [4347, 1787], [4348, 1786]]]",R
28,pcb_100b_cc_34.png,"[[[4536, 1231], [4589, 1231], [4590, 1232], [4590, 1233], [4591, 1264], [4590, 1266], [4589, 1267], [4588, 1267], [4535, 1266], [4534, 1266], [4534, 1264], [4534, 1232], [4535, 1231]]]",R
29,pcb_100b_cc_34.png,"[[[4535, 1062], [4534, 1063], [4534, 1064], [4533, 1065], [4533, 1098], [4534, 1099], [4534, 1100], [4590, 1100], [4592, 1098], [4592, 1064], [4590, 1062]]]",R
30,pcb_100b_cc_34.png,"[[[4220, 1246], [4273, 1247], [4274, 1248], [4274, 1248], [4275, 1279], [4274, 1281], [4273, 1282], [4272, 1282], [4219, 1281], [4218, 1281], [4218, 1280], [4218, 1248], [4219, 1247]]]",R
31,pcb_100b_cc_34.png,"[[[4220, 1173], [4273, 1174], [4274, 1175], [4274, 1176], [4275, 1207], [4274, 1208], [4273, 1209], [4272, 1209], [4219, 1209], [4218, 1208], [4218, 1207], [4218, 1175], [4219, 1174]]]",R
32,pcb_100b_cc_34.png,"[[[3790, 1471], [3843, 1471], [3844, 1472], [3844, 1473], [3845, 1504], [3844, 1505], [3843, 1506], [3842, 1507], [3789, 1506], [3788, 1506], [3788, 1504], [3788, 1472], [3789, 1471]]]",R
33,pcb_100b_cc_34.png,"[[[888, 1226], [941, 1227], [942, 1228], [942, 1229], [943, 1260], [942, 1261], [941, 1262], [940, 1262], [887, 1262], [886, 1261], [886, 1260], [886, 1228], [887, 1227]]]",R
34,pcb_100b_cc_34.png,"[[[836, 948], [889, 949], [891, 950], [891, 951], [891, 982], [891, 983], [889, 984], [888, 984], [835, 984], [835, 983], [834, 982], [834, 950], [835, 949]]]",R
35,pcb_100b_cc_34.png,"[[[2004, 1174], [2057, 1174], [2059, 1175], [2059, 1176], [2060, 1207], [2059, 1208], [2058, 1209], [2057, 1210], [2004, 1209], [2003, 1209], [2002, 1207], [2002, 1175], [2003, 1174]]]",R
36,pcb_100b_cc_34.png,"[[[2024, 1025], [2077, 1025], [2078, 1026], [2078, 1027], [2079, 1058], [2078, 1059], [2077, 1061], [2076, 1061], [2023, 1060], [2022, 1060], [2022, 1058], [2022, 1026], [2023, 1025]]]",R
37,pcb_100b_cc_34.png,"[[[2154, 1025], [2207, 1026], [2208, 1026], [2208, 1027], [2209, 1058], [2208, 1060], [2207, 1061], [2206, 1061], [2153, 1060], [2152, 1060], [2152, 1059], [2152, 1026], [2153, 1026]]]",R
38,pcb_100b_cc_34.png,"[[[6225, 1979], [6226, 1979], [6263, 1979], [6264, 1979], [6264, 1980], [6264, 2000], [6264, 2001], [6263, 2002], [6249, 2001], [6226, 2001], [6225, 2001], [6225, 2000], [6225, 1980]]]",C
39,pcb_100b_cc_34.png,"[[[4375, 988], [4414, 989], [4415, 989], [4416, 990], [4416, 992], [4416, 1010], [4416, 1011], [4415, 1012], [4393, 1011], [4374, 1011], [4373, 1011], [4372, 1009], [4372, 991], [4373, 990]]]",C
40,pcb_100b_cc_34.png,"[[[4423, 1156], [4477, 1157], [4478, 1157], [4478, 1158], [4478, 1189], [4478, 1191], [4476, 1192], [4422, 1192], [4421, 1190], [4421, 1189], [4421, 1157], [4422, 1157]]]",R
41,pcb_100b_cc_34.png,"[[[2060, 3022], [2071, 3022], [2071, 3022], [2072, 3023], [2072, 3045], [2072, 3046], [2071, 3046], [2059, 3046], [2059, 3046], [2058, 3045], [2058, 3023], [2059, 3022]]]",C
42,pcb_100b_cc_34.png,"[[[1992, 3069], [2003, 3069], [2004, 3069], [2005, 3070], [2005, 3092], [2005, 3093], [2004, 3093], [1992, 3093], [1991, 3093], [1991, 3092], [1991, 3070], [1991, 3069]]]",C
43,pcb_100b_cc_34.png,"[[[2197, 3136], [2208, 3136], [2209, 3136], [2209, 3137], [2210, 3158], [2209, 3159], [2209, 3160], [2197, 3160], [2196, 3160], [2196, 3159], [2196, 3137], [2196, 3136]]]",C
