Instance ID,Image File,Vertices,Designator
0,pcb_46b_cc_23.png,"[[[1295, 786], [1275, 785], [1271, 785], [1269, 784], [1264, 784], [1263, 784], [1261, 786], [1260, 788], [1258, 793], [1258, 795], [1257, 798], [1258, 812], [1259, 818], [1260, 821], [1261, 822], [1263, 823], [1266, 823], [1269, 823], [1271, 823], [1310, 823], [1312, 824], [1314, 825], [1321, 824], [1323, 823], [1325, 820], [1326, 789], [1325, 788], [1323, 786], [1321, 785], [1313, 785], [1312, 787], [1306, 787]]]",C
1,pcb_46b_cc_23.png,"[[[1185, 825], [1185, 823], [1184, 822], [1182, 821], [1178, 821], [1149, 819], [1145, 818], [1144, 819], [1142, 820], [1142, 822], [1142, 838], [1143, 840], [1145, 841], [1180, 844], [1182, 844], [1183, 844], [1184, 843], [1185, 840]]]",R
2,pcb_46b_cc_23.png,"[[[1181, 864], [1180, 864], [1179, 864], [1167, 864], [1165, 863], [1157, 863], [1153, 864], [1147, 864], [1144, 864], [1144, 865], [1143, 866], [1143, 874], [1143, 882], [1143, 884], [1144, 885], [1145, 886], [1146, 887], [1150, 887], [1152, 885], [1174, 885], [1176, 886], [1178, 886], [1179, 886], [1180, 885], [1181, 884], [1181, 878], [1181, 876], [1181, 865]]]",C
3,pcb_46b_cc_23.png,"[[[1183, 1478], [1165, 1478], [1164, 1478], [1163, 1477], [1163, 1476], [1162, 1474], [1162, 1472], [1162, 1464], [1163, 1452], [1163, 1416], [1164, 1414], [1165, 1410], [1165, 1409], [1167, 1409], [1184, 1409], [1185, 1410], [1186, 1410], [1195, 1411], [1196, 1411], [1197, 1413], [1197, 1422], [1196, 1424], [1196, 1466], [1195, 1473], [1193, 1477], [1193, 1478], [1192, 1478], [1188, 1478]]]",C
4,pcb_46b_cc_23.png,"[[[1144, 1434], [1130, 1434], [1128, 1435], [1128, 1436], [1127, 1449], [1126, 1451], [1126, 1471], [1127, 1472], [1130, 1474], [1134, 1475], [1143, 1475], [1145, 1474], [1146, 1473], [1148, 1443], [1148, 1438], [1147, 1436], [1146, 1435], [1146, 1435]]]",C
5,pcb_46b_cc_23.png,"[[[1184, 1295], [1171, 1295], [1169, 1295], [1168, 1296], [1167, 1297], [1165, 1301], [1165, 1303], [1164, 1334], [1163, 1356], [1163, 1359], [1164, 1359], [1164, 1361], [1165, 1362], [1167, 1364], [1168, 1365], [1173, 1365], [1196, 1365], [1197, 1364], [1199, 1363], [1199, 1361], [1200, 1358], [1201, 1355], [1201, 1353], [1201, 1349], [1200, 1347], [1200, 1347], [1200, 1346], [1200, 1309], [1202, 1307], [1202, 1307], [1202, 1299], [1201, 1297], [1200, 1296], [1199, 1296], [1197, 1296], [1188, 1296], [1187, 1295]]]",C
6,pcb_46b_cc_23.png,"[[[1190, 1184], [1188, 1183], [1175, 1183], [1174, 1184], [1168, 1184], [1167, 1185], [1166, 1196], [1166, 1221], [1165, 1223], [1165, 1250], [1166, 1252], [1168, 1254], [1187, 1253], [1189, 1255], [1199, 1254], [1201, 1253], [1203, 1249], [1204, 1244], [1203, 1241], [1201, 1239], [1202, 1197], [1203, 1195], [1204, 1192], [1204, 1188], [1204, 1186], [1202, 1185], [1194, 1184]]]",C
7,pcb_46b_cc_23.png,"[[[1146, 1187], [1130, 1187], [1130, 1187], [1130, 1194], [1129, 1196], [1129, 1197], [1129, 1221], [1129, 1222], [1130, 1225], [1131, 1227], [1136, 1227], [1144, 1227], [1147, 1227], [1149, 1226], [1149, 1223], [1149, 1221], [1150, 1221], [1151, 1220], [1150, 1197], [1150, 1196], [1151, 1191], [1150, 1188], [1149, 1187]]]",C
8,pcb_46b_cc_23.png,"[[[1281, 1170], [1279, 1170], [1255, 1169], [1248, 1169], [1246, 1169], [1245, 1170], [1244, 1172], [1244, 1185], [1244, 1187], [1244, 1189], [1246, 1191], [1248, 1191], [1282, 1192], [1283, 1191], [1284, 1187], [1283, 1173], [1283, 1171]]]",C
9,pcb_46b_cc_23.png,"[[[1294, 1117], [1255, 1116], [1245, 1116], [1244, 1117], [1243, 1118], [1243, 1118], [1241, 1138], [1241, 1140], [1241, 1144], [1241, 1145], [1243, 1148], [1244, 1149], [1246, 1151], [1250, 1151], [1300, 1151], [1305, 1152], [1308, 1151], [1309, 1149], [1309, 1147], [1309, 1137], [1310, 1136], [1310, 1122], [1308, 1119], [1307, 1118], [1304, 1117], [1303, 1116], [1300, 1116], [1298, 1117], [1297, 1117]]]",C
