Instance ID,Image File,Vertices,Designator
0,pcb_88b_cc_34.png,"[[[1396, 4094], [1396, 4093], [1396, 4092], [1397, 4091], [1397, 4090], [1397, 4089], [1398, 4088], [1398, 4087], [1399, 4086], [1400, 4085], [1400, 4084], [1401, 4083], [1402, 4083], [1403, 4082], [1404, 4081], [1405, 4081], [1406, 4080], [1407, 4080], [1408, 4080], [1409, 4079], [1410, 4079], [1411, 4079], [1412, 4079], [1412, 4079], [1413, 4079], [1414, 4079], [1415, 4079], [1416, 4080], [1417, 4080], [1418, 4080], [1419, 4081], [1420, 4081], [1421, 4082], [1422, 4083], [1423, 4083], [1424, 4084], [1424, 4085], [1425, 4086], [1426, 4087], [1426, 4088], [1427, 4089], [1427, 4090], [1427, 4091], [1428, 4092], [1428, 4093], [1428, 4094], [1428, 4095], [1428, 4095], [1428, 4096], [1428, 4097], [1428, 4098], [1427, 4099], [1427, 4100], [1427, 4101], [1426, 4102], [1426, 4103], [1425, 4104], [1424, 4105], [1424, 4106], [1423, 4107], [1422, 4107], [1421, 4108], [1420, 4109], [1419, 4109], [1418, 4110], [1417, 4110], [1416, 4110], [1415, 4111], [1414, 4111], [1413, 4111], [1412, 4111], [1412, 4111], [1411, 4111], [1410, 4111], [1409, 4111], [1408, 4110], [1407, 4110], [1406, 4110], [1405, 4109], [1404, 4109], [1403, 4108], [1402, 4107], [1401, 4107], [1400, 4106], [1400, 4105], [1399, 4104], [1398, 4103], [1398, 4102], [1397, 4101], [1397, 4100], [1397, 4099], [1396, 4098], [1396, 4097], [1396, 4096], [1396, 4095], [1396, 4095]]]",P
1,pcb_88b_cc_34.png,"[[[1350, 4092], [1350, 4091], [1350, 4090], [1350, 4089], [1351, 4088], [1351, 4087], [1352, 4086], [1352, 4085], [1353, 4084], [1353, 4083], [1354, 4082], [1355, 4081], [1356, 4080], [1357, 4079], [1358, 4079], [1359, 4078], [1360, 4078], [1361, 4078], [1362, 4077], [1363, 4077], [1364, 4077], [1365, 4077], [1365, 4077], [1366, 4077], [1367, 4077], [1368, 4077], [1369, 4078], [1370, 4078], [1371, 4078], [1372, 4079], [1373, 4079], [1374, 4080], [1375, 4081], [1376, 4082], [1377, 4083], [1377, 4084], [1378, 4085], [1378, 4086], [1379, 4087], [1379, 4088], [1380, 4089], [1380, 4090], [1380, 4091], [1380, 4092], [1380, 4093], [1380, 4093], [1380, 4094], [1380, 4095], [1380, 4096], [1380, 4097], [1379, 4098], [1379, 4099], [1378, 4100], [1378, 4101], [1377, 4102], [1377, 4103], [1376, 4104], [1375, 4105], [1374, 4106], [1373, 4107], [1372, 4107], [1371, 4108], [1370, 4108], [1369, 4108], [1368, 4109], [1367, 4109], [1366, 4109], [1365, 4109], [1365, 4109], [1364, 4109], [1363, 4109], [1362, 4109], [1361, 4108], [1360, 4108], [1359, 4108], [1358, 4107], [1357, 4107], [1356, 4106], [1355, 4105], [1354, 4104], [1353, 4103], [1353, 4102], [1352, 4101], [1352, 4100], [1351, 4099], [1351, 4098], [1350, 4097], [1350, 4096], [1350, 4095], [1350, 4094], [1350, 4093], [1350, 4093]]]",P
2,pcb_88b_cc_34.png,"[[[1306, 4093], [1306, 4092], [1306, 4091], [1307, 4090], [1307, 4089], [1307, 4088], [1308, 4087], [1308, 4086], [1309, 4085], [1310, 4084], [1311, 4083], [1312, 4082], [1313, 4081], [1314, 4081], [1315, 4080], [1316, 4080], [1317, 4080], [1318, 4079], [1319, 4079], [1320, 4079], [1321, 4079], [1321, 4079], [1322, 4079], [1323, 4079], [1324, 4079], [1325, 4080], [1326, 4080], [1327, 4080], [1328, 4081], [1329, 4081], [1330, 4082], [1331, 4083], [1332, 4084], [1333, 4085], [1334, 4086], [1334, 4087], [1335, 4088], [1335, 4089], [1335, 4090], [1336, 4091], [1336, 4092], [1336, 4093], [1336, 4094], [1336, 4094], [1336, 4095], [1336, 4096], [1336, 4097], [1335, 4098], [1335, 4099], [1335, 4100], [1334, 4101], [1334, 4102], [1333, 4103], [1332, 4104], [1331, 4105], [1330, 4106], [1329, 4107], [1328, 4107], [1327, 4108], [1326, 4108], [1325, 4108], [1324, 4109], [1323, 4109], [1322, 4109], [1321, 4109], [1321, 4109], [1320, 4109], [1319, 4109], [1318, 4109], [1317, 4108], [1316, 4108], [1315, 4108], [1314, 4107], [1313, 4107], [1312, 4106], [1311, 4105], [1310, 4104], [1309, 4103], [1308, 4102], [1308, 4101], [1307, 4100], [1307, 4099], [1307, 4098], [1306, 4097], [1306, 4096], [1306, 4095], [1306, 4094], [1306, 4094]]]",P
3,pcb_88b_cc_34.png,"[[[1260, 4093], [1260, 4092], [1260, 4091], [1261, 4090], [1261, 4089], [1261, 4088], [1262, 4087], [1262, 4086], [1263, 4085], [1264, 4084], [1264, 4083], [1265, 4082], [1266, 4082], [1267, 4081], [1268, 4080], [1269, 4080], [1270, 4079], [1271, 4079], [1272, 4079], [1273, 4078], [1274, 4078], [1275, 4078], [1276, 4078], [1276, 4078], [1277, 4078], [1278, 4078], [1279, 4078], [1280, 4079], [1281, 4079], [1282, 4079], [1283, 4080], [1284, 4080], [1285, 4081], [1286, 4082], [1287, 4082], [1288, 4083], [1288, 4084], [1289, 4085], [1290, 4086], [1290, 4087], [1291, 4088], [1291, 4089], [1291, 4090], [1292, 4091], [1292, 4092], [1292, 4093], [1292, 4094], [1292, 4094], [1292, 4095], [1292, 4096], [1292, 4097], [1291, 4098], [1291, 4099], [1291, 4100], [1290, 4101], [1290, 4102], [1289, 4103], [1288, 4104], [1288, 4105], [1287, 4106], [1286, 4106], [1285, 4107], [1284, 4108], [1283, 4108], [1282, 4109], [1281, 4109], [1280, 4109], [1279, 4110], [1278, 4110], [1277, 4110], [1276, 4110], [1276, 4110], [1275, 4110], [1274, 4110], [1273, 4110], [1272, 4109], [1271, 4109], [1270, 4109], [1269, 4108], [1268, 4108], [1267, 4107], [1266, 4106], [1265, 4106], [1264, 4105], [1264, 4104], [1263, 4103], [1262, 4102], [1262, 4101], [1261, 4100], [1261, 4099], [1261, 4098], [1260, 4097], [1260, 4096], [1260, 4095], [1260, 4094], [1260, 4094]]]",P
4,pcb_88b_cc_34.png,"[[[1216, 4093], [1216, 4092], [1216, 4091], [1216, 4090], [1217, 4089], [1217, 4088], [1218, 4087], [1218, 4086], [1219, 4085], [1219, 4084], [1220, 4083], [1221, 4082], [1222, 4081], [1223, 4080], [1224, 4080], [1225, 4079], [1226, 4079], [1227, 4079], [1228, 4078], [1229, 4078], [1230, 4078], [1231, 4078], [1231, 4078], [1232, 4078], [1233, 4078], [1234, 4078], [1235, 4079], [1236, 4079], [1237, 4079], [1238, 4080], [1239, 4080], [1240, 4081], [1241, 4082], [1242, 4083], [1243, 4084], [1243, 4085], [1244, 4086], [1244, 4087], [1245, 4088], [1245, 4089], [1246, 4090], [1246, 4091], [1246, 4092], [1246, 4093], [1246, 4094], [1246, 4094], [1246, 4095], [1246, 4096], [1246, 4097], [1246, 4098], [1245, 4099], [1245, 4100], [1244, 4101], [1244, 4102], [1243, 4103], [1243, 4104], [1242, 4105], [1241, 4106], [1240, 4107], [1239, 4108], [1238, 4108], [1237, 4109], [1236, 4109], [1235, 4109], [1234, 4110], [1233, 4110], [1232, 4110], [1231, 4110], [1231, 4110], [1230, 4110], [1229, 4110], [1228, 4110], [1227, 4109], [1226, 4109], [1225, 4109], [1224, 4108], [1223, 4108], [1222, 4107], [1221, 4106], [1220, 4105], [1219, 4104], [1219, 4103], [1218, 4102], [1218, 4101], [1217, 4100], [1217, 4099], [1216, 4098], [1216, 4097], [1216, 4096], [1216, 4095], [1216, 4094], [1216, 4094]]]",P
5,pcb_88b_cc_34.png,"[[[1172, 4093], [1172, 4092], [1172, 4091], [1173, 4090], [1173, 4089], [1173, 4088], [1174, 4087], [1174, 4086], [1175, 4085], [1176, 4084], [1177, 4083], [1178, 4082], [1179, 4081], [1180, 4081], [1181, 4080], [1182, 4080], [1183, 4080], [1184, 4079], [1185, 4079], [1186, 4079], [1187, 4079], [1187, 4079], [1188, 4079], [1189, 4079], [1190, 4079], [1191, 4080], [1192, 4080], [1193, 4080], [1194, 4081], [1195, 4081], [1196, 4082], [1197, 4083], [1198, 4084], [1199, 4085], [1200, 4086], [1200, 4087], [1201, 4088], [1201, 4089], [1201, 4090], [1202, 4091], [1202, 4092], [1202, 4093], [1202, 4094], [1202, 4094], [1202, 4095], [1202, 4096], [1202, 4097], [1201, 4098], [1201, 4099], [1201, 4100], [1200, 4101], [1200, 4102], [1199, 4103], [1198, 4104], [1197, 4105], [1196, 4106], [1195, 4107], [1194, 4107], [1193, 4108], [1192, 4108], [1191, 4108], [1190, 4109], [1189, 4109], [1188, 4109], [1187, 4109], [1187, 4109], [1186, 4109], [1185, 4109], [1184, 4109], [1183, 4108], [1182, 4108], [1181, 4108], [1180, 4107], [1179, 4107], [1178, 4106], [1177, 4105], [1176, 4104], [1175, 4103], [1174, 4102], [1174, 4101], [1173, 4100], [1173, 4099], [1173, 4098], [1172, 4097], [1172, 4096], [1172, 4095], [1172, 4094], [1172, 4094]]]",P
6,pcb_88b_cc_34.png,"[[[1126, 4095], [1126, 4094], [1126, 4093], [1127, 4092], [1127, 4091], [1127, 4090], [1128, 4089], [1128, 4088], [1129, 4087], [1130, 4086], [1131, 4085], [1132, 4084], [1133, 4084], [1134, 4083], [1135, 4083], [1136, 4082], [1137, 4082], [1138, 4081], [1139, 4081], [1140, 4081], [1141, 4081], [1142, 4081], [1142, 4081], [1143, 4081], [1144, 4081], [1145, 4081], [1146, 4081], [1147, 4082], [1148, 4082], [1149, 4083], [1150, 4083], [1151, 4084], [1152, 4084], [1153, 4085], [1154, 4086], [1155, 4087], [1156, 4088], [1156, 4089], [1157, 4090], [1157, 4091], [1157, 4092], [1158, 4093], [1158, 4094], [1158, 4095], [1158, 4096], [1158, 4096], [1158, 4097], [1158, 4098], [1158, 4099], [1157, 4100], [1157, 4101], [1157, 4102], [1156, 4103], [1156, 4104], [1155, 4105], [1154, 4106], [1153, 4107], [1152, 4108], [1151, 4108], [1150, 4109], [1149, 4109], [1148, 4110], [1147, 4110], [1146, 4111], [1145, 4111], [1144, 4111], [1143, 4111], [1142, 4111], [1142, 4111], [1141, 4111], [1140, 4111], [1139, 4111], [1138, 4111], [1137, 4110], [1136, 4110], [1135, 4109], [1134, 4109], [1133, 4108], [1132, 4108], [1131, 4107], [1130, 4106], [1129, 4105], [1128, 4104], [1128, 4103], [1127, 4102], [1127, 4101], [1127, 4100], [1126, 4099], [1126, 4098], [1126, 4097], [1126, 4096], [1126, 4096]]]",P
7,pcb_88b_cc_34.png,"[[[1080, 4094], [1080, 4093], [1080, 4092], [1081, 4091], [1081, 4090], [1081, 4089], [1082, 4088], [1082, 4087], [1083, 4086], [1084, 4085], [1085, 4084], [1086, 4083], [1087, 4083], [1088, 4082], [1089, 4082], [1090, 4081], [1091, 4081], [1092, 4080], [1093, 4080], [1094, 4080], [1095, 4080], [1096, 4080], [1096, 4080], [1097, 4080], [1098, 4080], [1099, 4080], [1100, 4080], [1101, 4081], [1102, 4081], [1103, 4082], [1104, 4082], [1105, 4083], [1106, 4083], [1107, 4084], [1108, 4085], [1109, 4086], [1110, 4087], [1110, 4088], [1111, 4089], [1111, 4090], [1111, 4091], [1112, 4092], [1112, 4093], [1112, 4094], [1112, 4095], [1112, 4095], [1112, 4096], [1112, 4097], [1112, 4098], [1111, 4099], [1111, 4100], [1111, 4101], [1110, 4102], [1110, 4103], [1109, 4104], [1108, 4105], [1107, 4106], [1106, 4107], [1105, 4107], [1104, 4108], [1103, 4108], [1102, 4109], [1101, 4109], [1100, 4110], [1099, 4110], [1098, 4110], [1097, 4110], [1096, 4110], [1096, 4110], [1095, 4110], [1094, 4110], [1093, 4110], [1092, 4110], [1091, 4109], [1090, 4109], [1089, 4108], [1088, 4108], [1087, 4107], [1086, 4107], [1085, 4106], [1084, 4105], [1083, 4104], [1082, 4103], [1082, 4102], [1081, 4101], [1081, 4100], [1081, 4099], [1080, 4098], [1080, 4097], [1080, 4096], [1080, 4095], [1080, 4095]]]",P
8,pcb_88b_cc_34.png,"[[[1037, 4094], [1037, 4093], [1037, 4092], [1038, 4091], [1038, 4090], [1038, 4089], [1039, 4088], [1039, 4087], [1040, 4086], [1041, 4085], [1042, 4084], [1043, 4083], [1044, 4082], [1045, 4082], [1046, 4081], [1047, 4081], [1048, 4081], [1049, 4080], [1050, 4080], [1051, 4080], [1052, 4080], [1052, 4080], [1053, 4080], [1054, 4080], [1055, 4080], [1056, 4081], [1057, 4081], [1058, 4081], [1059, 4082], [1060, 4082], [1061, 4083], [1062, 4084], [1063, 4085], [1064, 4086], [1065, 4087], [1065, 4088], [1066, 4089], [1066, 4090], [1066, 4091], [1067, 4092], [1067, 4093], [1067, 4094], [1067, 4095], [1067, 4095], [1067, 4096], [1067, 4097], [1067, 4098], [1066, 4099], [1066, 4100], [1066, 4101], [1065, 4102], [1065, 4103], [1064, 4104], [1063, 4105], [1062, 4106], [1061, 4107], [1060, 4108], [1059, 4108], [1058, 4109], [1057, 4109], [1056, 4109], [1055, 4110], [1054, 4110], [1053, 4110], [1052, 4110], [1052, 4110], [1051, 4110], [1050, 4110], [1049, 4110], [1048, 4109], [1047, 4109], [1046, 4109], [1045, 4108], [1044, 4108], [1043, 4107], [1042, 4106], [1041, 4105], [1040, 4104], [1039, 4103], [1039, 4102], [1038, 4101], [1038, 4100], [1038, 4099], [1037, 4098], [1037, 4097], [1037, 4096], [1037, 4095], [1037, 4095]]]",P
9,pcb_88b_cc_34.png,"[[[992, 4094], [992, 4093], [992, 4092], [992, 4091], [993, 4090], [993, 4089], [994, 4088], [994, 4087], [995, 4086], [995, 4085], [996, 4084], [997, 4083], [998, 4082], [999, 4081], [1000, 4081], [1001, 4080], [1002, 4080], [1003, 4080], [1004, 4079], [1005, 4079], [1006, 4079], [1007, 4079], [1007, 4079], [1008, 4079], [1009, 4079], [1010, 4079], [1011, 4080], [1012, 4080], [1013, 4080], [1014, 4081], [1015, 4081], [1016, 4082], [1017, 4083], [1018, 4084], [1019, 4085], [1019, 4086], [1020, 4087], [1020, 4088], [1021, 4089], [1021, 4090], [1022, 4091], [1022, 4092], [1022, 4093], [1022, 4094], [1022, 4095], [1022, 4095], [1022, 4096], [1022, 4097], [1022, 4098], [1022, 4099], [1021, 4100], [1021, 4101], [1020, 4102], [1020, 4103], [1019, 4104], [1019, 4105], [1018, 4106], [1017, 4107], [1016, 4108], [1015, 4109], [1014, 4109], [1013, 4110], [1012, 4110], [1011, 4110], [1010, 4111], [1009, 4111], [1008, 4111], [1007, 4111], [1007, 4111], [1006, 4111], [1005, 4111], [1004, 4111], [1003, 4110], [1002, 4110], [1001, 4110], [1000, 4109], [999, 4109], [998, 4108], [997, 4107], [996, 4106], [995, 4105], [995, 4104], [994, 4103], [994, 4102], [993, 4101], [993, 4100], [992, 4099], [992, 4098], [992, 4097], [992, 4096], [992, 4095], [992, 4095]]]",P
