Instance ID,Image File,Vertices,Designator
0,pcb_9f_cc_8.png,"[[[5797, 720], [5796, 721], [5783, 721], [5783, 758], [5782, 759], [5757, 759], [5756, 758], [5756, 721], [5741, 721], [5741, 759], [5740, 760], [5733, 760], [5733, 942], [5756, 942], [5756, 896], [5757, 895], [5781, 895], [5782, 896], [5782, 944], [5801, 944], [5801, 900], [5802, 899], [5815, 899], [5816, 898], [5825, 898], [5826, 899], [5826, 944], [5848, 944], [5848, 913], [5847, 912], [5847, 903], [5848, 902], [5849, 902], [5850, 901], [5851, 901], [5851, 900], [5852, 899], [5868, 899], [5869, 898], [5873, 898], [5874, 899], [5874, 906], [5873, 907], [5873, 943], [5893, 943], [5893, 902], [5894, 901], [5896, 901], [5897, 900], [5907, 900], [5907, 762], [5898, 762], [5897, 761], [5897, 757], [5896, 756], [5896, 720], [5878, 720], [5878, 759], [5877, 760], [5849, 760], [5848, 759], [5848, 720], [5830, 720], [5830, 758], [5829, 759], [5827, 759], [5827, 760], [5826, 761], [5806, 761], [5805, 760], [5803, 760], [5802, 759], [5802, 720]]]",IC
1,pcb_9f_cc_8.png,"[[[5735, 630], [5735, 653], [5734, 654], [5734, 655], [5784, 655], [5784, 636], [5785, 635], [5785, 632], [5784, 632], [5783, 631], [5783, 630]]]",C
2,pcb_9f_cc_8.png,"[[[5569, 723], [5568, 724], [5567, 724], [5566, 725], [5565, 725], [5565, 771], [5593, 771], [5593, 725], [5592, 725], [5591, 724], [5590, 724], [5589, 723]]]",C
3,pcb_9f_cc_8.png,"[[[5650, 724], [5649, 725], [5629, 725], [5628, 726], [5628, 777], [5658, 777], [5658, 724]]]",R
4,pcb_9f_cc_8.png,"[[[5527, 400], [5526, 401], [5511, 401], [5509, 403], [5508, 403], [5507, 404], [5503, 404], [5502, 405], [5501, 405], [5500, 406], [5500, 542], [5502, 544], [5502, 556], [5501, 557], [5500, 557], [5500, 569], [5502, 571], [5502, 573], [5501, 574], [5500, 574], [5500, 597], [5596, 597], [5597, 596], [5609, 596], [5610, 595], [5611, 595], [5611, 572], [5610, 571], [5610, 564], [5611, 563], [5611, 439], [5610, 439], [5609, 438], [5608, 438], [5607, 437], [5607, 404], [5609, 402], [5609, 400], [5594, 400], [5593, 401], [5586, 401], [5585, 400]]]",C
5,pcb_9f_cc_8.png,"[[[5286, 675], [5285, 676], [5221, 676], [5220, 677], [5218, 677], [5217, 678], [5216, 678], [5214, 680], [5213, 680], [5212, 681], [5210, 681], [5209, 682], [5190, 682], [5189, 683], [5188, 683], [5187, 684], [5187, 685], [5185, 687], [5184, 687], [5183, 688], [5179, 688], [5179, 775], [5181, 775], [5182, 774], [5183, 774], [5184, 773], [5185, 773], [5186, 772], [5188, 772], [5189, 773], [5190, 773], [5191, 774], [5194, 774], [5195, 775], [5199, 775], [5200, 774], [5211, 774], [5212, 775], [5254, 775], [5255, 774], [5348, 774], [5348, 773], [5349, 772], [5350, 772], [5351, 771], [5352, 772], [5353, 772], [5354, 773], [5355, 773], [5356, 774], [5364, 774], [5364, 685], [5363, 684], [5363, 681], [5362, 680], [5361, 680], [5360, 679], [5359, 679], [5358, 678], [5351, 678], [5350, 679], [5349, 679], [5348, 680], [5346, 680], [5345, 679], [5344, 679], [5343, 678], [5342, 678], [5341, 677], [5340, 677], [5339, 676], [5338, 676], [5337, 675]]]",D
6,pcb_9f_cc_8.png,"[[[5204, 520], [5203, 521], [5202, 521], [5201, 522], [5199, 522], [5199, 524], [5194, 529], [5194, 531], [5190, 535], [5189, 535], [5188, 536], [5187, 536], [5187, 579], [5188, 580], [5188, 612], [5207, 612], [5208, 611], [5214, 611], [5215, 612], [5216, 612], [5217, 613], [5218, 613], [5219, 614], [5219, 616], [5299, 616], [5300, 617], [5350, 617], [5351, 618], [5352, 618], [5353, 619], [5353, 621], [5367, 621], [5367, 615], [5370, 612], [5371, 612], [5372, 611], [5373, 611], [5374, 610], [5374, 535], [5373, 535], [5369, 531], [5368, 531], [5367, 530], [5361, 530], [5360, 531], [5356, 531], [5355, 532], [5354, 532], [5353, 533], [5351, 533], [5350, 534], [5349, 534], [5348, 535], [5347, 534], [5346, 534], [5345, 533], [5344, 534], [5343, 533], [5337, 533], [5336, 532], [5335, 532], [5334, 531], [5333, 531], [5332, 530], [5331, 530], [5330, 529], [5329, 529], [5328, 528], [5328, 527], [5327, 527], [5326, 526], [5325, 526], [5324, 525], [5324, 523], [5246, 523], [5245, 524], [5234, 524], [5233, 523], [5233, 522], [5216, 522], [5215, 521], [5214, 521], [5213, 520]]]",D
7,pcb_9f_cc_8.png,"[[[5346, 361], [5346, 373], [5345, 374], [5235, 374], [5234, 373], [5233, 373], [5232, 372], [5232, 369], [5233, 368], [5233, 366], [5232, 366], [5231, 365], [5230, 365], [5229, 364], [5227, 364], [5226, 363], [5225, 363], [5224, 362], [5186, 362], [5185, 363], [5179, 363], [5179, 453], [5303, 453], [5304, 452], [5394, 452], [5394, 361], [5367, 361], [5366, 362], [5347, 362]]]",F
8,pcb_9f_cc_8.png,"[[[4497, 780], [4496, 781], [4481, 781], [4481, 807], [4525, 807], [4526, 806], [4538, 806], [4538, 780]]]",L
9,pcb_9f_cc_8.png,"[[[5902, 1046], [5902, 1097], [5928, 1097], [5928, 1046]]]",C
10,pcb_9f_cc_8.png,"[[[5834, 1049], [5834, 1093], [5835, 1094], [5835, 1099], [5860, 1099], [5860, 1049]]]",C
11,pcb_9f_cc_8.png,"[[[5757, 1047], [5757, 1101], [5785, 1101], [5785, 1047]]]",R
12,pcb_9f_cc_8.png,"[[[5699, 1055], [5699, 1093], [5722, 1093], [5722, 1055]]]",C
13,pcb_9f_cc_8.png,"[[[5751, 1201], [5750, 1202], [5748, 1202], [5748, 1242], [5747, 1243], [5738, 1243], [5738, 1384], [5744, 1384], [5745, 1385], [5745, 1428], [5763, 1428], [5763, 1389], [5764, 1388], [5792, 1388], [5793, 1389], [5793, 1428], [5811, 1428], [5811, 1386], [5812, 1385], [5838, 1385], [5839, 1386], [5839, 1427], [5859, 1427], [5859, 1388], [5860, 1387], [5884, 1387], [5885, 1388], [5885, 1427], [5903, 1427], [5903, 1388], [5904, 1387], [5906, 1387], [5906, 1385], [5907, 1384], [5915, 1384], [5915, 1238], [5902, 1238], [5901, 1237], [5901, 1201], [5887, 1201], [5887, 1240], [5886, 1241], [5857, 1241], [5856, 1240], [5856, 1238], [5855, 1238], [5854, 1237], [5854, 1201], [5842, 1201], [5842, 1225], [5843, 1226], [5843, 1240], [5842, 1241], [5808, 1241], [5807, 1240], [5807, 1201], [5794, 1201], [5794, 1239], [5793, 1240], [5766, 1240], [5765, 1239], [5765, 1238], [5763, 1238], [5762, 1237], [5762, 1201]]]",IC
14,pcb_9f_cc_8.png,"[[[5886, 1541], [5885, 1542], [5885, 1549], [5884, 1550], [5884, 1585], [5887, 1585], [5888, 1586], [5888, 1587], [5907, 1587], [5907, 1541]]]",C
15,pcb_9f_cc_8.png,"[[[5286, 1730], [5286, 1738], [5285, 1739], [5252, 1739], [5252, 1820], [5284, 1820], [5285, 1821], [5285, 1827], [5362, 1827], [5363, 1826], [5448, 1826], [5448, 1818], [5449, 1817], [5470, 1817], [5470, 1736], [5464, 1736], [5463, 1735], [5458, 1735], [5457, 1736], [5448, 1736], [5447, 1735], [5447, 1730]]]",D
16,pcb_9f_cc_8.png,"[[[5076, 1695], [5075, 1696], [5064, 1696], [5064, 1733], [5063, 1734], [5035, 1734], [5034, 1733], [5034, 1696], [5017, 1696], [5017, 1732], [5016, 1733], [4989, 1733], [4988, 1732], [4988, 1696], [4972, 1696], [4972, 1734], [4971, 1735], [4965, 1735], [4965, 1869], [4969, 1869], [4970, 1870], [4970, 1902], [4971, 1903], [4971, 1918], [4986, 1918], [4986, 1875], [4987, 1874], [4989, 1874], [4990, 1873], [5015, 1873], [5016, 1874], [5016, 1918], [5036, 1918], [5036, 1874], [5037, 1873], [5046, 1873], [5047, 1872], [5060, 1872], [5061, 1873], [5061, 1918], [5081, 1918], [5081, 1873], [5082, 1872], [5109, 1872], [5110, 1873], [5110, 1917], [5125, 1917], [5125, 1874], [5126, 1873], [5127, 1873], [5127, 1872], [5128, 1871], [5140, 1871], [5140, 1737], [5129, 1737], [5128, 1736], [5128, 1695], [5111, 1695], [5111, 1731], [5110, 1732], [5107, 1732], [5106, 1733], [5082, 1733], [5081, 1732], [5081, 1695]]]",IC
17,pcb_9f_cc_8.png,"[[[4813, 1589], [4812, 1590], [4734, 1590], [4734, 1845], [4848, 1845], [4849, 1844], [4889, 1844], [4889, 1589]]]",C
18,pcb_9f_cc_8.png,"[[[5223, 2050], [5223, 2092], [5290, 2092], [5290, 2050]]]",C
19,pcb_9f_cc_8.png,"[[[5079, 2002], [5079, 2003], [5078, 2004], [5076, 2004], [5076, 2005], [5075, 2006], [5074, 2006], [5073, 2007], [5070, 2007], [5069, 2006], [5066, 2006], [5065, 2007], [5057, 2007], [5055, 2009], [5050, 2009], [5049, 2010], [5034, 2010], [5033, 2011], [5032, 2011], [5031, 2012], [5024, 2012], [5023, 2013], [5018, 2013], [5017, 2014], [5016, 2013], [5011, 2013], [5010, 2014], [5007, 2014], [5006, 2015], [4999, 2015], [4997, 2017], [4994, 2017], [4993, 2018], [4990, 2018], [4989, 2017], [4985, 2017], [4984, 2018], [4984, 2020], [4983, 2021], [4981, 2021], [4981, 2023], [4980, 2024], [4979, 2023], [4978, 2023], [4977, 2022], [4976, 2022], [4976, 2023], [4975, 2024], [4973, 2022], [4973, 2021], [4973, 2023], [4974, 2024], [4973, 2025], [4973, 2026], [4974, 2027], [4973, 2028], [4973, 2066], [4982, 2066], [4982, 2062], [4983, 2061], [4982, 2060], [4982, 2058], [4983, 2057], [4984, 2057], [4986, 2059], [4986, 2061], [4987, 2062], [4988, 2062], [4989, 2063], [4994, 2063], [4995, 2064], [4999, 2064], [5000, 2065], [5001, 2064], [5009, 2064], [5010, 2063], [5027, 2063], [5027, 2061], [5028, 2060], [5037, 2060], [5037, 2059], [5038, 2058], [5043, 2058], [5044, 2057], [5060, 2057], [5061, 2056], [5065, 2056], [5066, 2055], [5069, 2055], [5071, 2053], [5082, 2053], [5082, 2051], [5083, 2050], [5089, 2050], [5089, 2002]]]",CR
20,pcb_9f_cc_8.png,"[[[5501, 2237], [5500, 2238], [5490, 2238], [5490, 2281], [5489, 2282], [5469, 2282], [5468, 2281], [5468, 2280], [5467, 2280], [5466, 2279], [5466, 2238], [5444, 2238], [5444, 2282], [5443, 2283], [5421, 2283], [5420, 2282], [5420, 2238], [5399, 2238], [5399, 2281], [5398, 2282], [5375, 2282], [5374, 2281], [5374, 2238], [5354, 2238], [5354, 2281], [5353, 2282], [5344, 2282], [5343, 2283], [5329, 2283], [5328, 2282], [5328, 2238], [5315, 2238], [5314, 2239], [5307, 2239], [5307, 2283], [5306, 2284], [5283, 2284], [5282, 2283], [5282, 2239], [5259, 2239], [5259, 2284], [5258, 2285], [5237, 2285], [5236, 2284], [5236, 2239], [5215, 2239], [5215, 2287], [5214, 2288], [5209, 2288], [5209, 2500], [5234, 2500], [5234, 2434], [5235, 2433], [5245, 2433], [5246, 2432], [5259, 2432], [5260, 2433], [5260, 2500], [5280, 2500], [5280, 2435], [5281, 2434], [5284, 2434], [5284, 2432], [5285, 2431], [5302, 2431], [5303, 2432], [5303, 2499], [5328, 2499], [5328, 2432], [5329, 2431], [5347, 2431], [5348, 2432], [5351, 2432], [5352, 2433], [5352, 2438], [5351, 2439], [5351, 2498], [5350, 2499], [5348, 2499], [5358, 2499], [5359, 2500], [5359, 2501], [5372, 2501], [5372, 2437], [5373, 2436], [5383, 2436], [5384, 2437], [5394, 2437], [5395, 2438], [5395, 2501], [5420, 2501], [5420, 2436], [5421, 2435], [5439, 2435], [5440, 2434], [5441, 2434], [5442, 2435], [5442, 2503], [5467, 2503], [5467, 2436], [5468, 2435], [5487, 2435], [5488, 2436], [5488, 2500], [5513, 2500], [5513, 2435], [5514, 2434], [5535, 2434], [5536, 2435], [5536, 2499], [5560, 2499], [5560, 2433], [5561, 2432], [5566, 2432], [5566, 2287], [5560, 2287], [5559, 2286], [5559, 2237], [5537, 2237], [5537, 2282], [5536, 2283], [5533, 2283], [5532, 2284], [5514, 2284], [5513, 2283], [5513, 2237]]]",IC
21,pcb_9f_cc_8.png,"[[[5605, 2093], [5605, 2147], [5621, 2147], [5622, 2146], [5633, 2146], [5633, 2093]]]",R
22,pcb_9f_cc_8.png,"[[[3226, 2258], [3226, 2311], [3257, 2311], [3257, 2258]]]",R
23,pcb_9f_cc_8.png,"[[[3224, 2099], [3224, 2151], [3253, 2151], [3253, 2099]]]",R
24,pcb_9f_cc_8.png,"[[[3420, 2022], [3420, 2071], [3448, 2071], [3448, 2022]]]",C
