Instance ID,Image File,Vertices,Designator
0,pcb_50f_cc_26.png,"[[[458, 1609], [466, 1601], [474, 1595], [487, 1583], [505, 1571], [520, 1562], [531, 1557], [528, 1522], [528, 1521], [534, 1517], [537, 1515], [537, 1515], [540, 1513], [548, 1512], [556, 1512], [558, 1513], [560, 1514], [563, 1517], [566, 1518], [571, 1524], [572, 1527], [572, 1530], [573, 1531], [574, 1540], [575, 1542], [575, 1549], [576, 1552], [576, 1553], [588, 1555], [598, 1558], [607, 1562], [612, 1565], [628, 1575], [636, 1582], [645, 1590], [651, 1596], [655, 1603], [664, 1621], [672, 1647], [675, 1667], [675, 1672], [673, 1695], [670, 1703], [667, 1710], [657, 1724], [644, 1745], [639, 1750], [617, 1767], [602, 1776], [595, 1777], [583, 1778], [562, 1777], [551, 1776], [534, 1776], [519, 1773], [515, 1773], [510, 1772], [505, 1769], [501, 1764], [490, 1756], [480, 1746], [474, 1741], [464, 1727], [459, 1718], [453, 1702], [451, 1689], [450, 1682], [451, 1675], [452, 1639], [455, 1630], [457, 1620], [457, 1614], [458, 1610]]]",C
1,pcb_50f_cc_26.png,"[[[647, 1964], [654, 1955], [668, 1939], [688, 1921], [707, 1914], [728, 1908], [745, 1906], [761, 1906], [769, 1907], [773, 1909], [778, 1909], [792, 1906], [803, 1905], [808, 1906], [813, 1905], [818, 1896], [824, 1891], [825, 1891], [826, 1889], [833, 1885], [839, 1883], [846, 1883], [852, 1886], [851, 1895], [852, 1912], [852, 1919], [853, 1921], [859, 1923], [867, 1930], [889, 1952], [903, 1980], [907, 1997], [911, 2027], [911, 2038], [906, 2060], [891, 2078], [883, 2085], [877, 2091], [870, 2097], [860, 2104], [848, 2110], [850, 2117], [852, 2119], [853, 2132], [851, 2135], [850, 2137], [842, 2141], [831, 2141], [827, 2138], [817, 2128], [812, 2126], [807, 2125], [785, 2130], [772, 2132], [753, 2134], [733, 2133], [697, 2123], [682, 2115], [670, 2102], [659, 2090], [644, 2060], [640, 2048], [637, 2034], [637, 2019], [640, 1994], [646, 1967]]]",C
2,pcb_50f_cc_26.png,"[[[1003, 1105], [1014, 1100], [1022, 1096], [1129, 1087], [1224, 1085], [1254, 1083], [1256, 1085], [1256, 1091], [1261, 1092], [1282, 1093], [1298, 1095], [1309, 1095], [1310, 1096], [1313, 1184], [1325, 1328], [1328, 1389], [1318, 1392], [1249, 1395], [1146, 1403], [989, 1412], [984, 1410], [980, 1406], [972, 1302], [969, 1222], [972, 1116], [973, 1113], [1001, 1108]]]",R
3,pcb_50f_cc_26.png,"[[[1145, 1485], [1144, 1535], [1148, 1568], [1150, 1579], [1153, 1581], [1166, 1581], [1182, 1579], [1189, 1579], [1196, 1581], [1204, 1588], [1211, 1594], [1215, 1610], [1215, 1618], [1216, 1626], [1217, 1648], [1215, 1694], [1214, 1697], [1213, 1704], [1211, 1707], [1209, 1713], [1208, 1722], [1207, 1748], [1207, 1789], [1206, 1795], [1206, 1812], [1207, 1818], [1206, 1886], [1206, 1899], [1207, 1905], [1211, 1945], [1213, 1954], [1219, 1973], [1220, 1981], [1222, 1984], [1225, 2013], [1217, 2065], [1214, 2078], [1210, 2086], [1205, 2092], [1200, 2095], [1178, 2098], [1162, 2098], [1155, 2101], [1154, 2102], [1155, 2131], [1155, 2152], [1154, 2166], [1152, 2170], [1150, 2172], [1140, 2171], [1131, 2169], [1126, 2166], [1122, 2158], [1121, 2127], [1121, 2100], [1119, 2101], [1111, 2101], [1097, 2098], [1091, 2098], [1079, 2095], [1073, 2088], [1069, 2072], [1065, 2064], [1060, 2058], [1060, 2049], [1057, 2023], [1059, 1997], [1061, 1982], [1066, 1966], [1065, 1947], [1061, 1913], [1059, 1887], [1058, 1832], [1058, 1778], [1061, 1712], [1057, 1667], [1055, 1617], [1059, 1600], [1062, 1592], [1068, 1587], [1074, 1584], [1104, 1582], [1113, 1580], [1114, 1572], [1114, 1546], [1113, 1533], [1113, 1470], [1115, 1461], [1119, 1456], [1126, 1448], [1128, 1446], [1131, 1443], [1133, 1442], [1136, 1442], [1139, 1446], [1144, 1457], [1147, 1464], [1148, 1469]]]",R
4,pcb_50f_cc_26.png,"[[[1372, 1594], [1378, 1587], [1386, 1586], [1469, 1584], [1477, 1574], [1485, 1566], [1492, 1561], [1500, 1554], [1518, 1544], [1528, 1542], [1542, 1542], [1549, 1544], [1555, 1552], [1559, 1563], [1563, 1568], [1575, 1576], [1606, 1577], [1641, 1578], [1648, 1578], [1654, 1581], [1660, 1586], [1661, 1588], [1656, 1817], [1655, 1819], [1654, 1821], [1649, 1822], [1580, 1829], [1563, 1830], [1558, 1832], [1555, 1842], [1552, 1848], [1550, 1850], [1543, 1854], [1532, 1854], [1521, 1850], [1517, 1846], [1515, 1843], [1512, 1837], [1508, 1830], [1391, 1824], [1382, 1820], [1377, 1813], [1373, 1806], [1370, 1801], [1368, 1763], [1367, 1618], [1370, 1597]]]",L
5,pcb_50f_cc_26.png,"[[[1807, 2369], [1804, 2374], [1791, 2383], [1785, 2386], [1775, 2391], [1762, 2394], [1733, 2394], [1720, 2395], [1711, 2403], [1702, 2410], [1698, 2411], [1695, 2411], [1678, 2409], [1663, 2401], [1656, 2398], [1644, 2395], [1557, 2394], [1552, 2393], [1547, 2391], [1536, 2381], [1531, 2373], [1530, 2368], [1530, 2161], [1531, 2157], [1535, 2151], [1545, 2145], [1594, 2143], [1638, 2141], [1643, 2145], [1646, 2127], [1648, 2124], [1652, 2119], [1654, 2118], [1658, 2113], [1666, 2108], [1670, 2106], [1672, 2106], [1672, 2105], [1676, 2104], [1691, 2104], [1697, 2105], [1698, 2106], [1702, 2107], [1703, 2108], [1712, 2110], [1727, 2119], [1730, 2124], [1732, 2135], [1801, 2134], [1803, 2134], [1807, 2137]]]",L
6,pcb_50f_cc_26.png,"[[[1151, 3000], [1356, 3001], [1363, 2997], [1400, 2988], [1425, 2976], [1435, 2914], [1436, 2911], [1438, 2910], [1455, 2907], [1464, 2902], [1474, 2894], [1481, 2881], [1485, 2863], [1483, 2845], [1475, 2833], [1467, 2824], [1451, 2814], [1448, 2814], [1432, 2811], [1432, 2784], [1430, 2734], [1424, 2731], [1158, 2749], [1155, 2749], [1147, 2753], [1141, 2763], [1136, 2775], [1134, 2792], [1134, 2813], [1130, 2864], [1134, 2966], [1136, 2990], [1139, 2993], [1143, 2996], [1148, 2998]]]",L
7,pcb_50f_cc_26.png,"[[[437, 3525], [453, 3526], [467, 3523], [471, 3520], [484, 3505], [490, 3503], [505, 3501], [508, 3500], [508, 3499], [510, 3269], [508, 3264], [503, 3260], [460, 3260], [453, 3258], [449, 3257], [448, 3257], [442, 3254], [439, 3252], [432, 3231], [427, 3221], [423, 3215], [415, 3210], [400, 3205], [382, 3203], [370, 3205], [357, 3212], [342, 3226], [337, 3237], [335, 3244], [263, 3238], [256, 3238], [253, 3239], [247, 3247], [246, 3261], [245, 3272], [241, 3275], [224, 3277], [216, 3282], [211, 3289], [207, 3298], [202, 3408], [206, 3486], [208, 3506], [212, 3514], [219, 3520], [229, 3525]]]",L
8,pcb_50f_cc_26.png,"[[[786, 2954], [816, 2959], [831, 2958], [865, 2952], [887, 2943], [906, 2933], [948, 2896], [957, 2881], [961, 2870], [970, 2828], [970, 2814], [964, 2785], [952, 2769], [938, 2755], [931, 2750], [921, 2746], [910, 2733], [906, 2725], [905, 2715], [904, 2714], [903, 2710], [903, 2706], [902, 2706], [901, 2699], [898, 2695], [897, 2695], [892, 2691], [887, 2690], [880, 2690], [872, 2693], [868, 2699], [866, 2704], [865, 2705], [865, 2708], [864, 2709], [863, 2712], [861, 2717], [857, 2721], [842, 2721], [824, 2723], [811, 2727], [800, 2729], [789, 2734], [772, 2742], [760, 2749], [752, 2754], [737, 2769], [731, 2777], [722, 2793], [717, 2805], [713, 2826], [711, 2846], [711, 2870], [716, 2884], [728, 2906], [738, 2916], [749, 2928], [760, 2939], [770, 2945]]]",C
9,pcb_50f_cc_26.png,"[[[1940, 2975], [1980, 2980], [1999, 2981], [2024, 2977], [2039, 2968], [2050, 2958], [2059, 2948], [2066, 2938], [2072, 2928], [2085, 2897], [2089, 2867], [2089, 2853], [2078, 2818], [2071, 2807], [2049, 2783], [2020, 2767], [1987, 2756], [1985, 2734], [1986, 2713], [1983, 2707], [1980, 2704], [1977, 2703], [1959, 2703], [1950, 2707], [1944, 2710], [1940, 2714], [1937, 2720], [1935, 2727], [1934, 2736], [1936, 2748], [1935, 2752], [1933, 2754], [1930, 2752], [1920, 2755], [1902, 2761], [1888, 2770], [1879, 2778], [1873, 2788], [1863, 2810], [1860, 2823], [1856, 2849], [1861, 2888], [1869, 2909], [1885, 2938], [1902, 2956], [1929, 2972], [1940, 2975]]]",C
