Instance ID,Image File,Vertices,Designator
0,pcb_8f_cc_3.png,"[[[822, 1216], [822, 1239], [821, 1240], [820, 1240], [820, 1244], [821, 1245], [875, 1245], [876, 1246], [880, 1246], [880, 1217], [868, 1217], [867, 1216]]]",R
1,pcb_8f_cc_3.png,"[[[821, 1284], [821, 1314], [881, 1314], [881, 1284]]]",R
2,pcb_8f_cc_3.png,"[[[823, 1506], [823, 1507], [822, 1508], [821, 1508], [820, 1509], [820, 1530], [821, 1530], [822, 1531], [823, 1531], [824, 1532], [824, 1533], [874, 1533], [874, 1509], [873, 1508], [872, 1508], [871, 1507], [871, 1506]]]",L
3,pcb_8f_cc_3.png,"[[[1160, 1525], [1159, 1526], [1158, 1526], [1157, 1527], [1157, 1582], [1189, 1582], [1189, 1532], [1188, 1531], [1188, 1526], [1187, 1526], [1186, 1525]]]",R
4,pcb_8f_cc_3.png,"[[[1216, 1527], [1216, 1579], [1217, 1579], [1218, 1580], [1245, 1580], [1245, 1527]]]",L
5,pcb_8f_cc_3.png,"[[[1310, 1529], [1310, 1569], [1309, 1570], [1309, 1580], [1314, 1580], [1315, 1581], [1333, 1581], [1333, 1580], [1334, 1579], [1337, 1579], [1337, 1532], [1335, 1532], [1334, 1531], [1334, 1529]]]",C
6,pcb_8f_cc_3.png,"[[[1214, 1675], [1213, 1676], [1213, 1722], [1212, 1723], [1212, 1726], [1214, 1728], [1237, 1728], [1239, 1726], [1239, 1715], [1240, 1714], [1240, 1678], [1238, 1676], [1238, 1675]]]",L
7,pcb_8f_cc_3.png,"[[[1311, 1675], [1310, 1676], [1309, 1676], [1308, 1677], [1308, 1695], [1307, 1696], [1307, 1726], [1308, 1727], [1308, 1728], [1309, 1729], [1334, 1729], [1335, 1728], [1335, 1727], [1336, 1726], [1336, 1687], [1337, 1686], [1337, 1678], [1334, 1675]]]",C
8,pcb_8f_cc_3.png,"[[[395, 872], [395, 916], [467, 916], [467, 872]]]",R
9,pcb_8f_cc_3.png,"[[[820, 2032], [818, 2034], [818, 2054], [819, 2055], [867, 2055], [869, 2053], [870, 2053], [870, 2034], [868, 2032]]]",C
10,pcb_8f_cc_3.png,"[[[819, 2115], [819, 2117], [818, 2118], [816, 2118], [816, 2137], [818, 2139], [824, 2139], [825, 2140], [867, 2140], [869, 2138], [869, 2119], [868, 2119], [867, 2118], [867, 2117], [866, 2116], [866, 2115]]]",C
11,pcb_8f_cc_3.png,"[[[1153, 2307], [1153, 2362], [1152, 2363], [1152, 2364], [1184, 2364], [1184, 2354], [1185, 2353], [1185, 2307]]]",R
12,pcb_8f_cc_3.png,"[[[1210, 2307], [1210, 2346], [1209, 2347], [1209, 2364], [1242, 2364], [1242, 2307]]]",R
13,pcb_8f_cc_3.png,"[[[1212, 2170], [1212, 2221], [1211, 2222], [1211, 2226], [1230, 2226], [1231, 2227], [1242, 2227], [1242, 2212], [1243, 2211], [1243, 2170]]]",R
14,pcb_8f_cc_3.png,"[[[1153, 2169], [1153, 2225], [1186, 2225], [1186, 2169]]]",R
15,pcb_8f_cc_3.png,"[[[1278, 2018], [1278, 2046], [1320, 2046], [1321, 2047], [1337, 2047], [1337, 2018]]]",R
16,pcb_8f_cc_3.png,"[[[1614, 1977], [1614, 1982], [1613, 1983], [1613, 2007], [1673, 2007], [1673, 1977]]]",R
17,pcb_8f_cc_3.png,"[[[1108, 1897], [1108, 1949], [1107, 1950], [1106, 1950], [1105, 1951], [1100, 1951], [1099, 1952], [1097, 1952], [1096, 1953], [1095, 1953], [1094, 1954], [1093, 1954], [1092, 1955], [1091, 1955], [1089, 1957], [1088, 1957], [1087, 1958], [1087, 1997], [1088, 1998], [1089, 1998], [1090, 1999], [1090, 2000], [1091, 2001], [1091, 2003], [1095, 2007], [1097, 2007], [1098, 2008], [1104, 2008], [1105, 2009], [1106, 2009], [1107, 2010], [1107, 2061], [1194, 2061], [1195, 2062], [1197, 2062], [1197, 2061], [1198, 2060], [1199, 2060], [1199, 2055], [1200, 2054], [1201, 2054], [1202, 2053], [1202, 2043], [1203, 2042], [1204, 2042], [1205, 2041], [1237, 2041], [1238, 2040], [1239, 2040], [1239, 2028], [1238, 2028], [1237, 2027], [1203, 2027], [1202, 2026], [1201, 2026], [1200, 2025], [1200, 1991], [1201, 1990], [1202, 1990], [1203, 1989], [1236, 1989], [1237, 1988], [1237, 1971], [1202, 1971], [1201, 1970], [1201, 1945], [1202, 1944], [1203, 1944], [1203, 1934], [1204, 1933], [1205, 1933], [1206, 1932], [1237, 1932], [1238, 1931], [1239, 1931], [1240, 1930], [1240, 1920], [1239, 1919], [1238, 1919], [1237, 1918], [1206, 1918], [1205, 1917], [1204, 1917], [1203, 1916], [1203, 1898], [1159, 1898], [1158, 1897]]]",IC
18,pcb_8f_cc_3.png,"[[[1433, 1853], [1432, 1854], [1431, 1854], [1431, 1887], [1430, 1888], [1430, 1902], [1429, 1903], [1428, 1903], [1427, 1904], [1426, 1904], [1425, 1905], [1424, 1905], [1423, 1906], [1418, 1906], [1417, 1907], [1416, 1907], [1414, 1909], [1413, 1909], [1413, 1910], [1412, 1911], [1412, 1912], [1411, 1913], [1411, 1914], [1410, 1915], [1410, 1923], [1409, 1924], [1408, 1924], [1407, 1925], [1407, 1951], [1408, 1952], [1409, 1952], [1410, 1953], [1410, 1955], [1411, 1956], [1411, 1958], [1412, 1959], [1413, 1959], [1415, 1961], [1416, 1961], [1417, 1962], [1427, 1962], [1428, 1963], [1429, 1963], [1430, 1964], [1430, 2011], [1431, 2011], [1432, 2012], [1433, 2012], [1434, 2013], [1434, 2016], [1435, 2016], [1436, 2017], [1436, 2018], [1524, 2018], [1524, 2007], [1525, 2006], [1525, 2000], [1526, 1999], [1527, 1999], [1528, 1998], [1558, 1998], [1559, 1997], [1560, 1997], [1561, 1996], [1562, 1996], [1562, 1984], [1561, 1983], [1560, 1983], [1559, 1982], [1526, 1982], [1525, 1981], [1524, 1981], [1523, 1980], [1523, 1946], [1524, 1945], [1525, 1945], [1526, 1944], [1557, 1944], [1558, 1945], [1559, 1945], [1560, 1944], [1561, 1944], [1562, 1943], [1562, 1928], [1561, 1927], [1560, 1927], [1559, 1926], [1554, 1926], [1553, 1925], [1527, 1925], [1526, 1924], [1525, 1924], [1524, 1923], [1524, 1900], [1525, 1899], [1525, 1888], [1526, 1887], [1527, 1887], [1528, 1886], [1545, 1886], [1546, 1887], [1560, 1887], [1561, 1886], [1562, 1886], [1562, 1874], [1561, 1874], [1560, 1873], [1543, 1873], [1542, 1872], [1528, 1872], [1527, 1871], [1526, 1871], [1525, 1870], [1525, 1853]]]",IC
19,pcb_8f_cc_3.png,"[[[1096, 1194], [1095, 1195], [1092, 1195], [1091, 1196], [1090, 1196], [1089, 1197], [1088, 1197], [1088, 1200], [1087, 1201], [1087, 1205], [1086, 1206], [1086, 1211], [1085, 1212], [1084, 1212], [1083, 1213], [1033, 1213], [1033, 1279], [1032, 1280], [1032, 1305], [1052, 1305], [1053, 1306], [1054, 1306], [1055, 1307], [1055, 1342], [1069, 1342], [1069, 1306], [1070, 1305], [1071, 1305], [1072, 1304], [1104, 1304], [1105, 1305], [1106, 1305], [1107, 1306], [1107, 1342], [1129, 1342], [1129, 1303], [1130, 1302], [1131, 1302], [1132, 1301], [1152, 1301], [1153, 1302], [1161, 1302], [1162, 1303], [1163, 1303], [1164, 1304], [1164, 1341], [1165, 1341], [1166, 1342], [1166, 1343], [1178, 1343], [1178, 1342], [1179, 1341], [1180, 1341], [1180, 1303], [1181, 1302], [1182, 1302], [1183, 1301], [1198, 1301], [1198, 1213], [1148, 1213], [1147, 1212], [1146, 1212], [1145, 1211], [1145, 1204], [1144, 1204], [1143, 1203], [1143, 1199], [1141, 1199], [1140, 1198], [1140, 1196], [1135, 1196], [1134, 1195], [1134, 1194]]]",IC
20,pcb_8f_cc_3.png,"[[[1637, 1197], [1637, 1198], [1636, 1199], [1635, 1199], [1633, 1201], [1632, 1201], [1632, 1203], [1631, 1204], [1631, 1205], [1630, 1206], [1630, 1213], [1629, 1214], [1628, 1214], [1627, 1215], [1583, 1215], [1582, 1216], [1581, 1216], [1581, 1242], [1580, 1243], [1580, 1305], [1581, 1305], [1582, 1306], [1592, 1306], [1593, 1307], [1594, 1307], [1595, 1308], [1595, 1342], [1596, 1342], [1597, 1343], [1598, 1343], [1599, 1344], [1599, 1345], [1607, 1345], [1607, 1344], [1608, 1343], [1609, 1343], [1610, 1342], [1611, 1342], [1611, 1308], [1612, 1307], [1613, 1307], [1614, 1306], [1644, 1306], [1645, 1307], [1646, 1307], [1648, 1309], [1648, 1343], [1649, 1343], [1650, 1344], [1650, 1345], [1667, 1345], [1667, 1344], [1668, 1343], [1669, 1343], [1670, 1342], [1670, 1310], [1671, 1309], [1672, 1309], [1673, 1308], [1681, 1308], [1682, 1309], [1701, 1309], [1702, 1310], [1703, 1310], [1704, 1311], [1704, 1333], [1703, 1334], [1703, 1346], [1721, 1346], [1721, 1329], [1722, 1328], [1722, 1310], [1723, 1309], [1724, 1309], [1725, 1308], [1741, 1308], [1742, 1307], [1743, 1307], [1743, 1216], [1692, 1216], [1691, 1215], [1690, 1215], [1689, 1214], [1689, 1213], [1690, 1212], [1690, 1204], [1689, 1203], [1689, 1202], [1688, 1201], [1687, 1201], [1686, 1200], [1685, 1200], [1684, 1199], [1684, 1198], [1657, 1198], [1656, 1197]]]",IC
