Instance ID,Image File,Vertices,Designator
0,pcb_107b_cc_34.png,"[[[394, 5079], [372, 5072], [161, 5063], [154, 5057], [150, 5049], [146, 5037], [144, 5030], [148, 4865], [150, 4848], [153, 4837], [157, 4828], [164, 4819], [170, 4816], [364, 4819], [377, 4817], [387, 4814], [397, 4807], [396, 5079]]]",
1,pcb_107b_cc_34.png,"[[[344, 4790], [353, 4772], [354, 4770], [356, 4769], [399, 4766], [399, 4718], [351, 4720], [350, 4720], [341, 4702], [340, 4701], [338, 4701], [332, 4702], [332, 4704], [336, 4790], [337, 4790], [340, 4791]]]",
2,pcb_107b_cc_34.png,"[[[397, 4668], [386, 4662], [169, 4653], [166, 4652], [159, 4647], [151, 4632], [149, 4616], [149, 4597], [149, 4564], [149, 4510], [153, 4441], [157, 4426], [163, 4415], [170, 4408], [174, 4406], [286, 4403], [379, 4403], [385, 4401], [391, 4397], [399, 4386], [399, 4487]]]",
3,pcb_107b_cc_34.png,"[[[401, 4349], [385, 4371], [384, 4371], [376, 4371], [375, 4370], [375, 4369], [374, 4367], [376, 4283], [377, 4282], [384, 4281], [385, 4281], [400, 4301], [402, 4301], [403, 4336]]]",
4,pcb_107b_cc_34.png,"[[[357, 4243], [379, 4245], [400, 4258], [402, 3976], [386, 3989], [380, 3991], [378, 3991], [294, 3992], [172, 3999], [169, 4000], [165, 4003], [161, 4008], [156, 4030], [152, 4090], [153, 4167], [156, 4215], [162, 4231], [164, 4234], [166, 4239], [170, 4244], [174, 4245], [299, 4244]]]",
5,pcb_107b_cc_34.png,"[[[407, 3732], [380, 3734], [375, 3733], [373, 3726], [372, 3719], [369, 3667], [371, 3579], [371, 3379], [371, 3345], [372, 3343], [374, 3342], [371, 3298], [376, 3294], [376, 3288], [376, 3286], [410, 3286], [408, 3577]]]",
6,pcb_107b_cc_34.png,"[[[413, 3116], [365, 3116], [364, 3117], [363, 3120], [363, 3135], [362, 3137], [357, 3139], [355, 3139], [344, 3135], [343, 3132], [344, 3115], [347, 3109], [356, 3101], [351, 3082], [343, 3081], [341, 3080], [339, 3077], [341, 2953], [342, 2951], [354, 2951], [356, 2951], [357, 2949], [357, 2887], [356, 2886], [355, 2884], [355, 2883], [345, 2881], [344, 2879], [343, 2878], [344, 2753], [345, 2752], [356, 2751], [358, 2751], [360, 2738], [360, 2736], [358, 2734], [352, 2732], [350, 2730], [347, 2706], [347, 2704], [349, 2700], [355, 2700], [364, 2705], [377, 2706], [416, 2706], [416, 2808], [414, 3079]]]",
7,pcb_107b_cc_34.png,"[[[4039, 495], [4039, 540], [4042, 545], [4044, 548], [4048, 549], [4097, 550], [4102, 548], [4105, 540], [4105, 494], [4104, 492], [4102, 489], [4099, 487], [4044, 488], [4041, 489], [4039, 491]]]",
8,pcb_107b_cc_34.png,"[[[5362, 4690], [5363, 4864], [5366, 4867], [5372, 4870], [5416, 4871], [5421, 4869], [5441, 4870], [5448, 4872], [5544, 4871], [5546, 4867], [5548, 4862], [5549, 4688], [5548, 4684], [5367, 4684], [5362, 4687]]]",
9,pcb_107b_cc_34.png,"[[[2806, 4107], [2803, 4111], [2802, 4116], [2803, 4121], [2804, 4172], [2806, 4178], [2810, 4180], [2817, 4183], [2852, 4181], [2856, 4179], [2859, 4175], [2860, 4170], [2860, 4153], [2862, 4141], [2862, 4128], [2859, 4117], [2855, 4114], [2853, 4111], [2853, 4105], [2851, 4103], [2848, 4102], [2810, 4104], [2806, 4105]]]",
10,pcb_107b_cc_34.png,"[[[2458, 4291], [2460, 4338], [2462, 4340], [2463, 4343], [2464, 4350], [2469, 4351], [2504, 4351], [2508, 4348], [2511, 4345], [2512, 4342], [2511, 4281], [2510, 4277], [2503, 4273], [2468, 4274], [2463, 4277], [2462, 4285], [2460, 4288], [2458, 4291]]]",
11,pcb_107b_cc_34.png,"[[[1893, 5283], [1893, 5342], [1894, 5344], [1898, 5346], [1903, 5347], [2003, 5347], [2007, 5346], [2010, 5343], [2011, 5339], [2011, 5277], [2006, 5273], [2003, 5272], [1895, 5273], [1893, 5275], [1893, 5277]]]",
12,pcb_107b_cc_34.png,"[[[3388, 5272], [3388, 5331], [3389, 5334], [3392, 5335], [3397, 5337], [3497, 5337], [3502, 5335], [3504, 5333], [3505, 5329], [3506, 5267], [3500, 5262], [3497, 5261], [3390, 5262], [3388, 5264], [3387, 5267]]]",J
13,pcb_107b_cc_34.png,"[[[4632, 4991], [4632, 5050], [4633, 5053], [4637, 5054], [4642, 5056], [4742, 5056], [4746, 5054], [4749, 5052], [4750, 5048], [4750, 4986], [4745, 4981], [4742, 4980], [4635, 4981], [4632, 4983], [4632, 4986]]]",
