Instance ID,Image File,Vertices,Designator
0,pcb_9b_cc_8.png,"[[[4913, 1054], [4912, 1055], [4912, 1056], [4911, 1057], [4908, 1057], [4907, 1058], [4906, 1058], [4906, 1081], [4907, 1081], [4908, 1082], [4908, 1083], [4952, 1083], [4953, 1082], [4955, 1082], [4959, 1078], [4959, 1077], [4960, 1076], [4961, 1076], [4961, 1060], [4960, 1060], [4959, 1059], [4959, 1058], [4957, 1056], [4957, 1055], [4956, 1054]]]",C
1,pcb_9b_cc_8.png,"[[[4000, 1048], [3999, 1049], [3992, 1049], [3991, 1050], [3947, 1050], [3946, 1051], [3945, 1051], [3943, 1053], [3943, 1088], [3944, 1089], [3944, 1092], [3946, 1094], [3946, 1095], [3947, 1096], [3948, 1095], [3949, 1096], [3957, 1096], [3960, 1093], [3991, 1093], [3992, 1094], [3995, 1094], [3997, 1096], [4011, 1096], [4011, 1095], [4012, 1094], [4014, 1094], [4014, 1061], [4013, 1060], [4013, 1052], [4012, 1051], [4012, 1050], [4009, 1050], [4008, 1049], [4007, 1049], [4006, 1048]]]",R
2,pcb_9b_cc_8.png,"[[[4014, 1130], [4014, 1144], [4013, 1145], [4013, 1162], [4014, 1163], [4014, 1164], [4053, 1164], [4054, 1165], [4069, 1165], [4069, 1159], [4070, 1158], [4070, 1133], [4060, 1133], [4059, 1132], [4036, 1132], [4035, 1131], [4035, 1130]]]",R
3,pcb_9b_cc_8.png,"[[[4011, 1207], [4011, 1240], [4067, 1240], [4067, 1207]]]",R
4,pcb_9b_cc_8.png,"[[[3596, 1488], [3595, 1489], [3592, 1489], [3591, 1490], [3588, 1490], [3587, 1491], [3587, 1495], [3586, 1496], [3585, 1496], [3585, 1541], [3586, 1541], [3587, 1542], [3587, 1543], [3588, 1544], [3588, 1545], [3589, 1546], [3606, 1546], [3607, 1545], [3615, 1545], [3616, 1546], [3659, 1546], [3659, 1545], [3660, 1544], [3670, 1544], [3671, 1545], [3674, 1545], [3675, 1546], [3689, 1546], [3690, 1547], [3691, 1547], [3692, 1546], [3692, 1545], [3693, 1544], [3694, 1544], [3698, 1540], [3699, 1540], [3699, 1523], [3700, 1522], [3700, 1494], [3699, 1494], [3698, 1493], [3698, 1492], [3697, 1491], [3697, 1490], [3696, 1490], [3695, 1489], [3692, 1489], [3691, 1488], [3681, 1488], [3680, 1489], [3679, 1489], [3678, 1490], [3642, 1490], [3641, 1489], [3617, 1489], [3616, 1490], [3603, 1490], [3602, 1489], [3602, 1488]]]",C
5,pcb_9b_cc_8.png,"[[[3599, 1633], [3598, 1634], [3597, 1634], [3596, 1635], [3589, 1635], [3588, 1636], [3587, 1636], [3587, 1637], [3586, 1638], [3585, 1638], [3585, 1684], [3586, 1684], [3587, 1685], [3587, 1686], [3588, 1687], [3588, 1688], [3589, 1689], [3694, 1689], [3695, 1688], [3695, 1687], [3696, 1686], [3697, 1686], [3697, 1638], [3695, 1638], [3692, 1635], [3689, 1635], [3688, 1634], [3677, 1634], [3676, 1633], [3663, 1633], [3662, 1634], [3602, 1634], [3601, 1633]]]",C
6,pcb_9b_cc_8.png,"[[[2990, 1211], [2989, 1212], [2985, 1212], [2983, 1214], [2983, 1217], [2982, 1218], [2982, 1284], [2981, 1285], [2981, 1304], [2984, 1304], [2985, 1305], [2985, 1306], [2986, 1307], [3000, 1307], [3001, 1306], [3001, 1305], [3003, 1303], [3005, 1303], [3006, 1304], [3009, 1304], [3011, 1306], [3013, 1306], [3014, 1305], [3071, 1305], [3072, 1304], [3078, 1304], [3079, 1303], [3082, 1303], [3083, 1304], [3083, 1305], [3084, 1306], [3084, 1307], [3085, 1308], [3093, 1308], [3093, 1307], [3094, 1306], [3094, 1305], [3095, 1304], [3095, 1303], [3096, 1302], [3096, 1301], [3098, 1299], [3099, 1299], [3099, 1264], [3098, 1263], [3098, 1242], [3099, 1241], [3099, 1220], [3098, 1220], [3095, 1217], [3094, 1217], [3093, 1216], [3093, 1215], [3092, 1214], [3074, 1214], [3073, 1213], [2998, 1213], [2996, 1211]]]",C
7,pcb_9b_cc_8.png,"[[[2186, 1388], [2185, 1389], [2184, 1389], [2184, 1418], [2183, 1419], [2182, 1419], [2181, 1420], [2180, 1420], [2180, 1436], [2179, 1437], [2175, 1437], [2174, 1436], [2174, 1434], [2169, 1434], [2168, 1435], [2149, 1435], [2148, 1434], [2148, 1415], [2149, 1414], [2156, 1414], [2156, 1389], [2133, 1389], [2133, 1407], [2132, 1408], [2132, 1426], [2131, 1427], [2131, 1432], [2130, 1433], [2129, 1432], [2129, 1431], [2127, 1431], [2127, 1432], [2122, 1437], [2119, 1437], [2117, 1439], [2115, 1439], [2114, 1438], [2112, 1438], [2112, 1439], [2111, 1440], [2109, 1440], [2109, 1464], [2108, 1465], [2108, 1487], [2107, 1488], [2107, 1537], [2106, 1538], [2106, 1634], [2105, 1635], [2105, 1643], [2107, 1643], [2108, 1644], [2108, 1687], [2107, 1688], [2107, 1720], [2119, 1720], [2120, 1721], [2127, 1721], [2128, 1722], [2128, 1747], [2130, 1747], [2131, 1748], [2131, 1800], [2137, 1800], [2138, 1799], [2153, 1799], [2153, 1751], [2148, 1751], [2147, 1750], [2147, 1728], [2148, 1727], [2154, 1727], [2154, 1726], [2155, 1725], [2170, 1725], [2171, 1726], [2171, 1729], [2174, 1729], [2175, 1730], [2175, 1740], [2176, 1741], [2176, 1748], [2177, 1748], [2181, 1752], [2181, 1753], [2182, 1754], [2182, 1756], [2181, 1757], [2181, 1773], [2182, 1774], [2182, 1775], [2195, 1775], [2195, 1774], [2196, 1773], [2196, 1768], [2197, 1767], [2197, 1759], [2198, 1758], [2197, 1757], [2197, 1746], [2195, 1746], [2194, 1745], [2194, 1727], [2195, 1726], [2200, 1726], [2200, 1724], [2201, 1723], [2221, 1723], [2222, 1724], [2222, 1737], [2223, 1737], [2224, 1738], [2224, 1751], [2225, 1752], [2225, 1763], [2227, 1765], [2227, 1766], [2228, 1767], [2228, 1773], [2229, 1774], [2229, 1775], [2243, 1775], [2244, 1776], [2245, 1776], [2245, 1744], [2244, 1744], [2243, 1743], [2243, 1739], [2241, 1739], [2240, 1738], [2240, 1731], [2239, 1730], [2239, 1724], [2240, 1723], [2247, 1723], [2247, 1722], [2248, 1721], [2269, 1721], [2270, 1722], [2270, 1738], [2269, 1739], [2269, 1740], [2270, 1740], [2271, 1741], [2271, 1765], [2272, 1766], [2272, 1775], [2276, 1775], [2277, 1776], [2281, 1776], [2282, 1777], [2285, 1777], [2286, 1776], [2290, 1776], [2290, 1775], [2291, 1774], [2291, 1765], [2292, 1764], [2292, 1763], [2294, 1761], [2294, 1745], [2291, 1745], [2290, 1744], [2290, 1726], [2291, 1725], [2294, 1725], [2295, 1726], [2295, 1725], [2296, 1724], [2316, 1724], [2317, 1725], [2317, 1760], [2320, 1760], [2321, 1761], [2321, 1762], [2322, 1763], [2322, 1766], [2323, 1767], [2323, 1774], [2324, 1775], [2324, 1776], [2328, 1776], [2329, 1777], [2332, 1777], [2333, 1776], [2337, 1776], [2337, 1775], [2338, 1774], [2338, 1765], [2339, 1764], [2339, 1763], [2340, 1762], [2340, 1746], [2337, 1746], [2336, 1745], [2336, 1735], [2335, 1734], [2335, 1727], [2336, 1726], [2346, 1726], [2346, 1723], [2347, 1722], [2360, 1722], [2361, 1723], [2361, 1759], [2366, 1759], [2367, 1760], [2367, 1761], [2368, 1762], [2368, 1765], [2369, 1766], [2369, 1767], [2370, 1768], [2370, 1774], [2371, 1775], [2371, 1776], [2375, 1776], [2376, 1777], [2383, 1777], [2384, 1776], [2386, 1776], [2386, 1774], [2387, 1773], [2387, 1741], [2384, 1741], [2383, 1740], [2383, 1726], [2384, 1725], [2390, 1725], [2390, 1724], [2391, 1723], [2402, 1723], [2402, 1722], [2403, 1721], [2409, 1721], [2410, 1722], [2410, 1747], [2411, 1748], [2411, 1753], [2413, 1753], [2414, 1754], [2414, 1763], [2413, 1764], [2411, 1764], [2411, 1765], [2414, 1765], [2415, 1766], [2415, 1777], [2434, 1777], [2434, 1765], [2435, 1764], [2435, 1763], [2436, 1762], [2436, 1743], [2432, 1743], [2431, 1742], [2431, 1727], [2432, 1726], [2449, 1726], [2450, 1727], [2456, 1727], [2457, 1728], [2457, 1753], [2458, 1753], [2459, 1754], [2459, 1759], [2461, 1759], [2462, 1760], [2462, 1761], [2463, 1762], [2463, 1763], [2464, 1764], [2464, 1765], [2465, 1766], [2465, 1767], [2466, 1768], [2466, 1776], [2467, 1777], [2467, 1778], [2481, 1778], [2482, 1779], [2482, 1780], [2483, 1781], [2485, 1781], [2484, 1781], [2483, 1780], [2483, 1753], [2482, 1752], [2482, 1740], [2477, 1740], [2476, 1739], [2476, 1726], [2477, 1725], [2501, 1725], [2502, 1726], [2505, 1726], [2506, 1727], [2506, 1747], [2507, 1747], [2508, 1748], [2508, 1759], [2510, 1759], [2511, 1760], [2511, 1779], [2529, 1779], [2529, 1770], [2530, 1769], [2530, 1745], [2527, 1745], [2526, 1744], [2526, 1727], [2527, 1726], [2540, 1726], [2541, 1725], [2551, 1725], [2552, 1726], [2552, 1737], [2553, 1737], [2554, 1738], [2554, 1761], [2556, 1761], [2557, 1762], [2557, 1763], [2558, 1763], [2560, 1765], [2560, 1766], [2561, 1767], [2561, 1776], [2562, 1777], [2562, 1778], [2569, 1778], [2570, 1777], [2574, 1777], [2574, 1776], [2575, 1775], [2575, 1764], [2574, 1764], [2573, 1763], [2573, 1727], [2574, 1726], [2594, 1726], [2595, 1727], [2595, 1730], [2598, 1730], [2599, 1731], [2599, 1754], [2601, 1754], [2603, 1756], [2603, 1757], [2605, 1759], [2605, 1760], [2606, 1761], [2606, 1776], [2607, 1777], [2607, 1778], [2621, 1778], [2621, 1777], [2622, 1776], [2622, 1756], [2621, 1755], [2621, 1754], [2622, 1753], [2622, 1737], [2623, 1736], [2646, 1736], [2647, 1737], [2647, 1745], [2648, 1745], [2649, 1746], [2650, 1746], [2651, 1747], [2651, 1750], [2653, 1750], [2654, 1751], [2654, 1781], [2664, 1781], [2665, 1782], [2669, 1782], [2669, 1781], [2670, 1780], [2671, 1780], [2671, 1754], [2670, 1754], [2669, 1753], [2669, 1750], [2668, 1749], [2668, 1747], [2666, 1747], [2665, 1746], [2665, 1723], [2666, 1722], [2674, 1722], [2676, 1724], [2676, 1725], [2678, 1725], [2678, 1724], [2679, 1723], [2680, 1723], [2682, 1721], [2683, 1721], [2683, 1720], [2684, 1719], [2684, 1703], [2685, 1702], [2685, 1631], [2686, 1630], [2686, 1495], [2687, 1494], [2687, 1456], [2686, 1455], [2686, 1446], [2685, 1445], [2685, 1444], [2684, 1443], [2683, 1443], [2680, 1440], [2679, 1440], [2677, 1438], [2673, 1438], [2671, 1436], [2671, 1417], [2672, 1416], [2674, 1416], [2674, 1403], [2675, 1402], [2675, 1392], [2655, 1392], [2655, 1422], [2654, 1423], [2653, 1423], [2653, 1424], [2652, 1425], [2652, 1433], [2651, 1434], [2650, 1434], [2650, 1437], [2649, 1438], [2625, 1438], [2624, 1437], [2624, 1425], [2625, 1424], [2626, 1424], [2626, 1420], [2627, 1419], [2627, 1392], [2610, 1392], [2610, 1418], [2609, 1419], [2607, 1419], [2607, 1424], [2606, 1425], [2605, 1425], [2605, 1434], [2604, 1435], [2601, 1435], [2600, 1436], [2597, 1436], [2596, 1437], [2589, 1437], [2588, 1438], [2579, 1438], [2578, 1437], [2578, 1419], [2579, 1418], [2582, 1418], [2583, 1417], [2582, 1416], [2582, 1415], [2581, 1414], [2581, 1405], [2580, 1404], [2580, 1402], [2581, 1401], [2581, 1392], [2561, 1392], [2561, 1400], [2562, 1401], [2562, 1404], [2561, 1405], [2561, 1406], [2560, 1407], [2556, 1407], [2556, 1432], [2555, 1433], [2551, 1433], [2550, 1432], [2536, 1432], [2535, 1431], [2535, 1401], [2534, 1400], [2534, 1397], [2535, 1396], [2535, 1392], [2513, 1392], [2513, 1409], [2512, 1410], [2511, 1410], [2511, 1415], [2510, 1416], [2510, 1424], [2509, 1425], [2509, 1431], [2508, 1432], [2506, 1432], [2505, 1433], [2487, 1433], [2486, 1432], [2486, 1430], [2487, 1429], [2492, 1429], [2489, 1429], [2488, 1428], [2488, 1425], [2487, 1424], [2487, 1392], [2465, 1392], [2465, 1407], [2464, 1408], [2463, 1408], [2463, 1427], [2462, 1428], [2460, 1428], [2460, 1434], [2459, 1435], [2441, 1435], [2440, 1434], [2440, 1429], [2437, 1429], [2436, 1428], [2436, 1421], [2437, 1420], [2438, 1420], [2438, 1392], [2417, 1392], [2417, 1407], [2416, 1408], [2416, 1422], [2415, 1423], [2414, 1423], [2414, 1433], [2413, 1434], [2395, 1434], [2394, 1433], [2394, 1432], [2387, 1432], [2386, 1431], [2386, 1424], [2387, 1423], [2391, 1423], [2391, 1391], [2373, 1391], [2373, 1393], [2372, 1394], [2372, 1395], [2371, 1396], [2369, 1396], [2369, 1423], [2368, 1424], [2367, 1424], [2367, 1431], [2366, 1432], [2365, 1432], [2364, 1431], [2349, 1431], [2348, 1430], [2343, 1430], [2342, 1429], [2342, 1413], [2343, 1412], [2344, 1412], [2344, 1391], [2325, 1391], [2325, 1406], [2324, 1407], [2324, 1408], [2323, 1409], [2322, 1409], [2322, 1416], [2321, 1417], [2319, 1417], [2319, 1427], [2318, 1428], [2299, 1428], [2298, 1427], [2298, 1407], [2296, 1405], [2296, 1404], [2295, 1403], [2295, 1398], [2296, 1397], [2297, 1397], [2297, 1391], [2277, 1391], [2276, 1392], [2276, 1401], [2275, 1402], [2274, 1402], [2274, 1409], [2273, 1410], [2273, 1415], [2272, 1416], [2272, 1427], [2271, 1428], [2252, 1428], [2251, 1427], [2251, 1399], [2250, 1398], [2250, 1390], [2230, 1390], [2230, 1414], [2229, 1415], [2226, 1415], [2225, 1416], [2224, 1415], [2224, 1429], [2223, 1430], [2219, 1430], [2216, 1433], [2213, 1433], [2212, 1434], [2202, 1434], [2201, 1435], [2198, 1435], [2197, 1434], [2197, 1414], [2198, 1413], [2203, 1413], [2203, 1388]]]",IC
8,pcb_9b_cc_8.png,"[[[3181, 1059], [3181, 1091], [3237, 1091], [3237, 1059]]]",R
9,pcb_9b_cc_8.png,"[[[3181, 1322], [3181, 1355], [3241, 1355], [3241, 1322]]]",R
