Instance ID,Image File,Vertices,Designator
0,pcb_92b_cc_33.png,"[[[2706, 4434], [2706, 4447], [2707, 4448], [2709, 4449], [2736, 4449], [2737, 4450], [2744, 4450], [2746, 4449], [2746, 4447], [2746, 4431], [2745, 4429], [2742, 4428], [2707, 4428], [2706, 4429]]]",C
1,pcb_92b_cc_33.png,"[[[650, 790], [646, 790], [646, 828], [649, 830], [672, 830], [671, 850], [672, 852], [674, 854], [676, 854], [682, 854], [684, 854], [685, 852], [686, 849], [685, 830], [706, 829], [709, 824], [709, 791], [706, 788], [706, 787], [706, 770], [705, 768], [704, 767], [700, 767], [695, 768], [694, 769], [694, 771], [694, 789], [667, 789], [667, 782], [667, 768], [666, 767], [661, 765], [657, 765], [654, 768], [653, 770], [652, 772], [652, 777], [650, 787]]]",IC
2,pcb_92b_cc_33.png,"[[[919, 2989], [908, 2989], [906, 2990], [905, 2992], [903, 3022], [903, 3027], [904, 3029], [905, 3030], [906, 3030], [917, 3031], [919, 3031], [920, 3031], [921, 3029], [923, 3020], [922, 2996], [923, 2992], [922, 2991], [921, 2990]]]",C
3,pcb_92b_cc_33.png,"[[[1189, 701], [1189, 735], [1190, 737], [1191, 737], [1207, 737], [1208, 736], [1208, 734], [1208, 700], [1208, 698], [1206, 698], [1191, 698], [1189, 699]]]",R
4,pcb_92b_cc_33.png,"[[[3231, 3121], [3230, 3122], [3229, 3123], [3229, 3156], [3229, 3159], [3230, 3160], [3230, 3161], [3231, 3161], [3232, 3162], [3245, 3161], [3247, 3160], [3248, 3158], [3248, 3124], [3247, 3123], [3247, 3122], [3245, 3122], [3244, 3121]]]",C
5,pcb_92b_cc_33.png,"[[[3287, 3120], [3273, 3121], [3272, 3121], [3272, 3121], [3270, 3124], [3271, 3155], [3271, 3156], [3272, 3157], [3272, 3158], [3273, 3158], [3273, 3158], [3286, 3158], [3288, 3158], [3289, 3157], [3290, 3155], [3290, 3124], [3289, 3122], [3289, 3121], [3288, 3121]]]",R
6,pcb_92b_cc_33.png,"[[[3198, 3210], [3197, 3209], [3195, 3208], [3161, 3208], [3160, 3209], [3159, 3210], [3159, 3227], [3160, 3228], [3160, 3229], [3160, 3230], [3161, 3230], [3164, 3230], [3195, 3229], [3196, 3229], [3198, 3227], [3199, 3226], [3198, 3212]]]",C
7,pcb_92b_cc_33.png,"[[[3381, 3352], [3366, 3352], [3365, 3353], [3365, 3354], [3364, 3392], [3364, 3394], [3366, 3395], [3368, 3395], [3382, 3395], [3384, 3393], [3384, 3391], [3385, 3354], [3385, 3353], [3384, 3352]]]",R
8,pcb_92b_cc_33.png,"[[[3544, 4332], [3523, 4331], [3522, 4330], [3515, 4330], [3515, 4331], [3513, 4346], [3513, 4347], [3513, 4348], [3514, 4349], [3515, 4349], [3518, 4349], [3522, 4349], [3544, 4348], [3545, 4350], [3551, 4350], [3553, 4348], [3554, 4348], [3555, 4334], [3554, 4333], [3553, 4332], [3550, 4332]]]",R
9,pcb_92b_cc_33.png,"[[[1408, 2722], [1388, 2722], [1385, 2720], [1381, 2720], [1380, 2721], [1380, 2722], [1379, 2736], [1379, 2737], [1380, 2739], [1381, 2739], [1386, 2739], [1388, 2738], [1410, 2739], [1412, 2740], [1416, 2740], [1418, 2740], [1419, 2739], [1419, 2722], [1419, 2721], [1417, 2721], [1412, 2720], [1409, 2722]]]",R
