Instance ID,Image File,Vertices,Designator
0,pcb_10b_cc_7.png,"[[[574, 724], [573, 725], [572, 725], [572, 726], [571, 727], [571, 728], [570, 729], [570, 730], [569, 731], [569, 790], [570, 790], [571, 791], [573, 791], [574, 792], [574, 793], [615, 793], [616, 792], [617, 792], [617, 729], [616, 728], [616, 727], [615, 726], [615, 724]]]",C
1,pcb_10b_cc_7.png,"[[[833, 727], [830, 730], [830, 731], [829, 732], [829, 734], [828, 735], [828, 736], [827, 737], [827, 792], [831, 796], [869, 796], [871, 794], [871, 793], [872, 792], [872, 791], [873, 790], [873, 732], [870, 729], [869, 729], [868, 728], [867, 728], [866, 727]]]",C
2,pcb_10b_cc_7.png,"[[[180, 776], [178, 778], [177, 778], [176, 779], [175, 779], [173, 781], [172, 781], [171, 782], [171, 839], [173, 841], [174, 841], [177, 844], [211, 844], [216, 839], [216, 779], [213, 776]]]",C
3,pcb_10b_cc_7.png,"[[[1601, 730], [1600, 731], [1600, 793], [1602, 795], [1643, 795], [1644, 794], [1644, 793], [1645, 792], [1645, 737], [1641, 733], [1641, 732], [1639, 730]]]",C
4,pcb_10b_cc_7.png,"[[[669, 913], [669, 914], [668, 915], [668, 985], [715, 985], [717, 983], [717, 915], [715, 913]]]",R
5,pcb_10b_cc_7.png,"[[[899, 916], [898, 917], [898, 928], [899, 929], [899, 986], [915, 986], [916, 985], [945, 985], [945, 916]]]",R
6,pcb_10b_cc_7.png,"[[[1015, 917], [1015, 988], [1021, 988], [1022, 987], [1059, 987], [1060, 986], [1060, 918], [1059, 917]]]",R
7,pcb_10b_cc_7.png,"[[[1368, 940], [1368, 982], [1369, 983], [1369, 1010], [1414, 1010], [1414, 1000], [1412, 998], [1412, 940]]]",R
8,pcb_10b_cc_7.png,"[[[1487, 939], [1486, 940], [1486, 1008], [1487, 1009], [1531, 1009], [1532, 1008], [1532, 949], [1531, 948], [1531, 939]]]",R
9,pcb_10b_cc_7.png,"[[[1577, 940], [1577, 967], [1578, 968], [1578, 1012], [1611, 1012], [1612, 1011], [1626, 1011], [1626, 987], [1625, 986], [1625, 940]]]",R
10,pcb_10b_cc_7.png,"[[[2441, 814], [2441, 885], [2486, 885], [2487, 884], [2487, 849], [2486, 848], [2486, 814]]]",R
11,pcb_10b_cc_7.png,"[[[2933, 723], [2933, 729], [2932, 730], [2932, 750], [2933, 751], [2933, 791], [2934, 792], [2975, 792], [2978, 789], [2978, 767], [2977, 766], [2977, 724], [2969, 724], [2968, 723]]]",C
12,pcb_10b_cc_7.png,"[[[2380, 1154], [2379, 1155], [2372, 1155], [2372, 1156], [2371, 1157], [2371, 1221], [2372, 1222], [2413, 1222], [2415, 1220], [2415, 1157], [2412, 1154]]]",C
13,pcb_10b_cc_7.png,"[[[2495, 1153], [2494, 1154], [2494, 1201], [2495, 1202], [2495, 1223], [2538, 1223], [2539, 1222], [2540, 1222], [2541, 1221], [2541, 1217], [2540, 1216], [2540, 1154], [2539, 1153]]]",R
14,pcb_10b_cc_7.png,"[[[2584, 1152], [2583, 1153], [2583, 1222], [2584, 1223], [2601, 1223], [2602, 1222], [2628, 1222], [2629, 1221], [2629, 1220], [2630, 1219], [2630, 1158], [2629, 1157], [2629, 1153], [2628, 1152]]]",R
15,pcb_10b_cc_7.png,"[[[2710, 1153], [2709, 1154], [2703, 1154], [2701, 1156], [2701, 1157], [2700, 1158], [2700, 1179], [2701, 1180], [2701, 1219], [2703, 1221], [2704, 1221], [2706, 1223], [2741, 1223], [2745, 1219], [2745, 1209], [2744, 1208], [2744, 1158], [2740, 1154], [2740, 1153]]]",C
16,pcb_10b_cc_7.png,"[[[2836, 1166], [2832, 1170], [2832, 1218], [2833, 1219], [2833, 1232], [2834, 1233], [2835, 1233], [2837, 1235], [2844, 1235], [2845, 1234], [2873, 1234], [2875, 1232], [2875, 1169], [2873, 1167], [2872, 1167], [2871, 1166]]]",C
17,pcb_10b_cc_7.png,"[[[2935, 1167], [2934, 1168], [2934, 1236], [2935, 1237], [2980, 1237], [2981, 1236], [2981, 1229], [2980, 1228], [2980, 1168], [2954, 1168], [2953, 1167]]]",R
18,pcb_10b_cc_7.png,"[[[3365, 1180], [3365, 1207], [3366, 1208], [3366, 1224], [3367, 1224], [3368, 1225], [3418, 1225], [3419, 1224], [3426, 1224], [3426, 1180]]]",C
19,pcb_10b_cc_7.png,"[[[3751, 1205], [3750, 1206], [3750, 1276], [3751, 1277], [3796, 1277], [3797, 1276], [3797, 1206], [3796, 1205]]]",R
20,pcb_10b_cc_7.png,"[[[2197, 1341], [2192, 1346], [2192, 1376], [2193, 1377], [2193, 1406], [2197, 1410], [2211, 1410], [2212, 1409], [2233, 1409], [2235, 1407], [2235, 1406], [2237, 1404], [2237, 1393], [2236, 1392], [2236, 1342], [2235, 1341]]]",C
21,pcb_10b_cc_7.png,"[[[2316, 1339], [2315, 1340], [2292, 1340], [2291, 1341], [2291, 1406], [2292, 1407], [2292, 1410], [2337, 1410], [2337, 1339]]]",R
22,pcb_10b_cc_7.png,"[[[2468, 1340], [2467, 1341], [2467, 1347], [2468, 1348], [2468, 1412], [2515, 1412], [2515, 1384], [2514, 1383], [2514, 1340]]]",R
23,pcb_10b_cc_7.png,"[[[2705, 1341], [2703, 1343], [2703, 1350], [2704, 1351], [2704, 1411], [2705, 1412], [2748, 1412], [2749, 1411], [2749, 1343], [2748, 1342], [2711, 1342], [2710, 1341]]]",R
