Instance ID,Image File,Vertices,Designator
0,pcb_26f_cc_11.png,"[[[415, 1341], [415, 1342], [414, 1343], [413, 1343], [412, 1344], [411, 1344], [411, 1405], [412, 1405], [413, 1406], [413, 1407], [435, 1407], [435, 1406], [437, 1404], [441, 1404], [442, 1403], [443, 1403], [443, 1396], [442, 1396], [441, 1395], [441, 1391], [442, 1390], [443, 1390], [443, 1344], [442, 1344], [440, 1342], [440, 1341]]]",C
1,pcb_26f_cc_11.png,"[[[545, 1342], [545, 1406], [576, 1406], [576, 1342]]]",C
2,pcb_26f_cc_11.png,"[[[1118, 1287], [1118, 1318], [1182, 1318], [1182, 1287]]]",C
3,pcb_26f_cc_11.png,"[[[1451, 1099], [1451, 1129], [1452, 1129], [1454, 1131], [1454, 1132], [1513, 1132], [1513, 1131], [1514, 1130], [1514, 1129], [1515, 1128], [1516, 1128], [1516, 1101], [1515, 1101], [1514, 1100], [1514, 1099]]]",C
4,pcb_26f_cc_11.png,"[[[1780, 1033], [1780, 1034], [1778, 1036], [1777, 1036], [1777, 1080], [1778, 1080], [1779, 1081], [1779, 1096], [1782, 1099], [1782, 1100], [1808, 1100], [1808, 1099], [1811, 1096], [1811, 1095], [1812, 1094], [1813, 1094], [1813, 1081], [1812, 1081], [1811, 1080], [1811, 1045], [1810, 1044], [1810, 1039], [1805, 1034], [1805, 1033]]]",C
5,pcb_26f_cc_11.png,"[[[1977, 1036], [1977, 1037], [1975, 1039], [1974, 1039], [1974, 1050], [1975, 1050], [1976, 1051], [1976, 1057], [1975, 1058], [1974, 1058], [1974, 1099], [1975, 1099], [1976, 1100], [1977, 1100], [1978, 1101], [1978, 1102], [2003, 1102], [2003, 1101], [2004, 1100], [2004, 1099], [2005, 1098], [2005, 1092], [2004, 1091], [2004, 1083], [2005, 1082], [2005, 1081], [2006, 1080], [2007, 1080], [2007, 1040], [2006, 1040], [2003, 1037], [2003, 1036]]]",C
6,pcb_26f_cc_11.png,"[[[2065, 1037], [2065, 1038], [2064, 1039], [2063, 1039], [2062, 1040], [2061, 1040], [2061, 1051], [2062, 1051], [2063, 1052], [2063, 1058], [2062, 1059], [2061, 1059], [2061, 1079], [2062, 1079], [2063, 1080], [2063, 1082], [2064, 1083], [2064, 1086], [2063, 1087], [2063, 1099], [2065, 1101], [2065, 1102], [2092, 1102], [2092, 1101], [2093, 1100], [2094, 1100], [2094, 1037]]]",C
7,pcb_26f_cc_11.png,"[[[2349, 1025], [2349, 1026], [2348, 1027], [2347, 1027], [2347, 1088], [2348, 1088], [2349, 1089], [2349, 1090], [2376, 1090], [2376, 1089], [2378, 1087], [2379, 1087], [2379, 1028], [2378, 1028], [2376, 1026], [2376, 1025]]]",C
8,pcb_26f_cc_11.png,"[[[2587, 1077], [2587, 1078], [2586, 1079], [2585, 1079], [2585, 1138], [2586, 1138], [2587, 1139], [2587, 1140], [2588, 1141], [2588, 1142], [2613, 1142], [2613, 1141], [2614, 1140], [2615, 1140], [2615, 1079], [2614, 1079], [2613, 1078], [2613, 1077]]]",C
9,pcb_26f_cc_11.png,"[[[2646, 1077], [2646, 1079], [2644, 1081], [2643, 1081], [2643, 1125], [2644, 1125], [2645, 1126], [2645, 1131], [2644, 1132], [2643, 1132], [2643, 1134], [2644, 1134], [2645, 1135], [2645, 1140], [2648, 1143], [2648, 1144], [2672, 1144], [2672, 1143], [2675, 1140], [2676, 1140], [2676, 1081], [2675, 1081], [2672, 1078], [2672, 1077]]]",C
