Instance ID,Image File,Vertices,Designator
0,pcb_15b_cc_11.png,"[[[3837, 777], [3837, 835], [3922, 835], [3922, 777]]]",C
1,pcb_15b_cc_11.png,"[[[4333, 595], [4333, 678], [4393, 678], [4393, 595]]]",C
2,pcb_15b_cc_11.png,"[[[4687, 902], [4687, 988], [4740, 988], [4740, 902]]]",C
3,pcb_15b_cc_11.png,"[[[4604, 1512], [4604, 1570], [4688, 1570], [4688, 1512]]]",C
4,pcb_15b_cc_11.png,"[[[4323, 1495], [4323, 1582], [4378, 1582], [4378, 1495]]]",C
5,pcb_15b_cc_11.png,"[[[4241, 1898], [4241, 1954], [4324, 1954], [4324, 1898]]]",C
6,pcb_15b_cc_11.png,"[[[4609, 2060], [4609, 2118], [4692, 2118], [4692, 2060]]]",C
7,pcb_15b_cc_11.png,"[[[3772, 1765], [3772, 1849], [3828, 1849], [3828, 1765]]]",C
8,pcb_15b_cc_11.png,"[[[3188, 1805], [3188, 1858], [3272, 1858], [3272, 1805]]]",C
9,pcb_15b_cc_11.png,"[[[2848, 1649], [2848, 1732], [2900, 1732], [2900, 1649]]]",C
10,pcb_15b_cc_11.png,"[[[4641, 2642], [4641, 2726], [4697, 2726], [4697, 2642]]]",C
11,pcb_15b_cc_11.png,"[[[3984, 3010], [3984, 3066], [4067, 3066], [4067, 3010]]]",C
12,pcb_15b_cc_11.png,"[[[3491, 2659], [3491, 2714], [3576, 2714], [3576, 2659]]]",C
13,pcb_15b_cc_11.png,"[[[3269, 2660], [3269, 2713], [3353, 2713], [3353, 2660]]]",C
14,pcb_15b_cc_11.png,"[[[3197, 2223], [3197, 2306], [3252, 2306], [3252, 2223]]]",C
15,pcb_15b_cc_11.png,"[[[3568, 2058], [3568, 2144], [3624, 2144], [3624, 2058]]]",C
16,pcb_15b_cc_11.png,"[[[2394, 2608], [2394, 2662], [2478, 2662], [2478, 2608]]]",C
17,pcb_15b_cc_11.png,"[[[3391, 1247], [3391, 1332], [3448, 1332], [3448, 1247]]]",C
