Instance ID,Image File,Vertices,Designator
0,pcb_8b_cc_7.png,"[[[7020, 4272], [7020, 4305], [7036, 4305], [7036, 4302], [7037, 4301], [7066, 4301], [7067, 4302], [7067, 4305], [7083, 4305], [7083, 4272], [7068, 4272], [7068, 4274], [7067, 4275], [7037, 4275], [7036, 4274], [7036, 4272]]]",R
1,pcb_8b_cc_7.png,"[[[7020, 4059], [7020, 4088], [7021, 4088], [7022, 4089], [7024, 4089], [7025, 4090], [7036, 4090], [7036, 4089], [7037, 4088], [7064, 4088], [7065, 4089], [7082, 4089], [7082, 4059], [7067, 4059], [7067, 4062], [7066, 4063], [7035, 4063], [7034, 4062], [7034, 4059]]]",R
2,pcb_8b_cc_7.png,"[[[6723, 3991], [6723, 4018], [6780, 4018], [6780, 3991]]]",C
3,pcb_8b_cc_7.png,"[[[4244, 4129], [4244, 4161], [4259, 4161], [4259, 4160], [4260, 4159], [4295, 4159], [4296, 4160], [4296, 4161], [4307, 4161], [4307, 4158], [4308, 4157], [4308, 4129], [4294, 4129], [4293, 4130], [4260, 4130], [4259, 4129]]]",R
4,pcb_8b_cc_7.png,"[[[4250, 3989], [4250, 4019], [4259, 4019], [4260, 4020], [4261, 4020], [4261, 4017], [4262, 4016], [4263, 4017], [4293, 4017], [4294, 4018], [4294, 4020], [4310, 4020], [4310, 3990], [4289, 3990], [4288, 3989]]]",R
5,pcb_8b_cc_7.png,"[[[4050, 3988], [4050, 4018], [4112, 4018], [4112, 4017], [4113, 4016], [4113, 4014], [4114, 4013], [4114, 4011], [4115, 4010], [4118, 4010], [4118, 3994], [4114, 3994], [4113, 3993], [4113, 3988]]]",R
6,pcb_8b_cc_7.png,"[[[3874, 4062], [3874, 4095], [3939, 4095], [3939, 4062]]]",R
7,pcb_8b_cc_7.png,"[[[3878, 3989], [3878, 4021], [3939, 4021], [3939, 3989]]]",R
8,pcb_8b_cc_7.png,"[[[4247, 4059], [4247, 4063], [4246, 4064], [4246, 4089], [4307, 4089], [4307, 4059]]]",C
9,pcb_8b_cc_7.png,"[[[3062, 4316], [3062, 4317], [3061, 4318], [3060, 4318], [3059, 4319], [3058, 4319], [3058, 4365], [3132, 4365], [3132, 4362], [3133, 4361], [3134, 4361], [3135, 4360], [3136, 4360], [3136, 4323], [3135, 4323], [3134, 4322], [3133, 4322], [3132, 4321], [3132, 4318], [3131, 4318], [3130, 4317], [3130, 4316]]]",R
