Instance ID,Image File,Vertices,Designator
0,pcb_10b_cc_8.png,"[[[776, 721], [775, 722], [763, 722], [763, 742], [764, 743], [764, 747], [765, 748], [765, 789], [767, 791], [807, 791], [808, 790], [809, 790], [810, 789], [810, 727], [809, 726], [809, 725], [808, 724], [808, 722], [807, 721]]]",C
1,pcb_10b_cc_8.png,"[[[1048, 724], [1047, 725], [1022, 725], [1023, 726], [1023, 794], [1032, 794], [1033, 793], [1067, 793], [1067, 724]]]",C
2,pcb_10b_cc_8.png,"[[[368, 776], [367, 777], [366, 777], [365, 778], [365, 785], [364, 786], [364, 843], [365, 843], [366, 844], [367, 844], [368, 845], [411, 845], [411, 838], [410, 837], [410, 776], [407, 776], [406, 777], [398, 777], [397, 776]]]",C
3,pcb_10b_cc_8.png,"[[[1799, 723], [1798, 724], [1797, 724], [1797, 760], [1798, 761], [1798, 789], [1843, 789], [1843, 752], [1842, 751], [1842, 723]]]",C
4,pcb_10b_cc_8.png,"[[[876, 909], [875, 910], [861, 910], [861, 977], [862, 978], [862, 982], [865, 982], [866, 981], [910, 981], [910, 955], [909, 954], [909, 909]]]",R
5,pcb_10b_cc_8.png,"[[[1093, 913], [1093, 967], [1094, 968], [1094, 983], [1132, 983], [1133, 982], [1140, 982], [1140, 950], [1139, 949], [1139, 913]]]",R
6,pcb_10b_cc_8.png,"[[[1210, 913], [1209, 914], [1207, 914], [1207, 922], [1208, 923], [1208, 983], [1255, 983], [1255, 913]]]",R
7,pcb_10b_cc_8.png,"[[[1564, 936], [1564, 978], [1565, 979], [1565, 1007], [1596, 1007], [1597, 1006], [1609, 1006], [1609, 967], [1608, 966], [1608, 936]]]",R
8,pcb_10b_cc_8.png,"[[[1679, 933], [1679, 945], [1680, 946], [1680, 1003], [1726, 1003], [1726, 935], [1725, 934], [1725, 933]]]",R
9,pcb_10b_cc_8.png,"[[[1810, 933], [1809, 934], [1772, 934], [1772, 1003], [1773, 1004], [1773, 1006], [1793, 1006], [1794, 1005], [1821, 1005], [1821, 993], [1820, 992], [1820, 933]]]",R
10,pcb_10b_cc_8.png,"[[[2656, 805], [2655, 806], [2635, 806], [2635, 817], [2638, 817], [2639, 818], [2639, 820], [2640, 821], [2640, 876], [2686, 876], [2686, 819], [2685, 818], [2685, 805]]]",R
11,pcb_10b_cc_8.png,"[[[3167, 712], [3166, 713], [3134, 713], [3134, 719], [3133, 720], [3133, 760], [3134, 761], [3134, 782], [3135, 782], [3136, 783], [3138, 783], [3139, 782], [3178, 782], [3179, 781], [3179, 764], [3178, 763], [3178, 712]]]",C
12,pcb_10b_cc_8.png,"[[[2572, 1146], [2572, 1147], [2571, 1148], [2570, 1148], [2570, 1175], [2571, 1176], [2571, 1214], [2612, 1214], [2613, 1213], [2615, 1213], [2615, 1172], [2614, 1171], [2614, 1148], [2613, 1147], [2613, 1146]]]",C
13,pcb_10b_cc_8.png,"[[[2694, 1144], [2694, 1165], [2695, 1166], [2695, 1215], [2738, 1215], [2739, 1214], [2740, 1214], [2741, 1213], [2741, 1163], [2740, 1162], [2740, 1144]]]",R
