Instance ID,Image File,Vertices,Designator
0,pcb_47b_cc_25.png,"[[[845, 989], [916, 991], [918, 991], [931, 991], [935, 992], [937, 993], [937, 995], [937, 1037], [936, 1039], [933, 1042], [931, 1043], [929, 1043], [920, 1043], [916, 1043], [843, 1041], [841, 1043], [834, 1043], [831, 1042], [826, 1041], [825, 1040], [824, 1039], [824, 1036], [824, 992], [826, 990], [827, 988], [829, 987], [831, 986], [834, 986], [839, 986], [842, 988]]]",C
1,pcb_47b_cc_25.png,"[[[1282, 1178], [1285, 1255], [1284, 1256], [1284, 1263], [1286, 1269], [1287, 1271], [1290, 1272], [1294, 1273], [1334, 1273], [1336, 1272], [1337, 1271], [1338, 1269], [1339, 1267], [1339, 1262], [1338, 1259], [1336, 1179], [1337, 1175], [1337, 1168], [1336, 1165], [1335, 1163], [1333, 1161], [1330, 1160], [1287, 1160], [1286, 1161], [1284, 1163], [1282, 1166], [1282, 1168], [1281, 1174]]]",C
2,pcb_47b_cc_25.png,"[[[2321, 1060], [2370, 1061], [2373, 1062], [2374, 1063], [2374, 1067], [2375, 1088], [2375, 1090], [2374, 1091], [2374, 1091], [2372, 1092], [2369, 1092], [2323, 1091], [2320, 1091], [2318, 1090], [2317, 1089], [2317, 1086], [2317, 1062], [2318, 1061], [2319, 1060]]]",R
3,pcb_47b_cc_25.png,"[[[2334, 1188], [2335, 1240], [2335, 1241], [2336, 1242], [2339, 1243], [2365, 1243], [2367, 1242], [2367, 1241], [2368, 1239], [2366, 1187], [2365, 1185], [2364, 1185], [2336, 1184], [2335, 1185], [2334, 1187]]]",R
4,pcb_47b_cc_25.png,"[[[2213, 1333], [2261, 1334], [2264, 1334], [2264, 1334], [2266, 1332], [2267, 1331], [2268, 1307], [2267, 1304], [2265, 1303], [2263, 1303], [2215, 1300], [2212, 1301], [2211, 1302], [2210, 1303], [2210, 1329], [2210, 1332], [2212, 1333]]]",R
5,pcb_47b_cc_25.png,"[[[2804, 1330], [2851, 1330], [2854, 1332], [2856, 1334], [2856, 1335], [2857, 1361], [2856, 1362], [2854, 1363], [2805, 1364], [2802, 1364], [2800, 1363], [2799, 1362], [2799, 1361], [2798, 1334], [2799, 1332], [2801, 1331]]]",R
6,pcb_47b_cc_25.png,"[[[2678, 1569], [2676, 1622], [2678, 1622], [2679, 1623], [2702, 1625], [2706, 1625], [2708, 1624], [2709, 1621], [2710, 1572], [2709, 1568], [2709, 1567], [2707, 1567], [2682, 1565], [2679, 1566], [2678, 1567]]]",R
7,pcb_47b_cc_25.png,"[[[2288, 764], [2292, 765], [2297, 764], [2299, 763], [2301, 762], [2302, 760], [2303, 754], [2303, 750], [2302, 746], [2300, 744], [2299, 744], [2296, 746], [2293, 745], [2288, 745], [2286, 741], [2285, 738], [2284, 737], [2282, 737], [2278, 739], [2272, 739], [2268, 739], [2262, 736], [2244, 736], [2241, 737], [2240, 738], [2239, 742], [2243, 779], [2240, 779], [2237, 780], [2235, 780], [2232, 782], [2231, 785], [2230, 788], [2229, 793], [2229, 795], [2231, 797], [2233, 799], [2239, 800], [2243, 800], [2243, 838], [2244, 841], [2245, 841], [2248, 842], [2282, 842], [2284, 841], [2285, 839], [2287, 833], [2290, 834], [2294, 834], [2297, 833], [2299, 831], [2301, 827], [2301, 824], [2301, 820], [2299, 816], [2298, 815], [2296, 815], [2294, 815], [2290, 816], [2289, 816], [2288, 815], [2288, 775]]]",IC
8,pcb_47b_cc_25.png,"[[[2302, 237], [2372, 236], [2376, 234], [2380, 233], [2386, 234], [2389, 235], [2391, 236], [2393, 239], [2394, 244], [2394, 278], [2395, 280], [2395, 284], [2394, 285], [2393, 287], [2391, 288], [2384, 289], [2376, 289], [2373, 288], [2301, 289], [2297, 290], [2290, 290], [2288, 290], [2284, 288], [2281, 287], [2279, 285], [2279, 283], [2278, 243], [2278, 239], [2279, 237], [2282, 234], [2285, 233], [2291, 233], [2296, 234], [2299, 236]]]",C
9,pcb_47b_cc_25.png,"[[[2127, 458], [2128, 458], [2195, 458], [2203, 456], [2204, 456], [2207, 456], [2212, 457], [2214, 459], [2215, 461], [2215, 464], [2215, 506], [2215, 510], [2214, 512], [2210, 513], [2204, 514], [2201, 514], [2195, 512], [2127, 514], [2125, 515], [2122, 516], [2116, 517], [2112, 516], [2108, 515], [2106, 513], [2105, 509], [2104, 465], [2108, 459], [2110, 457], [2112, 457], [2115, 456], [2121, 457], [2122, 457]]]",C
