Instance ID,Image File,Vertices,Designator
0,pcb_4f_cc_5.png,"[[[912, 1662], [911, 1663], [903, 1663], [902, 1664], [901, 1664], [901, 1665], [900, 1666], [900, 1687], [901, 1688], [901, 1716], [902, 1717], [902, 1718], [915, 1718], [916, 1717], [929, 1717], [929, 1716], [930, 1715], [930, 1690], [929, 1689], [929, 1667], [928, 1666], [928, 1665], [925, 1662]]]",C
1,pcb_4f_cc_5.png,"[[[973, 1680], [973, 1681], [972, 1682], [972, 1691], [973, 1692], [973, 1709], [974, 1710], [974, 1711], [989, 1711], [989, 1710], [990, 1709], [990, 1693], [989, 1692], [989, 1682], [988, 1681], [988, 1680]]]",C
2,pcb_4f_cc_5.png,"[[[1407, 2411], [1406, 2412], [1385, 2412], [1385, 2413], [1384, 2414], [1384, 2473], [1385, 2474], [1385, 2518], [1386, 2519], [1386, 2520], [1418, 2520], [1419, 2519], [1436, 2519], [1436, 2518], [1437, 2517], [1437, 2477], [1436, 2476], [1436, 2413], [1435, 2412], [1435, 2411]]]",R
3,pcb_4f_cc_5.png,"[[[1170, 1511], [1170, 1512], [1169, 1513], [1169, 1514], [1170, 1515], [1170, 1524], [1171, 1525], [1171, 1526], [1201, 1526], [1201, 1525], [1202, 1524], [1202, 1517], [1201, 1516], [1201, 1513], [1200, 1512], [1200, 1511]]]",C
4,pcb_4f_cc_5.png,"[[[1095, 264], [1094, 265], [1094, 266], [1093, 267], [1093, 268], [1092, 269], [1090, 269], [1090, 270], [1089, 271], [1089, 273], [1085, 277], [1085, 278], [1084, 279], [1082, 279], [1081, 280], [1078, 280], [1077, 279], [1070, 279], [1070, 280], [1069, 281], [1069, 282], [1070, 283], [1070, 284], [1072, 286], [1072, 287], [1073, 288], [1072, 289], [1072, 290], [1071, 291], [1070, 291], [1070, 292], [1069, 293], [1067, 293], [1065, 291], [1065, 290], [1058, 290], [1058, 291], [1057, 292], [1057, 295], [1058, 296], [1058, 297], [1059, 298], [1059, 299], [1060, 300], [1060, 301], [1059, 302], [1059, 303], [1057, 305], [1056, 305], [1055, 306], [1051, 306], [1049, 304], [1049, 303], [1045, 303], [1045, 304], [1044, 305], [1044, 307], [1045, 308], [1045, 309], [1046, 309], [1047, 310], [1047, 311], [1048, 312], [1047, 313], [1047, 314], [1044, 317], [1044, 318], [1043, 319], [1042, 319], [1041, 320], [1039, 320], [1037, 318], [1031, 318], [1030, 319], [1030, 320], [1029, 321], [1030, 322], [1030, 323], [1031, 324], [1031, 325], [1032, 326], [1031, 327], [1031, 328], [1030, 329], [1030, 330], [1029, 331], [1028, 331], [1028, 332], [1027, 333], [1025, 333], [1024, 332], [1024, 331], [1023, 330], [1023, 329], [1022, 330], [1018, 330], [1018, 331], [1017, 332], [1017, 335], [1018, 336], [1018, 337], [1020, 337], [1021, 338], [1021, 339], [1022, 340], [1021, 341], [1021, 342], [1020, 343], [1019, 343], [1016, 346], [1015, 346], [1014, 347], [1012, 347], [1011, 346], [1011, 345], [1010, 344], [1010, 343], [1005, 343], [1005, 344], [1004, 345], [1004, 347], [1003, 348], [1003, 349], [1004, 350], [1004, 351], [1005, 352], [1005, 354], [1004, 355], [1004, 356], [1003, 357], [1000, 357], [999, 356], [992, 356], [993, 357], [992, 358], [992, 360], [993, 361], [993, 362], [994, 362], [995, 363], [995, 364], [996, 365], [995, 366], [995, 367], [992, 370], [990, 370], [989, 371], [987, 371], [986, 370], [986, 369], [980, 369], [980, 370], [979, 371], [979, 378], [980, 379], [980, 380], [979, 381], [979, 382], [978, 383], [975, 383], [974, 382], [967, 382], [967, 383], [966, 384], [966, 390], [967, 391], [967, 392], [968, 393], [967, 394], [967, 395], [965, 397], [963, 397], [961, 395], [961, 394], [953, 394], [953, 395], [952, 396], [952, 399], [953, 400], [953, 401], [954, 402], [954, 403], [955, 404], [955, 405], [954, 406], [954, 407], [952, 409], [952, 410], [951, 411], [949, 411], [947, 409], [947, 408], [940, 408], [940, 409], [939, 410], [939, 412], [940, 413], [940, 414], [941, 415], [941, 417], [940, 418], [940, 419], [938, 421], [928, 421], [928, 422], [927, 423], [927, 426], [928, 427], [928, 428], [929, 429], [929, 431], [928, 432], [928, 433], [927, 434], [926, 434], [923, 437], [921, 437], [920, 436], [920, 435], [919, 434], [919, 433], [915, 433], [915, 434], [914, 435], [913, 435], [913, 436], [912, 437], [913, 438], [913, 439], [914, 440], [914, 441], [915, 442], [917, 442], [918, 443], [918, 444], [919, 444], [920, 445], [920, 446], [919, 447], [919, 448], [918, 449], [911, 449], [910, 448], [910, 447], [909, 446], [903, 446], [903, 447], [902, 448], [902, 453], [903, 454], [903, 456], [902, 457], [902, 458], [898, 462], [897, 462], [896, 461], [896, 460], [889, 460], [889, 461], [888, 462], [888, 465], [889, 466], [889, 467], [890, 468], [890, 469], [891, 470], [890, 471], [890, 472], [886, 476], [883, 476], [881, 474], [881, 473], [875, 473], [875, 474], [874, 475], [874, 477], [875, 478], [875, 479], [876, 480], [876, 481], [877, 482], [877, 483], [876, 484], [876, 485], [868, 493], [868, 494], [867, 495], [867, 496], [868, 497], [868, 498], [870, 500], [870, 501], [871, 502], [871, 503], [878, 510], [878, 511], [879, 512], [879, 513], [878, 514], [878, 515], [877, 516], [875, 516], [875, 517], [874, 518], [874, 521], [875, 522], [875, 523], [879, 523], [879, 522], [880, 521], [880, 520], [881, 519], [883, 519], [884, 520], [886, 520], [888, 522], [888, 523], [890, 525], [890, 526], [891, 527], [891, 528], [890, 529], [890, 530], [889, 531], [887, 531], [887, 532], [886, 533], [886, 535], [887, 536], [887, 537], [892, 537], [892, 536], [893, 535], [893, 534], [894, 533], [895, 533], [896, 532], [899, 532], [900, 533], [900, 534], [901, 535], [903, 535], [904, 536], [904, 537], [905, 538], [904, 539], [905, 540], [904, 541], [903, 541], [902, 542], [902, 543], [901, 544], [901, 547], [902, 548], [902, 549], [907, 549], [907, 548], [908, 547], [908, 546], [909, 545], [912, 545], [914, 547], [915, 547], [918, 550], [918, 551], [919, 552], [918, 553], [918, 554], [917, 555], [916, 555], [916, 556], [915, 557], [914, 557], [914, 558], [913, 559], [914, 560], [914, 561], [919, 561], [920, 560], [927, 560], [928, 561], [928, 562], [929, 563], [929, 564], [930, 565], [930, 567], [929, 568], [929, 569], [928, 570], [926, 570], [926, 571], [925, 572], [926, 573], [926, 574], [929, 574], [930, 573], [938, 573], [940, 575], [940, 576], [941, 577], [941, 578], [942, 579], [941, 580], [941, 581], [940, 582], [940, 583], [939, 584], [939, 585], [940, 586], [940, 587], [946, 587], [947, 586], [952, 586], [954, 588], [954, 589], [955, 590], [955, 591], [956, 592], [955, 593], [955, 594], [954, 595], [951, 595], [951, 596], [950, 597], [950, 598], [951, 599], [951, 600], [956, 600], [956, 599], [957, 598], [957, 597], [959, 595], [962, 595], [963, 596], [964, 596], [966, 598], [966, 599], [967, 600], [967, 601], [968, 601], [969, 602], [969, 603], [970, 604], [969, 605], [969, 606], [968, 607], [966, 607], [965, 608], [965, 609], [964, 610], [965, 611], [965, 612], [966, 613], [966, 614], [969, 614], [970, 613], [970, 612], [971, 611], [971, 610], [972, 609], [977, 609], [978, 610], [978, 611], [981, 614], [981, 615], [982, 616], [982, 617], [983, 618], [982, 619], [982, 620], [981, 621], [979, 621], [979, 622], [978, 623], [978, 626], [979, 627], [979, 628], [984, 628], [984, 627], [985, 626], [985, 625], [986, 624], [991, 624], [994, 627], [994, 628], [995, 629], [995, 631], [994, 632], [994, 633], [993, 634], [991, 634], [991, 635], [990, 636], [990, 638], [991, 639], [991, 640], [995, 640], [996, 639], [996, 638], [998, 636], [1002, 636], [1007, 641], [1007, 642], [1008, 643], [1008, 646], [1007, 647], [1004, 647], [1004, 648], [1003, 649], [1003, 651], [1004, 652], [1004, 653], [1007, 653], [1008, 652], [1009, 652], [1009, 651], [1012, 648], [1016, 648], [1019, 651], [1019, 652], [1020, 653], [1020, 654], [1021, 655], [1021, 656], [1020, 657], [1020, 658], [1019, 659], [1018, 659], [1018, 660], [1017, 661], [1017, 665], [1018, 666], [1018, 667], [1021, 667], [1021, 666], [1022, 665], [1023, 665], [1024, 664], [1024, 663], [1025, 662], [1028, 662], [1033, 667], [1033, 668], [1034, 669], [1033, 670], [1033, 671], [1032, 672], [1029, 672], [1029, 673], [1028, 674], [1028, 676], [1029, 677], [1029, 678], [1034, 678], [1034, 677], [1035, 676], [1040, 676], [1043, 679], [1043, 680], [1044, 681], [1044, 684], [1043, 685], [1043, 686], [1042, 687], [1042, 690], [1043, 691], [1043, 692], [1046, 692], [1046, 691], [1047, 690], [1047, 689], [1048, 688], [1048, 687], [1049, 686], [1052, 686], [1053, 687], [1054, 687], [1056, 689], [1056, 690], [1057, 691], [1057, 692], [1058, 693], [1058, 694], [1059, 695], [1058, 696], [1058, 697], [1057, 698], [1055, 698], [1055, 699], [1054, 700], [1054, 703], [1055, 704], [1055, 705], [1059, 705], [1060, 704], [1061, 704], [1062, 703], [1067, 703], [1070, 706], [1070, 707], [1071, 708], [1070, 709], [1070, 710], [1069, 711], [1067, 711], [1067, 712], [1066, 713], [1066, 717], [1067, 718], [1067, 719], [1072, 719], [1073, 718], [1073, 717], [1074, 716], [1074, 715], [1075, 714], [1082, 714], [1083, 715], [1083, 716], [1087, 720], [1087, 721], [1090, 724], [1091, 724], [1093, 726], [1093, 727], [1094, 728], [1096, 728], [1098, 726], [1099, 726], [1100, 725], [1101, 725], [1102, 724], [1102, 723], [1103, 722], [1104, 722], [1104, 721], [1105, 720], [1106, 720], [1107, 719], [1108, 719], [1109, 718], [1109, 717], [1110, 716], [1113, 716], [1114, 717], [1114, 718], [1118, 718], [1118, 717], [1119, 716], [1119, 712], [1118, 711], [1118, 709], [1119, 708], [1119, 707], [1120, 706], [1121, 706], [1123, 704], [1127, 704], [1128, 705], [1132, 705], [1132, 704], [1133, 703], [1133, 700], [1132, 699], [1132, 698], [1131, 697], [1131, 696], [1130, 695], [1131, 694], [1131, 693], [1132, 692], [1133, 692], [1133, 691], [1134, 690], [1138, 690], [1139, 691], [1139, 692], [1147, 692], [1147, 691], [1148, 690], [1148, 687], [1147, 686], [1147, 685], [1146, 684], [1146, 683], [1145, 682], [1145, 681], [1146, 680], [1146, 679], [1147, 678], [1148, 678], [1150, 676], [1152, 676], [1154, 678], [1154, 679], [1158, 679], [1158, 678], [1159, 677], [1159, 672], [1158, 671], [1159, 670], [1159, 669], [1160, 668], [1161, 668], [1163, 666], [1171, 666], [1171, 665], [1172, 664], [1172, 662], [1170, 660], [1170, 659], [1169, 658], [1169, 657], [1170, 656], [1170, 655], [1172, 653], [1175, 653], [1176, 654], [1185, 654], [1185, 653], [1186, 652], [1186, 648], [1185, 647], [1185, 646], [1184, 645], [1184, 643], [1185, 642], [1185, 641], [1186, 640], [1191, 640], [1192, 641], [1192, 642], [1199, 642], [1199, 641], [1200, 640], [1200, 637], [1199, 636], [1199, 635], [1198, 634], [1198, 633], [1197, 632], [1197, 631], [1198, 630], [1198, 629], [1199, 628], [1211, 628], [1211, 627], [1212, 626], [1212, 624], [1211, 623], [1211, 622], [1210, 622], [1209, 621], [1209, 620], [1208, 619], [1209, 618], [1209, 617], [1211, 615], [1224, 615], [1224, 614], [1225, 613], [1225, 611], [1224, 610], [1224, 609], [1223, 608], [1223, 607], [1224, 606], [1224, 605], [1227, 602], [1229, 602], [1230, 603], [1237, 603], [1237, 602], [1238, 601], [1238, 598], [1237, 597], [1237, 596], [1236, 595], [1236, 594], [1237, 593], [1237, 592], [1238, 591], [1239, 591], [1240, 590], [1243, 590], [1244, 589], [1245, 590], [1250, 590], [1250, 589], [1251, 588], [1251, 585], [1250, 584], [1250, 583], [1249, 582], [1249, 581], [1248, 580], [1248, 579], [1249, 578], [1249, 577], [1250, 576], [1252, 576], [1251, 575], [1252, 574], [1256, 574], [1258, 576], [1262, 576], [1262, 575], [1263, 574], [1263, 569], [1264, 568], [1263, 567], [1263, 566], [1264, 565], [1264, 564], [1265, 563], [1277, 563], [1277, 562], [1278, 561], [1278, 559], [1277, 558], [1277, 557], [1276, 556], [1276, 555], [1275, 554], [1275, 553], [1276, 552], [1276, 551], [1277, 550], [1280, 550], [1281, 549], [1283, 549], [1284, 550], [1284, 551], [1290, 551], [1290, 550], [1291, 549], [1291, 546], [1290, 545], [1290, 544], [1289, 543], [1289, 542], [1288, 541], [1288, 540], [1289, 539], [1289, 538], [1290, 537], [1294, 537], [1295, 538], [1295, 539], [1302, 539], [1302, 538], [1303, 537], [1303, 533], [1302, 532], [1302, 531], [1301, 530], [1301, 529], [1302, 528], [1302, 527], [1306, 523], [1309, 523], [1310, 524], [1310, 525], [1316, 525], [1316, 524], [1317, 523], [1317, 517], [1316, 516], [1316, 515], [1315, 514], [1316, 513], [1316, 512], [1317, 511], [1317, 510], [1320, 507], [1320, 506], [1321, 505], [1323, 505], [1323, 504], [1324, 503], [1325, 503], [1325, 502], [1326, 501], [1326, 500], [1327, 499], [1326, 498], [1326, 496], [1325, 495], [1325, 494], [1324, 493], [1324, 492], [1323, 492], [1322, 491], [1322, 490], [1321, 490], [1320, 489], [1320, 488], [1319, 488], [1318, 487], [1317, 487], [1316, 486], [1316, 485], [1315, 484], [1316, 483], [1315, 482], [1315, 481], [1316, 480], [1316, 479], [1317, 478], [1317, 475], [1316, 474], [1316, 473], [1311, 473], [1311, 474], [1310, 475], [1307, 475], [1305, 473], [1305, 472], [1304, 471], [1304, 470], [1303, 469], [1303, 466], [1304, 465], [1304, 462], [1303, 461], [1303, 460], [1298, 460], [1298, 461], [1297, 462], [1295, 462], [1290, 457], [1290, 456], [1289, 455], [1290, 454], [1290, 453], [1291, 452], [1291, 449], [1290, 448], [1290, 447], [1283, 447], [1282, 446], [1280, 446], [1279, 445], [1279, 444], [1278, 443], [1279, 442], [1279, 435], [1278, 434], [1278, 433], [1272, 433], [1272, 434], [1271, 435], [1268, 435], [1267, 434], [1267, 433], [1265, 431], [1265, 430], [1264, 429], [1265, 428], [1265, 423], [1264, 422], [1264, 421], [1263, 421], [1262, 420], [1255, 420], [1254, 419], [1254, 418], [1253, 417], [1253, 416], [1252, 415], [1252, 411], [1251, 410], [1251, 409], [1242, 409], [1241, 408], [1241, 407], [1240, 406], [1240, 405], [1239, 404], [1240, 403], [1240, 397], [1239, 396], [1239, 395], [1234, 395], [1233, 396], [1231, 396], [1228, 393], [1228, 392], [1227, 391], [1227, 390], [1228, 389], [1227, 388], [1227, 384], [1226, 384], [1225, 383], [1225, 382], [1216, 382], [1214, 380], [1214, 379], [1213, 378], [1213, 371], [1212, 370], [1212, 369], [1208, 369], [1207, 368], [1202, 368], [1200, 366], [1200, 365], [1199, 364], [1200, 363], [1200, 362], [1201, 361], [1201, 360], [1200, 359], [1200, 358], [1199, 358], [1197, 356], [1197, 355], [1194, 355], [1194, 356], [1193, 357], [1191, 357], [1190, 356], [1190, 355], [1189, 355], [1187, 353], [1187, 352], [1186, 351], [1187, 350], [1187, 349], [1188, 348], [1188, 346], [1187, 345], [1187, 344], [1186, 344], [1185, 343], [1185, 342], [1184, 341], [1180, 341], [1179, 342], [1177, 342], [1176, 341], [1176, 340], [1175, 339], [1175, 332], [1174, 331], [1174, 330], [1165, 330], [1162, 327], [1162, 326], [1161, 325], [1162, 324], [1162, 319], [1161, 318], [1161, 317], [1158, 317], [1157, 316], [1151, 316], [1149, 314], [1149, 313], [1148, 312], [1148, 311], [1147, 310], [1147, 309], [1148, 308], [1148, 306], [1147, 305], [1147, 304], [1143, 304], [1142, 305], [1139, 305], [1135, 301], [1135, 300], [1134, 299], [1135, 298], [1135, 297], [1136, 296], [1136, 294], [1135, 293], [1135, 292], [1128, 292], [1126, 290], [1126, 289], [1123, 286], [1123, 285], [1122, 284], [1122, 281], [1121, 280], [1121, 279], [1120, 278], [1113, 278], [1110, 275], [1109, 275], [1106, 272], [1105, 272], [1104, 271], [1104, 270], [1100, 266], [1100, 265], [1099, 264]]]",IC
5,pcb_4f_cc_5.png,"[[[1445, 219], [1445, 220], [1444, 221], [1444, 225], [1443, 226], [1415, 226], [1415, 227], [1414, 228], [1414, 255], [1413, 256], [1413, 257], [1412, 258], [1407, 258], [1407, 259], [1406, 260], [1406, 266], [1407, 267], [1407, 268], [1412, 268], [1413, 269], [1413, 270], [1414, 271], [1414, 272], [1415, 273], [1415, 275], [1414, 276], [1414, 280], [1413, 281], [1413, 282], [1412, 283], [1407, 283], [1407, 284], [1406, 285], [1406, 292], [1407, 293], [1407, 294], [1412, 294], [1413, 295], [1413, 296], [1414, 297], [1414, 303], [1413, 304], [1413, 305], [1412, 306], [1407, 306], [1407, 307], [1406, 308], [1406, 312], [1407, 313], [1407, 315], [1408, 316], [1408, 317], [1413, 317], [1414, 318], [1414, 319], [1415, 320], [1415, 322], [1414, 323], [1414, 326], [1415, 327], [1414, 328], [1414, 329], [1413, 330], [1407, 330], [1407, 331], [1406, 332], [1406, 338], [1407, 339], [1407, 340], [1412, 340], [1413, 341], [1413, 342], [1414, 343], [1414, 344], [1415, 345], [1415, 346], [1416, 347], [1416, 371], [1417, 372], [1417, 373], [1431, 373], [1432, 374], [1437, 374], [1438, 373], [1443, 373], [1444, 374], [1444, 375], [1445, 376], [1445, 380], [1446, 381], [1446, 382], [1454, 382], [1454, 381], [1455, 380], [1455, 377], [1456, 376], [1456, 375], [1457, 374], [1468, 374], [1469, 375], [1469, 376], [1470, 377], [1470, 379], [1471, 380], [1471, 381], [1477, 381], [1477, 380], [1478, 379], [1478, 378], [1480, 376], [1481, 376], [1483, 374], [1490, 374], [1491, 373], [1492, 373], [1493, 374], [1493, 375], [1494, 376], [1494, 379], [1495, 380], [1495, 381], [1501, 381], [1501, 380], [1502, 379], [1502, 378], [1503, 377], [1503, 376], [1504, 375], [1505, 375], [1506, 374], [1514, 374], [1515, 375], [1515, 376], [1516, 377], [1516, 379], [1517, 380], [1517, 381], [1524, 381], [1524, 380], [1525, 379], [1525, 378], [1526, 377], [1526, 376], [1528, 374], [1555, 374], [1556, 375], [1561, 375], [1561, 374], [1562, 373], [1562, 343], [1563, 342], [1563, 341], [1564, 340], [1566, 340], [1566, 339], [1567, 338], [1567, 336], [1566, 335], [1566, 334], [1565, 333], [1565, 332], [1563, 332], [1561, 330], [1561, 329], [1560, 328], [1560, 320], [1561, 319], [1561, 318], [1562, 317], [1566, 317], [1566, 316], [1567, 315], [1567, 311], [1566, 310], [1566, 309], [1564, 309], [1561, 306], [1561, 305], [1560, 304], [1560, 298], [1561, 297], [1561, 296], [1564, 293], [1567, 293], [1567, 292], [1568, 291], [1568, 287], [1567, 286], [1567, 285], [1564, 285], [1563, 284], [1563, 283], [1562, 282], [1562, 281], [1561, 280], [1561, 274], [1562, 273], [1562, 272], [1563, 271], [1564, 271], [1565, 270], [1565, 269], [1566, 268], [1567, 268], [1567, 267], [1568, 266], [1568, 264], [1567, 263], [1567, 262], [1564, 262], [1563, 261], [1563, 260], [1562, 260], [1561, 259], [1561, 258], [1560, 257], [1560, 241], [1559, 240], [1559, 233], [1558, 232], [1558, 231], [1557, 230], [1555, 230], [1554, 229], [1549, 229], [1548, 228], [1544, 228], [1543, 227], [1530, 227], [1529, 226], [1528, 226], [1527, 225], [1527, 224], [1526, 223], [1526, 222], [1525, 221], [1525, 220], [1518, 220], [1518, 221], [1517, 222], [1517, 224], [1516, 225], [1516, 226], [1514, 228], [1507, 228], [1506, 227], [1506, 226], [1504, 226], [1502, 224], [1502, 222], [1501, 221], [1501, 220], [1496, 220], [1496, 221], [1495, 222], [1495, 223], [1494, 224], [1494, 225], [1493, 226], [1493, 227], [1492, 228], [1479, 228], [1478, 227], [1478, 226], [1477, 225], [1477, 222], [1476, 221], [1476, 220], [1469, 220], [1469, 221], [1468, 222], [1468, 223], [1467, 224], [1467, 225], [1466, 226], [1466, 227], [1465, 228], [1459, 228], [1458, 227], [1458, 226], [1457, 226], [1456, 225], [1456, 224], [1455, 223], [1455, 221], [1454, 220], [1454, 219]]]",IC
6,pcb_4f_cc_5.png,"[[[777, 621], [775, 623], [775, 669], [777, 671], [798, 671], [798, 670], [799, 669], [799, 627], [798, 626], [798, 623], [797, 622], [797, 621]]]",C
7,pcb_4f_cc_5.png,"[[[779, 742], [778, 743], [778, 744], [777, 745], [777, 789], [778, 790], [778, 791], [779, 792], [800, 792], [800, 791], [801, 790], [801, 744], [800, 743], [800, 742]]]",C
8,pcb_4f_cc_5.png,"[[[950, 295], [950, 296], [949, 297], [949, 323], [950, 324], [950, 325], [964, 325], [964, 324], [965, 323], [965, 297], [964, 296], [964, 295]]]",C
9,pcb_4f_cc_5.png,"[[[748, 333], [749, 334], [748, 335], [748, 383], [749, 384], [749, 385], [775, 385], [775, 384], [776, 383], [776, 336], [774, 334], [774, 333]]]",C
