Instance ID,Image File,Vertices,Designator
0,pcb_7b_cc_5.png,"[[[4114, 3129], [4114, 3144], [4144, 3144], [4145, 3143], [4146, 3143], [4146, 3129]]]",C
1,pcb_7b_cc_5.png,"[[[4115, 2972], [4115, 2987], [4150, 2987], [4150, 2985], [4151, 2984], [4152, 2984], [4153, 2983], [4153, 2973], [4152, 2972]]]",R
2,pcb_7b_cc_5.png,"[[[4356, 2880], [4356, 2904], [4357, 2904], [4358, 2905], [4412, 2905], [4413, 2904], [4414, 2904], [4414, 2880]]]",C
3,pcb_7b_cc_5.png,"[[[4351, 2797], [4351, 2810], [4352, 2810], [4353, 2811], [4383, 2811], [4384, 2810], [4385, 2810], [4385, 2797]]]",C
4,pcb_7b_cc_5.png,"[[[4419, 2731], [4419, 2766], [4433, 2766], [4434, 2765], [4435, 2765], [4435, 2732], [4434, 2732], [4433, 2731]]]",R
5,pcb_7b_cc_5.png,"[[[4348, 2732], [4347, 2733], [4346, 2733], [4346, 2748], [4347, 2748], [4348, 2749], [4383, 2749], [4383, 2733], [4382, 2733], [4381, 2732]]]",R
6,pcb_7b_cc_5.png,"[[[4231, 2659], [4231, 2672], [4232, 2672], [4233, 2673], [4263, 2673], [4264, 2672], [4265, 2672], [4265, 2661], [4266, 2660], [4266, 2659]]]",C
7,pcb_7b_cc_5.png,"[[[4154, 2658], [4154, 2672], [4155, 2672], [4156, 2673], [4185, 2673], [4186, 2672], [4187, 2672], [4187, 2658]]]",C
8,pcb_7b_cc_5.png,"[[[4068, 2688], [4068, 2703], [4069, 2703], [4070, 2704], [4096, 2704], [4097, 2705], [4100, 2705], [4101, 2704], [4102, 2704], [4102, 2688]]]",C
9,pcb_7b_cc_5.png,"[[[4048, 2734], [4048, 2750], [4049, 2750], [4050, 2751], [4084, 2751], [4085, 2750], [4086, 2750], [4086, 2734]]]",R
10,pcb_7b_cc_5.png,"[[[4277, 2427], [4276, 2428], [4275, 2428], [4275, 2462], [4276, 2462], [4277, 2463], [4294, 2463], [4295, 2462], [4296, 2462], [4296, 2428], [4295, 2428], [4294, 2427]]]",R
11,pcb_7b_cc_5.png,"[[[4199, 2403], [4199, 2439], [4217, 2439], [4218, 2438], [4219, 2438], [4219, 2405], [4218, 2405], [4217, 2404], [4204, 2404], [4203, 2403]]]",R
12,pcb_7b_cc_5.png,"[[[4082, 2459], [4082, 2473], [4083, 2473], [4084, 2474], [4116, 2474], [4117, 2473], [4118, 2473], [4118, 2459]]]",R
13,pcb_7b_cc_5.png,"[[[4207, 2480], [4207, 2484], [4208, 2485], [4208, 2495], [4242, 2495], [4243, 2494], [4244, 2494], [4244, 2480]]]",R
14,pcb_7b_cc_5.png,"[[[4163, 3008], [4162, 3009], [4161, 3009], [4161, 3014], [4160, 3015], [4159, 3015], [4158, 3016], [4140, 3016], [4139, 3017], [4138, 3017], [4138, 3031], [4139, 3031], [4140, 3032], [4157, 3032], [4158, 3033], [4159, 3033], [4160, 3034], [4160, 3062], [4161, 3062], [4162, 3063], [4162, 3085], [4161, 3086], [4160, 3086], [4159, 3087], [4154, 3087], [4153, 3086], [4141, 3086], [4140, 3087], [4139, 3087], [4139, 3101], [4140, 3101], [4141, 3102], [4142, 3101], [4158, 3101], [4159, 3102], [4160, 3102], [4161, 3103], [4161, 3106], [4160, 3107], [4160, 3111], [4161, 3111], [4162, 3112], [4189, 3112], [4190, 3113], [4217, 3113], [4218, 3112], [4219, 3112], [4219, 3104], [4220, 3103], [4221, 3103], [4222, 3102], [4241, 3102], [4242, 3101], [4243, 3101], [4243, 3089], [4242, 3089], [4241, 3088], [4221, 3088], [4220, 3087], [4219, 3087], [4218, 3086], [4218, 3069], [4219, 3068], [4220, 3068], [4221, 3067], [4240, 3067], [4241, 3066], [4242, 3066], [4242, 3051], [4241, 3051], [4240, 3050], [4221, 3050], [4220, 3049], [4219, 3049], [4218, 3048], [4218, 3034], [4219, 3033], [4220, 3033], [4221, 3032], [4240, 3032], [4241, 3031], [4242, 3031], [4242, 3017], [4241, 3017], [4240, 3016], [4220, 3016], [4219, 3015], [4218, 3015], [4217, 3014], [4217, 3009], [4216, 3009], [4215, 3008]]]",IC
15,pcb_7b_cc_5.png,"[[[3371, 3196], [3370, 3197], [3369, 3197], [3369, 3217], [3368, 3218], [3367, 3218], [3366, 3219], [3365, 3219], [3364, 3220], [3363, 3220], [3363, 3261], [3364, 3261], [3365, 3262], [3366, 3262], [3367, 3263], [3368, 3263], [3369, 3264], [3369, 3277], [3370, 3277], [3371, 3278], [3379, 3278], [3380, 3277], [3381, 3277], [3381, 3265], [3382, 3264], [3383, 3264], [3384, 3263], [3390, 3263], [3391, 3264], [3392, 3264], [3393, 3265], [3393, 3277], [3394, 3277], [3395, 3278], [3404, 3278], [3405, 3277], [3406, 3277], [3406, 3264], [3407, 3263], [3408, 3263], [3409, 3262], [3415, 3262], [3416, 3263], [3417, 3263], [3418, 3264], [3418, 3279], [3419, 3279], [3420, 3280], [3427, 3280], [3428, 3279], [3429, 3279], [3429, 3264], [3430, 3263], [3431, 3263], [3432, 3262], [3434, 3262], [3435, 3261], [3436, 3261], [3436, 3222], [3435, 3222], [3434, 3221], [3433, 3221], [3432, 3220], [3431, 3220], [3430, 3219], [3430, 3215], [3431, 3214], [3432, 3214], [3432, 3197], [3431, 3197], [3430, 3196], [3418, 3196], [3417, 3197], [3416, 3197], [3416, 3214], [3415, 3215], [3414, 3215], [3413, 3216], [3389, 3216], [3388, 3215], [3387, 3215], [3386, 3214], [3386, 3197], [3385, 3197], [3384, 3196]]]",D
16,pcb_7b_cc_5.png,"[[[3376, 3024], [3375, 3025], [3374, 3025], [3374, 3042], [3373, 3043], [3372, 3043], [3371, 3044], [3364, 3044], [3363, 3045], [3362, 3045], [3362, 3084], [3361, 3085], [3361, 3087], [3362, 3087], [3363, 3088], [3368, 3088], [3369, 3089], [3370, 3089], [3371, 3090], [3371, 3102], [3372, 3102], [3373, 3103], [3381, 3103], [3382, 3102], [3383, 3102], [3383, 3088], [3384, 3087], [3385, 3087], [3386, 3086], [3420, 3086], [3421, 3087], [3422, 3087], [3423, 3088], [3423, 3102], [3424, 3102], [3425, 3103], [3429, 3103], [3430, 3102], [3431, 3102], [3431, 3088], [3432, 3087], [3433, 3087], [3434, 3086], [3442, 3086], [3443, 3085], [3444, 3085], [3444, 3043], [3443, 3043], [3442, 3042], [3437, 3042], [3436, 3041], [3435, 3041], [3434, 3040], [3434, 3025], [3433, 3025], [3432, 3024], [3427, 3024], [3426, 3025], [3425, 3025], [3425, 3042], [3424, 3043], [3423, 3043], [3422, 3044], [3411, 3044], [3410, 3043], [3409, 3043], [3408, 3042], [3408, 3025], [3407, 3025], [3406, 3024], [3401, 3024], [3400, 3025], [3399, 3025], [3399, 3041], [3398, 3042], [3397, 3042], [3396, 3043], [3387, 3043], [3386, 3042], [3385, 3042], [3384, 3041], [3384, 3025], [3383, 3025], [3382, 3024]]]",D
17,pcb_7b_cc_5.png,"[[[3296, 2990], [3295, 2991], [3294, 2991], [3294, 3005], [3295, 3005], [3296, 3006], [3330, 3006], [3331, 3005], [3332, 3005], [3332, 2994], [3333, 2993], [3333, 2991], [3332, 2991], [3331, 2990]]]",R
18,pcb_7b_cc_5.png,"[[[3295, 3034], [3294, 3035], [3293, 3035], [3293, 3051], [3294, 3051], [3295, 3052], [3329, 3052], [3330, 3051], [3331, 3051], [3331, 3035], [3330, 3035], [3329, 3034]]]",R
19,pcb_7b_cc_5.png,"[[[3294, 3074], [3293, 3075], [3292, 3075], [3292, 3091], [3293, 3091], [3294, 3092], [3327, 3092], [3328, 3091], [3329, 3091], [3329, 3076], [3328, 3076], [3327, 3075], [3323, 3075], [3322, 3074]]]",R
20,pcb_7b_cc_5.png,"[[[3293, 3119], [3292, 3120], [3291, 3120], [3291, 3135], [3292, 3135], [3293, 3136], [3327, 3136], [3328, 3135], [3329, 3135], [3329, 3120], [3328, 3120], [3327, 3119]]]",R
