Instance ID,Image File,Vertices,Designator
0,pcb_8b_cc_6.png,"[[[7081, 4339], [7080, 4340], [7074, 4340], [7074, 4342], [7073, 4343], [7043, 4343], [7042, 4342], [7042, 4340], [7026, 4340], [7026, 4373], [7042, 4373], [7042, 4370], [7043, 4369], [7070, 4369], [7071, 4368], [7072, 4368], [7073, 4369], [7073, 4372], [7089, 4372], [7089, 4339]]]",R
1,pcb_8b_cc_6.png,"[[[7021, 4127], [7021, 4156], [7022, 4156], [7023, 4157], [7025, 4157], [7026, 4158], [7037, 4158], [7037, 4157], [7038, 4156], [7066, 4156], [7067, 4157], [7084, 4157], [7084, 4137], [7083, 4136], [7083, 4127], [7068, 4127], [7068, 4130], [7067, 4131], [7036, 4131], [7035, 4130], [7035, 4127]]]",R
2,pcb_8b_cc_6.png,"[[[6727, 4061], [6727, 4088], [6784, 4088], [6784, 4061]]]",C
3,pcb_8b_cc_6.png,"[[[4248, 4211], [4248, 4243], [4263, 4243], [4263, 4242], [4264, 4241], [4299, 4241], [4300, 4242], [4300, 4243], [4311, 4243], [4311, 4216], [4310, 4215], [4310, 4211], [4296, 4211], [4295, 4212], [4264, 4212], [4263, 4211]]]",R
4,pcb_8b_cc_6.png,"[[[4252, 4072], [4252, 4102], [4263, 4102], [4263, 4100], [4264, 4099], [4295, 4099], [4296, 4100], [4296, 4102], [4312, 4102], [4312, 4072]]]",R
5,pcb_8b_cc_6.png,"[[[4053, 4072], [4053, 4102], [4115, 4102], [4115, 4101], [4116, 4100], [4116, 4098], [4117, 4097], [4117, 4095], [4118, 4094], [4121, 4094], [4121, 4078], [4117, 4078], [4116, 4077], [4116, 4072]]]",R
6,pcb_8b_cc_6.png,"[[[3878, 4147], [3878, 4180], [3943, 4180], [3943, 4147]]]",R
7,pcb_8b_cc_6.png,"[[[3881, 4074], [3881, 4106], [3942, 4106], [3942, 4074]]]",R
8,pcb_8b_cc_6.png,"[[[4249, 4141], [4249, 4171], [4309, 4171], [4309, 4141]]]",C
9,pcb_8b_cc_6.png,"[[[3128, 4403], [3127, 4404], [3069, 4404], [3069, 4405], [3068, 4406], [3067, 4406], [3066, 4407], [3065, 4407], [3065, 4413], [3066, 4414], [3066, 4453], [3086, 4453], [3087, 4452], [3140, 4452], [3140, 4449], [3141, 4448], [3142, 4448], [3143, 4447], [3144, 4447], [3144, 4446], [3143, 4445], [3143, 4410], [3142, 4410], [3141, 4409], [3140, 4409], [3139, 4408], [3139, 4405], [3138, 4405], [3137, 4404], [3137, 4403]]]",R
10,pcb_8b_cc_6.png,"[[[3076, 4315], [3076, 4360], [3143, 4360], [3143, 4315]]]",R
11,pcb_8b_cc_6.png,"[[[1926, 4464], [1926, 4465], [1925, 4466], [1924, 4466], [1923, 4467], [1923, 4487], [1924, 4488], [1925, 4488], [1926, 4489], [1926, 4492], [1980, 4492], [1980, 4464]]]",C
12,pcb_8b_cc_6.png,"[[[1464, 4002], [1464, 4003], [1463, 4004], [1462, 4004], [1461, 4005], [1460, 4005], [1459, 4006], [1459, 4028], [1460, 4029], [1461, 4029], [1462, 4030], [1462, 4031], [1512, 4031], [1512, 4030], [1513, 4029], [1514, 4029], [1515, 4028], [1516, 4028], [1517, 4027], [1517, 4010], [1516, 4009], [1515, 4009], [1514, 4008], [1514, 4005], [1513, 4005], [1512, 4004], [1511, 4004], [1510, 4003], [1510, 4002]]]",C
13,pcb_8b_cc_6.png,"[[[995, 4008], [995, 4009], [994, 4010], [993, 4010], [992, 4011], [992, 4034], [1041, 4034], [1041, 4033], [1042, 4032], [1043, 4032], [1043, 4031], [1044, 4030], [1045, 4030], [1046, 4029], [1046, 4011], [1045, 4011], [1044, 4010], [1043, 4010], [1042, 4009], [1042, 4008]]]",C
14,pcb_8b_cc_6.png,"[[[812, 4001], [812, 4026], [813, 4027], [814, 4027], [815, 4028], [815, 4029], [858, 4029], [858, 4028], [859, 4027], [860, 4027], [861, 4026], [862, 4026], [863, 4025], [864, 4025], [864, 4004], [863, 4004], [862, 4003], [861, 4003], [860, 4002], [860, 4001]]]",C
15,pcb_8b_cc_6.png,"[[[1048, 4195], [1048, 4222], [1099, 4222], [1098, 4221], [1098, 4195]]]",C
16,pcb_8b_cc_6.png,"[[[867, 4197], [867, 4198], [866, 4199], [865, 4199], [864, 4200], [864, 4204], [865, 4205], [865, 4220], [866, 4220], [867, 4221], [868, 4221], [869, 4222], [869, 4224], [920, 4224], [920, 4200], [919, 4200], [918, 4199], [917, 4199], [916, 4198], [916, 4197]]]",C
17,pcb_8b_cc_6.png,"[[[1382, 3937], [1382, 3969], [1441, 3969], [1441, 3938], [1437, 3938], [1436, 3937]]]",R
18,pcb_8b_cc_6.png,"[[[1028, 4265], [1028, 4289], [1029, 4290], [1029, 4313], [1106, 4313], [1106, 4265]]]",R
19,pcb_8b_cc_6.png,"[[[850, 4264], [850, 4300], [851, 4301], [851, 4314], [927, 4314], [927, 4264]]]",R
20,pcb_8b_cc_6.png,"[[[976, 3919], [976, 3948], [977, 3949], [977, 3965], [1019, 3965], [1020, 3964], [1050, 3964], [1050, 3920], [977, 3920]]]",R
21,pcb_8b_cc_6.png,"[[[840, 3917], [839, 3918], [801, 3918], [799, 3920], [798, 3920], [797, 3921], [797, 3923], [796, 3924], [796, 3928], [797, 3929], [797, 3966], [799, 3966], [800, 3965], [868, 3965], [868, 3917]]]",R
22,pcb_8b_cc_6.png,"[[[7501, 3750], [7501, 3781], [7564, 3781], [7564, 3776], [7563, 3775], [7563, 3750]]]",R
23,pcb_8b_cc_6.png,"[[[7507, 3618], [7507, 3647], [7561, 3647], [7561, 3618]]]",C
24,pcb_8b_cc_6.png,"[[[7390, 3455], [7390, 3483], [7444, 3483], [7444, 3455]]]",C
25,pcb_8b_cc_6.png,"[[[7249, 3455], [7249, 3483], [7303, 3483], [7303, 3455]]]",C
26,pcb_8b_cc_6.png,"[[[7256, 3385], [7256, 3415], [7301, 3415], [7301, 3385]]]",C
27,pcb_8b_cc_6.png,"[[[7105, 3386], [7105, 3417], [7163, 3417], [7163, 3386]]]",R
28,pcb_8b_cc_6.png,"[[[4876, 3604], [4876, 3636], [4939, 3636], [4939, 3604]]]",R
29,pcb_8b_cc_6.png,"[[[4882, 3539], [4882, 3571], [4940, 3571], [4940, 3539]]]",R
30,pcb_8b_cc_6.png,"[[[4393, 3712], [4393, 3724], [4394, 3725], [4394, 3742], [4453, 3742], [4453, 3733], [4452, 3732], [4452, 3712]]]",R
31,pcb_8b_cc_6.png,"[[[4876, 3345], [4876, 3373], [4877, 3374], [4877, 3378], [4937, 3378], [4937, 3349], [4936, 3349], [4935, 3348], [4935, 3345]]]",R
32,pcb_8b_cc_6.png,"[[[4199, 3623], [4198, 3624], [4164, 3624], [4164, 3671], [4179, 3671], [4179, 3669], [4180, 3668], [4186, 3668], [4187, 3667], [4229, 3667], [4230, 3668], [4230, 3670], [4237, 3670], [4237, 3623]]]",R
33,pcb_8b_cc_6.png,"[[[4223, 3528], [4222, 3529], [4165, 3529], [4165, 3577], [4179, 3577], [4179, 3575], [4180, 3574], [4211, 3574], [4212, 3573], [4227, 3573], [4228, 3574], [4228, 3576], [4240, 3576], [4240, 3538], [4239, 3537], [4239, 3528]]]",R
34,pcb_8b_cc_6.png,"[[[3496, 3806], [3495, 3807], [3485, 3807], [3484, 3808], [3483, 3808], [3482, 3809], [3481, 3809], [3479, 3811], [3479, 3837], [3482, 3840], [3491, 3840], [3492, 3839], [3525, 3839], [3526, 3840], [3541, 3840], [3541, 3806]]]",R
35,pcb_8b_cc_6.png,"[[[3426, 3480], [3426, 3481], [3425, 3482], [3424, 3482], [3424, 3483], [3423, 3484], [3423, 3505], [3424, 3505], [3425, 3506], [3425, 3508], [3476, 3508], [3476, 3506], [3477, 3505], [3477, 3504], [3478, 3503], [3478, 3487], [3477, 3487], [3476, 3486], [3476, 3482], [3470, 3482], [3469, 3481], [3469, 3480]]]",C
36,pcb_8b_cc_6.png,"[[[3250, 3479], [3250, 3502], [3251, 3503], [3251, 3506], [3252, 3506], [3253, 3507], [3254, 3507], [3255, 3508], [3255, 3509], [3303, 3509], [3303, 3508], [3304, 3507], [3305, 3507], [3306, 3506], [3307, 3506], [3307, 3479]]]",C
37,pcb_8b_cc_6.png,"[[[3089, 3480], [3089, 3481], [3088, 3482], [3087, 3482], [3086, 3483], [3085, 3483], [3084, 3484], [3083, 3484], [3082, 3485], [3078, 3485], [3078, 3505], [3079, 3505], [3080, 3506], [3081, 3506], [3082, 3507], [3082, 3508], [3083, 3508], [3084, 3509], [3084, 3510], [3139, 3510], [3139, 3483], [3133, 3483], [3132, 3482], [3131, 3482], [3130, 3481], [3130, 3480]]]",C
38,pcb_8b_cc_6.png,"[[[2990, 3484], [2989, 3485], [2939, 3485], [2939, 3508], [2981, 3508], [2982, 3507], [2996, 3507], [2996, 3484]]]",C
39,pcb_8b_cc_6.png,"[[[2797, 3481], [2797, 3506], [2801, 3506], [2802, 3507], [2802, 3508], [2843, 3508], [2843, 3507], [2844, 3506], [2846, 3506], [2846, 3505], [2847, 3504], [2848, 3504], [2848, 3503], [2849, 3502], [2851, 3502], [2851, 3488], [2850, 3487], [2849, 3487], [2848, 3486], [2848, 3481]]]",C
40,pcb_8b_cc_6.png,"[[[2658, 3482], [2658, 3507], [2659, 3508], [2660, 3508], [2661, 3509], [2661, 3510], [2706, 3510], [2706, 3508], [2707, 3507], [2716, 3507], [2716, 3503], [2717, 3502], [2718, 3502], [2718, 3493], [2717, 3492], [2717, 3491], [2716, 3491], [2715, 3490], [2715, 3488], [2714, 3487], [2711, 3487], [2710, 3486], [2710, 3482]]]",C
41,pcb_8b_cc_6.png,"[[[2526, 3483], [2525, 3484], [2518, 3484], [2518, 3511], [2519, 3510], [2561, 3510], [2562, 3509], [2569, 3509], [2569, 3507], [2570, 3506], [2571, 3506], [2571, 3503], [2572, 3502], [2573, 3502], [2573, 3487], [2572, 3486], [2571, 3486], [2570, 3485], [2570, 3483]]]",C
42,pcb_8b_cc_6.png,"[[[1871, 3626], [1871, 3629], [1870, 3630], [1869, 3630], [1869, 3654], [1922, 3654], [1922, 3630], [1921, 3630], [1920, 3629], [1920, 3626]]]",C
43,pcb_8b_cc_6.png,"[[[4691, 3358], [4691, 3388], [4748, 3388], [4748, 3358]]]",C
44,pcb_8b_cc_6.png,"[[[513, 3597], [512, 3598], [511, 3598], [510, 3599], [506, 3599], [505, 3600], [503, 3600], [502, 3601], [502, 3602], [501, 3603], [501, 3624], [502, 3625], [502, 3636], [503, 3637], [503, 3638], [507, 3642], [571, 3642], [571, 3597]]]",R
45,pcb_8b_cc_6.png,"[[[780, 3572], [780, 3606], [838, 3606], [838, 3576], [834, 3576], [833, 3575], [833, 3572]]]",R
46,pcb_8b_cc_6.png,"[[[515, 3482], [515, 3483], [514, 3484], [513, 3484], [512, 3485], [512, 3486], [511, 3487], [510, 3487], [509, 3488], [508, 3488], [508, 3509], [564, 3509], [564, 3482]]]",C
47,pcb_8b_cc_6.png,"[[[495, 3365], [495, 3392], [553, 3392], [553, 3365]]]",C
48,pcb_8b_cc_6.png,"[[[495, 3259], [495, 3288], [548, 3288], [548, 3259]]]",C
49,pcb_8b_cc_6.png,"[[[7690, 3114], [7690, 3163], [7762, 3163], [7762, 3117], [7758, 3117], [7757, 3116], [7757, 3114]]]",R
50,pcb_8b_cc_6.png,"[[[7706, 3043], [7706, 3070], [7759, 3070], [7759, 3043]]]",C
51,pcb_8b_cc_6.png,"[[[7369, 2827], [7368, 2828], [7354, 2828], [7354, 2851], [7355, 2852], [7355, 2856], [7356, 2856], [7357, 2857], [7418, 2857], [7418, 2829], [7414, 2829], [7413, 2828], [7413, 2827]]]",R
52,pcb_8b_cc_6.png,"[[[7535, 2672], [7535, 2701], [7589, 2701], [7589, 2672]]]",C
53,pcb_8b_cc_6.png,"[[[4872, 3262], [4871, 3263], [4866, 3263], [4866, 3292], [4870, 3292], [4871, 3291], [4922, 3291], [4922, 3262]]]",C
54,pcb_8b_cc_6.png,"[[[4873, 3197], [4872, 3198], [4871, 3198], [4871, 3199], [4870, 3200], [4869, 3200], [4869, 3201], [4868, 3202], [4867, 3202], [4866, 3203], [4865, 3203], [4865, 3211], [4866, 3212], [4866, 3228], [4872, 3228], [4873, 3227], [4925, 3227], [4925, 3209], [4924, 3208], [4924, 3197]]]",C
55,pcb_8b_cc_6.png,"[[[4873, 3133], [4872, 3134], [4870, 3134], [4870, 3135], [4869, 3136], [4868, 3136], [4867, 3137], [4867, 3164], [4919, 3164], [4919, 3158], [4920, 3157], [4921, 3157], [4923, 3155], [4924, 3155], [4925, 3154], [4925, 3140], [4924, 3140], [4923, 3139], [4922, 3139], [4921, 3138], [4920, 3138], [4919, 3137], [4919, 3136], [4918, 3136], [4917, 3135], [4916, 3135], [4915, 3134], [4915, 3133]]]",C
56,pcb_8b_cc_6.png,"[[[4870, 3072], [4869, 3073], [4868, 3073], [4867, 3074], [4866, 3074], [4866, 3096], [4867, 3097], [4867, 3100], [4921, 3100], [4921, 3075], [4920, 3074], [4920, 3072]]]",C
57,pcb_8b_cc_6.png,"[[[4866, 3004], [4866, 3025], [4867, 3026], [4867, 3035], [4923, 3035], [4923, 3018], [4922, 3017], [4922, 3004]]]",C
58,pcb_8b_cc_6.png,"[[[4867, 2938], [4867, 2968], [4919, 2968], [4919, 2938]]]",C
59,pcb_8b_cc_6.png,"[[[4868, 2876], [4867, 2877], [4866, 2877], [4866, 2898], [4867, 2899], [4867, 2905], [4921, 2905], [4921, 2880], [4920, 2879], [4920, 2877], [4917, 2877], [4916, 2876]]]",C
60,pcb_8b_cc_6.png,"[[[4868, 2795], [4868, 2798], [4867, 2799], [4867, 2822], [4918, 2822], [4918, 2799], [4917, 2798], [4917, 2795]]]",C
61,pcb_8b_cc_6.png,"[[[5099, 2945], [5099, 2974], [5156, 2974], [5156, 2945]]]",C
62,pcb_8b_cc_6.png,"[[[5099, 2882], [5099, 2906], [5102, 2906], [5103, 2907], [5104, 2907], [5105, 2908], [5105, 2909], [5157, 2909], [5157, 2882]]]",C
63,pcb_8b_cc_6.png,"[[[4679, 2947], [4679, 2953], [4678, 2954], [4677, 2954], [4677, 2977], [4734, 2977], [4734, 2974], [4735, 2973], [4736, 2973], [4736, 2947]]]",C
64,pcb_8b_cc_6.png,"[[[4677, 2876], [4677, 2905], [4732, 2905], [4732, 2898], [4734, 2896], [4734, 2876]]]",C
65,pcb_8b_cc_6.png,"[[[4453, 3212], [4453, 3215], [4454, 3216], [4454, 3240], [4455, 3241], [4508, 3241], [4508, 3240], [4509, 3239], [4509, 3218], [4508, 3217], [4508, 3212]]]",C
66,pcb_8b_cc_6.png,"[[[4471, 2667], [4471, 2694], [4528, 2694], [4528, 2667]]]",C
67,pcb_8b_cc_6.png,"[[[3446, 3311], [3445, 3312], [3416, 3312], [3416, 3340], [3438, 3340], [3439, 3339], [3470, 3339], [3470, 3311]]]",C
68,pcb_8b_cc_6.png,"[[[2640, 3283], [2639, 3284], [2615, 3284], [2615, 3311], [2631, 3311], [2632, 3310], [2671, 3310], [2671, 3283]]]",C
69,pcb_8b_cc_6.png,"[[[3582, 3149], [3582, 3150], [3581, 3151], [3580, 3151], [3579, 3152], [3578, 3152], [3577, 3153], [3574, 3153], [3574, 3179], [3634, 3179], [3634, 3149]]]",C
70,pcb_8b_cc_6.png,"[[[3399, 3085], [3399, 3106], [3400, 3107], [3400, 3114], [3459, 3114], [3459, 3085]]]",C
71,pcb_8b_cc_6.png,"[[[2609, 3096], [2609, 3120], [2611, 3120], [2612, 3121], [2612, 3122], [2663, 3122], [2663, 3121], [2664, 3120], [2664, 3096]]]",C
72,pcb_8b_cc_6.png,"[[[2639, 2855], [2639, 2882], [2694, 2882], [2694, 2855]]]",C
73,pcb_8b_cc_6.png,"[[[3422, 2937], [3422, 2965], [3423, 2966], [3475, 2966], [3475, 2938], [3426, 2938], [3425, 2937]]]",C
74,pcb_8b_cc_6.png,"[[[3419, 2775], [3419, 2802], [3473, 2802], [3473, 2775]]]",C
75,pcb_8b_cc_6.png,"[[[3478, 2619], [3477, 2620], [3452, 2620], [3452, 2649], [3479, 2649], [3480, 2648], [3510, 2648], [3510, 2619]]]",C
76,pcb_8b_cc_6.png,"[[[3314, 2612], [3314, 2639], [3364, 2639], [3364, 2612]]]",C
77,pcb_8b_cc_6.png,"[[[3151, 2610], [3151, 2613], [3150, 2614], [3149, 2614], [3148, 2615], [3147, 2615], [3147, 2637], [3152, 2637], [3153, 2638], [3153, 2639], [3200, 2639], [3200, 2638], [3201, 2637], [3202, 2637], [3202, 2636], [3203, 2635], [3204, 2635], [3204, 2617], [3203, 2617], [3202, 2616], [3202, 2610]]]",C
78,pcb_8b_cc_6.png,"[[[2948, 2599], [2948, 2619], [2949, 2620], [2949, 2629], [3000, 2629], [3000, 2628], [3001, 2627], [3002, 2627], [3002, 2603], [3000, 2603], [2999, 2602], [2999, 2599]]]",C
79,pcb_8b_cc_6.png,"[[[2748, 2600], [2748, 2629], [2799, 2629], [2800, 2628], [2802, 2628], [2802, 2603], [2800, 2603], [2799, 2602], [2799, 2601], [2797, 2601], [2796, 2600]]]",C
80,pcb_8b_cc_6.png,"[[[2597, 2600], [2597, 2628], [2650, 2628], [2650, 2600]]]",C
81,pcb_8b_cc_6.png,"[[[3466, 2427], [3466, 2455], [3518, 2455], [3518, 2427]]]",C
82,pcb_8b_cc_6.png,"[[[3653, 2503], [3652, 2504], [3606, 2504], [3606, 2529], [3610, 2529], [3611, 2530], [3611, 2531], [3656, 2531], [3658, 2529], [3660, 2529], [3660, 2505], [3658, 2505], [3657, 2504], [3657, 2503]]]",C
83,pcb_8b_cc_6.png,"[[[4041, 2582], [4040, 2583], [3992, 2583], [3992, 2611], [4045, 2611], [4046, 2610], [4047, 2610], [4047, 2584], [4044, 2584], [4043, 2583], [4043, 2582]]]",C
84,pcb_8b_cc_6.png,"[[[4014, 2441], [4013, 2442], [3995, 2442], [3995, 2443], [3994, 2444], [3993, 2444], [3993, 2469], [4019, 2469], [4020, 2468], [4047, 2468], [4047, 2443], [4046, 2442], [4046, 2441]]]",C
85,pcb_8b_cc_6.png,"[[[2430, 2804], [2430, 2832], [2493, 2832], [2493, 2804]]]",C
86,pcb_8b_cc_6.png,"[[[2437, 2739], [2436, 2740], [2435, 2740], [2435, 2741], [2434, 2742], [2433, 2742], [2433, 2764], [2488, 2764], [2488, 2742], [2487, 2742], [2486, 2741], [2486, 2739]]]",C
