Instance ID,Image File,Vertices,Designator
0,pcb_70f_cc_32.png,"[[[1401, 1687], [1403, 1680], [1407, 1671], [1416, 1659], [1428, 1650], [1440, 1644], [1445, 1642], [1451, 1641], [1523, 1636], [1524, 1598], [1528, 1591], [1532, 1586], [1534, 1584], [1541, 1583], [1676, 1584], [1745, 1584], [1747, 1584], [1752, 1588], [1756, 1594], [1756, 1597], [1757, 1608], [1757, 1627], [1793, 1627], [1797, 1627], [1811, 1632], [1818, 1632], [1830, 1632], [1841, 1634], [1844, 1636], [1855, 1643], [1870, 1657], [1875, 1665], [1877, 1672], [1878, 1676], [1880, 1688], [3331, 1691], [3391, 1745], [3398, 2287], [3378, 2288], [3133, 2289], [3130, 2290], [3128, 2346], [3117, 2362], [3053, 2437], [3049, 2440], [3049, 2450], [3048, 2454], [3047, 2456], [3046, 2460], [3046, 2465], [3046, 2470], [3047, 2474], [3048, 2480], [3048, 2500], [3044, 2507], [3039, 2512], [3033, 2515], [3022, 2519], [3011, 2519], [2957, 2520], [2950, 2519], [2939, 2514], [2932, 2510], [2928, 2506], [2925, 2499], [2925, 2495], [2927, 2488], [2927, 2451], [2895, 2451], [2895, 2438], [2495, 2440], [2495, 2448], [2472, 2448], [2466, 2453], [2464, 2461], [2464, 2467], [2468, 2477], [2469, 2484], [2468, 2497], [2465, 2503], [2462, 2508], [2452, 2514], [2437, 2517], [2419, 2519], [2372, 2517], [2358, 2513], [2353, 2510], [2349, 2506], [2344, 2500], [2344, 2486], [2347, 2474], [2347, 2471], [2345, 2469], [2345, 2453], [2312, 2452], [2312, 2440], [2352, 2440], [2348, 2433], [2269, 2345], [2267, 2300], [2266, 2285], [2238, 2285], [2238, 2341], [2231, 2355], [2163, 2437], [2198, 2437], [2198, 2449], [2165, 2449], [2165, 2460], [2167, 2462], [2167, 2464], [2167, 2472], [2168, 2475], [2171, 2478], [2171, 2484], [2171, 2491], [2169, 2498], [2163, 2508], [2160, 2511], [2155, 2513], [2150, 2515], [2130, 2517], [2122, 2518], [2104, 2518], [2088, 2518], [2078, 2517], [2064, 2514], [2055, 2509], [2050, 2504], [2047, 2500], [2046, 2496], [2046, 2490], [2047, 2488], [2048, 2487], [2051, 2472], [2050, 2469], [2047, 2465], [2047, 2451], [2015, 2450], [2015, 2433], [1624, 2432], [1624, 2450], [1593, 2448], [1592, 2461], [1591, 2463], [1590, 2465], [1592, 2469], [1594, 2475], [1595, 2485], [1595, 2490], [1593, 2495], [1592, 2500], [1585, 2505], [1575, 2509], [1558, 2512], [1532, 2512], [1519, 2511], [1493, 2507], [1487, 2505], [1478, 2499], [1476, 2496], [1474, 2493], [1472, 2486], [1472, 2477], [1474, 2470], [1476, 2466], [1475, 2465], [1475, 2463], [1475, 2461], [1480, 2460], [1479, 2450], [1439, 2450], [1439, 2432], [1462, 2432], [1385, 2340], [1382, 2286], [1314, 2286], [1336, 2303], [1337, 2367], [1336, 2401], [1087, 2399], [1087, 2422], [1087, 2433], [1082, 2439], [1075, 2446], [1057, 2452], [997, 2453], [990, 2452], [980, 2449], [967, 2441], [964, 2437], [963, 2434], [962, 2421], [962, 2409], [964, 2399], [752, 2398], [733, 2366], [732, 2352], [737, 2296], [748, 2285], [649, 2283], [643, 2216], [642, 1964], [644, 1853], [648, 1742], [704, 1687], [745, 1686], [760, 1685], [807, 1686], [809, 1685], [1103, 1687], [1131, 1686], [1139, 1685], [1255, 1687], [1263, 1686], [1400, 1687]]]",IC
1,pcb_70f_cc_32.png,"[[[761, 1684], [735, 1680], [712, 1678], [692, 1679], [673, 1681], [647, 1691], [625, 1707], [603, 1724], [582, 1751], [570, 1777], [563, 1801], [562, 1820], [562, 1828], [562, 1840], [564, 1850], [566, 1858], [572, 1875], [580, 1894], [602, 1928], [610, 1937], [618, 1946], [618, 1946], [628, 1954], [642, 1964], [644, 1853], [648, 1742], [704, 1687], [745, 1686], [760, 1685]]]",C
2,pcb_70f_cc_32.png,"[[[808, 1685], [809, 1685], [1103, 1687], [1107, 1673], [1110, 1656], [1110, 1635], [1108, 1614], [1104, 1600], [1100, 1588], [1091, 1571], [1080, 1554], [1070, 1542], [1025, 1501], [1015, 1495], [1002, 1489], [988, 1484], [965, 1480], [953, 1479], [939, 1479], [916, 1482], [904, 1485], [893, 1489], [871, 1498], [860, 1505], [841, 1522], [825, 1543], [811, 1566], [804, 1583], [800, 1602], [799, 1614], [799, 1641], [802, 1662]]]",C
3,pcb_70f_cc_32.png,"[[[953, 1149], [969, 1146], [988, 1145], [1010, 1146], [1030, 1150], [1058, 1162], [1081, 1174], [1087, 1178], [1130, 1219], [1145, 1241], [1152, 1252], [1162, 1279], [1167, 1301], [1168, 1306], [1168, 1326], [1165, 1344], [1158, 1370], [1142, 1396], [1121, 1420], [1103, 1438], [1077, 1452], [1061, 1457], [1044, 1461], [1028, 1464], [1008, 1463], [986, 1458], [961, 1451], [919, 1429], [887, 1404], [870, 1385], [860, 1372], [845, 1340], [840, 1316], [838, 1280], [841, 1263], [850, 1236], [859, 1219], [869, 1203], [891, 1181], [919, 1160], [933, 1154], [945, 1151]]]",C
4,pcb_70f_cc_32.png,"[[[618, 1291], [639, 1277], [673, 1264], [703, 1262], [733, 1265], [753, 1271], [778, 1283], [815, 1316], [836, 1336], [844, 1345], [860, 1372], [870, 1393], [875, 1428], [874, 1455], [871, 1464], [863, 1487], [841, 1522], [825, 1543], [806, 1557], [788, 1566], [762, 1574], [737, 1579], [723, 1579], [701, 1577], [685, 1574], [672, 1568], [646, 1555], [603, 1521], [574, 1488], [562, 1470], [558, 1459], [553, 1435], [552, 1425], [552, 1406], [555, 1383], [559, 1370], [569, 1344], [580, 1328], [594, 1312], [610, 1297]]]",C
5,pcb_70f_cc_32.png,"[[[361, 1881], [414, 1883], [414, 1889], [463, 1890], [463, 1892], [505, 1894], [505, 1890], [564, 1889], [565, 1890], [562, 2240], [495, 2239], [495, 2234], [455, 2234], [455, 2238], [410, 2238], [356, 2235], [359, 2025]]]",J
6,pcb_70f_cc_32.png,"[[[1283, 1622], [1284, 1619], [1284, 1616], [1287, 1615], [1290, 1615], [1295, 1616], [1296, 1616], [1297, 1618], [1297, 1619], [1296, 1625], [1296, 1655], [1296, 1668], [1303, 1669], [1304, 1670], [1304, 1671], [1306, 1687], [1263, 1686], [1264, 1674], [1264, 1672], [1266, 1670], [1268, 1669], [1271, 1668], [1282, 1668], [1283, 1668], [1283, 1644]]]",R
7,pcb_70f_cc_32.png,"[[[2471, 1618], [2467, 1621], [2466, 1628], [2468, 1631], [2472, 1634], [2482, 1636], [2509, 1639], [2524, 1640], [2533, 1652], [2536, 1655], [2542, 1656], [2554, 1657], [2562, 1656], [2565, 1656], [2569, 1654], [2572, 1653], [2580, 1653], [2587, 1654], [2600, 1653], [2615, 1654], [2627, 1656], [2637, 1656], [2651, 1655], [2655, 1654], [2661, 1648], [2664, 1642], [2664, 1640], [2666, 1636], [2693, 1636], [2701, 1636], [2706, 1631], [2706, 1627], [2704, 1623], [2699, 1618], [2696, 1618], [2691, 1619], [2690, 1620], [2667, 1619], [2665, 1619], [2664, 1616], [2662, 1612], [2658, 1606], [2654, 1604], [2648, 1602], [2639, 1600], [2635, 1600], [2626, 1601], [2620, 1603], [2615, 1607], [2571, 1607], [2568, 1607], [2566, 1605], [2558, 1601], [2555, 1600], [2547, 1601], [2540, 1603], [2531, 1610], [2527, 1615], [2525, 1618], [2523, 1621], [2523, 1623], [2484, 1624], [2477, 1623]]]",R
8,pcb_70f_cc_32.png,"[[[568, 1107], [568, 1268], [567, 1270], [393, 1270], [366, 1257], [368, 1093], [380, 1093], [420, 1097], [420, 1103], [558, 1105]]]",J
9,pcb_70f_cc_32.png,"[[[561, 1305], [570, 1309], [569, 1344], [559, 1370], [555, 1383], [552, 1406], [552, 1425], [553, 1435], [558, 1459], [561, 1466], [562, 1470], [563, 1471], [565, 1474], [395, 1472], [390, 1469], [363, 1460], [364, 1293], [376, 1293], [416, 1297], [416, 1303], [554, 1305]]]",J
