Instance ID,Image File,Vertices,Designator
0,pcb_94b_cc_33.png,"[[[1236, 637], [1236, 636], [1236, 635], [1236, 634], [1237, 633], [1237, 632], [1237, 631], [1237, 630], [1238, 629], [1238, 628], [1239, 627], [1239, 626], [1240, 625], [1240, 624], [1241, 623], [1242, 622], [1243, 621], [1244, 620], [1245, 619], [1246, 618], [1247, 618], [1248, 617], [1249, 616], [1250, 616], [1251, 616], [1252, 615], [1253, 615], [1254, 615], [1255, 614], [1256, 614], [1257, 614], [1258, 614], [1259, 614], [1259, 614], [1260, 614], [1261, 614], [1262, 614], [1263, 614], [1264, 615], [1265, 615], [1266, 615], [1267, 616], [1268, 616], [1269, 616], [1270, 617], [1271, 618], [1272, 618], [1273, 619], [1274, 620], [1275, 621], [1276, 622], [1277, 623], [1278, 624], [1278, 625], [1279, 626], [1279, 627], [1280, 628], [1280, 629], [1281, 630], [1281, 631], [1281, 632], [1281, 633], [1282, 634], [1282, 635], [1282, 636], [1282, 637], [1282, 638], [1282, 638], [1282, 639], [1282, 640], [1282, 641], [1282, 642], [1281, 643], [1281, 644], [1281, 645], [1281, 646], [1280, 647], [1280, 648], [1279, 649], [1279, 650], [1278, 651], [1278, 652], [1277, 653], [1276, 654], [1275, 655], [1274, 656], [1273, 657], [1272, 658], [1271, 658], [1270, 659], [1269, 660], [1268, 660], [1267, 660], [1266, 661], [1265, 661], [1264, 661], [1263, 662], [1262, 662], [1261, 662], [1260, 662], [1259, 662], [1259, 662], [1258, 662], [1257, 662], [1256, 662], [1255, 662], [1254, 661], [1253, 661], [1252, 661], [1251, 660], [1250, 660], [1249, 660], [1248, 659], [1247, 658], [1246, 658], [1245, 657], [1244, 656], [1243, 655], [1242, 654], [1241, 653], [1240, 652], [1240, 651], [1239, 650], [1239, 649], [1238, 648], [1238, 647], [1237, 646], [1237, 645], [1237, 644], [1237, 643], [1236, 642], [1236, 641], [1236, 640], [1236, 639], [1236, 638], [1236, 638]]]",
1,pcb_94b_cc_33.png,"[[[1235, 721], [1235, 720], [1235, 719], [1235, 718], [1236, 717], [1236, 716], [1236, 715], [1236, 714], [1237, 713], [1237, 712], [1238, 711], [1238, 710], [1239, 709], [1239, 708], [1240, 707], [1241, 706], [1242, 705], [1243, 704], [1244, 703], [1245, 702], [1246, 702], [1247, 701], [1248, 700], [1249, 700], [1250, 700], [1251, 699], [1252, 699], [1253, 699], [1254, 698], [1255, 698], [1256, 698], [1257, 698], [1258, 698], [1258, 698], [1259, 698], [1260, 698], [1261, 698], [1262, 698], [1263, 699], [1264, 699], [1265, 699], [1266, 700], [1267, 700], [1268, 700], [1269, 701], [1270, 702], [1271, 702], [1272, 703], [1273, 704], [1274, 705], [1275, 706], [1276, 707], [1277, 708], [1277, 709], [1278, 710], [1278, 711], [1279, 712], [1279, 713], [1280, 714], [1280, 715], [1280, 716], [1280, 717], [1281, 718], [1281, 719], [1281, 720], [1281, 721], [1281, 722], [1281, 722], [1281, 723], [1281, 724], [1281, 725], [1281, 726], [1280, 727], [1280, 728], [1280, 729], [1280, 730], [1279, 731], [1279, 732], [1278, 733], [1278, 734], [1277, 735], [1277, 736], [1276, 737], [1275, 738], [1274, 739], [1273, 740], [1272, 741], [1271, 742], [1270, 742], [1269, 743], [1268, 744], [1267, 744], [1266, 744], [1265, 745], [1264, 745], [1263, 745], [1262, 746], [1261, 746], [1260, 746], [1259, 746], [1258, 746], [1258, 746], [1257, 746], [1256, 746], [1255, 746], [1254, 746], [1253, 745], [1252, 745], [1251, 745], [1250, 744], [1249, 744], [1248, 744], [1247, 743], [1246, 742], [1245, 742], [1244, 741], [1243, 740], [1242, 739], [1241, 738], [1240, 737], [1239, 736], [1239, 735], [1238, 734], [1238, 733], [1237, 732], [1237, 731], [1236, 730], [1236, 729], [1236, 728], [1236, 727], [1235, 726], [1235, 725], [1235, 724], [1235, 723], [1235, 722], [1235, 722]]]",
2,pcb_94b_cc_33.png,"[[[1589, 674], [1589, 673], [1589, 672], [1589, 671], [1589, 670], [1590, 669], [1590, 668], [1590, 667], [1591, 666], [1591, 665], [1591, 664], [1592, 663], [1592, 662], [1593, 661], [1594, 660], [1595, 659], [1595, 658], [1596, 657], [1597, 656], [1598, 655], [1599, 655], [1600, 654], [1601, 653], [1602, 652], [1603, 652], [1604, 651], [1605, 651], [1606, 651], [1607, 650], [1608, 650], [1609, 650], [1610, 649], [1611, 649], [1612, 649], [1613, 649], [1614, 649], [1615, 649], [1615, 649], [1616, 649], [1617, 649], [1618, 649], [1619, 649], [1620, 649], [1621, 650], [1622, 650], [1623, 650], [1624, 651], [1625, 651], [1626, 651], [1627, 652], [1628, 652], [1629, 653], [1630, 654], [1631, 655], [1632, 655], [1633, 656], [1634, 657], [1635, 658], [1635, 659], [1636, 660], [1637, 661], [1638, 662], [1638, 663], [1639, 664], [1639, 665], [1639, 666], [1640, 667], [1640, 668], [1640, 669], [1641, 670], [1641, 671], [1641, 672], [1641, 673], [1641, 674], [1641, 675], [1641, 675], [1641, 676], [1641, 677], [1641, 678], [1641, 679], [1641, 680], [1640, 681], [1640, 682], [1640, 683], [1639, 684], [1639, 685], [1639, 686], [1638, 687], [1638, 688], [1637, 689], [1636, 690], [1635, 691], [1635, 692], [1634, 693], [1633, 694], [1632, 695], [1631, 695], [1630, 696], [1629, 697], [1628, 698], [1627, 698], [1626, 699], [1625, 699], [1624, 699], [1623, 700], [1622, 700], [1621, 700], [1620, 701], [1619, 701], [1618, 701], [1617, 701], [1616, 701], [1615, 701], [1615, 701], [1614, 701], [1613, 701], [1612, 701], [1611, 701], [1610, 701], [1609, 700], [1608, 700], [1607, 700], [1606, 699], [1605, 699], [1604, 699], [1603, 698], [1602, 698], [1601, 697], [1600, 696], [1599, 695], [1598, 695], [1597, 694], [1596, 693], [1595, 692], [1595, 691], [1594, 690], [1593, 689], [1592, 688], [1592, 687], [1591, 686], [1591, 685], [1591, 684], [1590, 683], [1590, 682], [1590, 681], [1589, 680], [1589, 679], [1589, 678], [1589, 677], [1589, 676], [1589, 675], [1589, 675]]]",
3,pcb_94b_cc_33.png,"[[[1761, 673], [1761, 672], [1761, 671], [1761, 670], [1761, 669], [1762, 668], [1762, 667], [1762, 666], [1762, 665], [1763, 664], [1763, 663], [1764, 662], [1764, 661], [1765, 660], [1765, 659], [1766, 658], [1767, 657], [1768, 656], [1769, 655], [1770, 654], [1771, 653], [1772, 652], [1773, 651], [1774, 651], [1775, 650], [1776, 650], [1777, 649], [1778, 649], [1779, 649], [1780, 649], [1781, 648], [1782, 648], [1783, 648], [1784, 648], [1785, 648], [1785, 648], [1786, 648], [1787, 648], [1788, 648], [1789, 648], [1790, 649], [1791, 649], [1792, 649], [1793, 649], [1794, 650], [1795, 650], [1796, 651], [1797, 651], [1798, 652], [1799, 653], [1800, 654], [1801, 655], [1802, 656], [1803, 657], [1804, 658], [1805, 659], [1805, 660], [1806, 661], [1806, 662], [1807, 663], [1807, 664], [1808, 665], [1808, 666], [1808, 667], [1808, 668], [1809, 669], [1809, 670], [1809, 671], [1809, 672], [1809, 673], [1809, 674], [1809, 674], [1809, 675], [1809, 676], [1809, 677], [1809, 678], [1809, 679], [1808, 680], [1808, 681], [1808, 682], [1808, 683], [1807, 684], [1807, 685], [1806, 686], [1806, 687], [1805, 688], [1805, 689], [1804, 690], [1803, 691], [1802, 692], [1801, 693], [1800, 694], [1799, 695], [1798, 696], [1797, 697], [1796, 697], [1795, 698], [1794, 698], [1793, 699], [1792, 699], [1791, 699], [1790, 699], [1789, 700], [1788, 700], [1787, 700], [1786, 700], [1785, 700], [1785, 700], [1784, 700], [1783, 700], [1782, 700], [1781, 700], [1780, 699], [1779, 699], [1778, 699], [1777, 699], [1776, 698], [1775, 698], [1774, 697], [1773, 697], [1772, 696], [1771, 695], [1770, 694], [1769, 693], [1768, 692], [1767, 691], [1766, 690], [1765, 689], [1765, 688], [1764, 687], [1764, 686], [1763, 685], [1763, 684], [1762, 683], [1762, 682], [1762, 681], [1762, 680], [1761, 679], [1761, 678], [1761, 677], [1761, 676], [1761, 675], [1761, 674], [1761, 674]]]",
4,pcb_94b_cc_33.png,"[[[1677, 673], [1677, 672], [1677, 671], [1677, 670], [1678, 669], [1678, 668], [1678, 667], [1679, 666], [1679, 665], [1679, 664], [1680, 663], [1681, 662], [1681, 661], [1682, 660], [1683, 659], [1684, 658], [1685, 657], [1686, 656], [1687, 656], [1688, 655], [1689, 654], [1690, 654], [1691, 654], [1692, 653], [1693, 653], [1694, 653], [1695, 652], [1696, 652], [1697, 652], [1698, 652], [1699, 652], [1699, 652], [1700, 652], [1701, 652], [1702, 652], [1703, 652], [1704, 653], [1705, 653], [1706, 653], [1707, 654], [1708, 654], [1709, 654], [1710, 655], [1711, 656], [1712, 656], [1713, 657], [1714, 658], [1715, 659], [1716, 660], [1717, 661], [1717, 662], [1718, 663], [1719, 664], [1719, 665], [1719, 666], [1720, 667], [1720, 668], [1720, 669], [1721, 670], [1721, 671], [1721, 672], [1721, 673], [1721, 674], [1721, 674], [1721, 675], [1721, 676], [1721, 677], [1721, 678], [1720, 679], [1720, 680], [1720, 681], [1719, 682], [1719, 683], [1719, 684], [1718, 685], [1717, 686], [1717, 687], [1716, 688], [1715, 689], [1714, 690], [1713, 691], [1712, 692], [1711, 692], [1710, 693], [1709, 694], [1708, 694], [1707, 694], [1706, 695], [1705, 695], [1704, 695], [1703, 696], [1702, 696], [1701, 696], [1700, 696], [1699, 696], [1699, 696], [1698, 696], [1697, 696], [1696, 696], [1695, 696], [1694, 695], [1693, 695], [1692, 695], [1691, 694], [1690, 694], [1689, 694], [1688, 693], [1687, 692], [1686, 692], [1685, 691], [1684, 690], [1683, 689], [1682, 688], [1681, 687], [1681, 686], [1680, 685], [1679, 684], [1679, 683], [1679, 682], [1678, 681], [1678, 680], [1678, 679], [1677, 678], [1677, 677], [1677, 676], [1677, 675], [1677, 674], [1677, 674]]]",
5,pcb_94b_cc_33.png,"[[[1722, 2371], [1722, 2370], [1722, 2369], [1722, 2368], [1723, 2367], [1723, 2366], [1723, 2365], [1724, 2364], [1724, 2363], [1724, 2362], [1725, 2361], [1726, 2360], [1726, 2359], [1727, 2358], [1728, 2357], [1729, 2356], [1730, 2355], [1731, 2354], [1732, 2354], [1733, 2353], [1734, 2352], [1735, 2352], [1736, 2352], [1737, 2351], [1738, 2351], [1739, 2351], [1740, 2350], [1741, 2350], [1742, 2350], [1743, 2350], [1744, 2350], [1744, 2350], [1745, 2350], [1746, 2350], [1747, 2350], [1748, 2350], [1749, 2351], [1750, 2351], [1751, 2351], [1752, 2352], [1753, 2352], [1754, 2352], [1755, 2353], [1756, 2354], [1757, 2354], [1758, 2355], [1759, 2356], [1760, 2357], [1761, 2358], [1762, 2359], [1762, 2360], [1763, 2361], [1764, 2362], [1764, 2363], [1764, 2364], [1765, 2365], [1765, 2366], [1765, 2367], [1766, 2368], [1766, 2369], [1766, 2370], [1766, 2371], [1766, 2372], [1766, 2372], [1766, 2373], [1766, 2374], [1766, 2375], [1766, 2376], [1765, 2377], [1765, 2378], [1765, 2379], [1764, 2380], [1764, 2381], [1764, 2382], [1763, 2383], [1762, 2384], [1762, 2385], [1761, 2386], [1760, 2387], [1759, 2388], [1758, 2389], [1757, 2390], [1756, 2390], [1755, 2391], [1754, 2392], [1753, 2392], [1752, 2392], [1751, 2393], [1750, 2393], [1749, 2393], [1748, 2394], [1747, 2394], [1746, 2394], [1745, 2394], [1744, 2394], [1744, 2394], [1743, 2394], [1742, 2394], [1741, 2394], [1740, 2394], [1739, 2393], [1738, 2393], [1737, 2393], [1736, 2392], [1735, 2392], [1734, 2392], [1733, 2391], [1732, 2390], [1731, 2390], [1730, 2389], [1729, 2388], [1728, 2387], [1727, 2386], [1726, 2385], [1726, 2384], [1725, 2383], [1724, 2382], [1724, 2381], [1724, 2380], [1723, 2379], [1723, 2378], [1723, 2377], [1722, 2376], [1722, 2375], [1722, 2374], [1722, 2373], [1722, 2372], [1722, 2372]]]",
6,pcb_94b_cc_33.png,"[[[1810, 2372], [1810, 2371], [1810, 2370], [1810, 2369], [1811, 2368], [1811, 2367], [1811, 2366], [1812, 2365], [1812, 2364], [1812, 2363], [1813, 2362], [1814, 2361], [1814, 2360], [1815, 2359], [1816, 2358], [1817, 2357], [1818, 2356], [1819, 2355], [1820, 2355], [1821, 2354], [1822, 2354], [1823, 2353], [1824, 2353], [1825, 2353], [1826, 2352], [1827, 2352], [1828, 2352], [1829, 2352], [1830, 2352], [1830, 2352], [1831, 2352], [1832, 2352], [1833, 2352], [1834, 2352], [1835, 2353], [1836, 2353], [1837, 2353], [1838, 2354], [1839, 2354], [1840, 2355], [1841, 2355], [1842, 2356], [1843, 2357], [1844, 2358], [1845, 2359], [1846, 2360], [1846, 2361], [1847, 2362], [1848, 2363], [1848, 2364], [1848, 2365], [1849, 2366], [1849, 2367], [1849, 2368], [1850, 2369], [1850, 2370], [1850, 2371], [1850, 2372], [1850, 2373], [1850, 2373], [1850, 2374], [1850, 2375], [1850, 2376], [1850, 2377], [1849, 2378], [1849, 2379], [1849, 2380], [1848, 2381], [1848, 2382], [1848, 2383], [1847, 2384], [1846, 2385], [1846, 2386], [1845, 2387], [1844, 2388], [1843, 2389], [1842, 2390], [1841, 2391], [1840, 2391], [1839, 2392], [1838, 2392], [1837, 2393], [1836, 2393], [1835, 2393], [1834, 2394], [1833, 2394], [1832, 2394], [1831, 2394], [1830, 2394], [1830, 2394], [1829, 2394], [1828, 2394], [1827, 2394], [1826, 2394], [1825, 2393], [1824, 2393], [1823, 2393], [1822, 2392], [1821, 2392], [1820, 2391], [1819, 2391], [1818, 2390], [1817, 2389], [1816, 2388], [1815, 2387], [1814, 2386], [1814, 2385], [1813, 2384], [1812, 2383], [1812, 2382], [1812, 2381], [1811, 2380], [1811, 2379], [1811, 2378], [1810, 2377], [1810, 2376], [1810, 2375], [1810, 2374], [1810, 2373], [1810, 2373]]]",
7,pcb_94b_cc_33.png,"[[[1639, 2372], [1639, 2371], [1639, 2370], [1639, 2369], [1640, 2368], [1640, 2367], [1640, 2366], [1641, 2365], [1641, 2364], [1641, 2363], [1642, 2362], [1643, 2361], [1643, 2360], [1644, 2359], [1645, 2358], [1646, 2357], [1647, 2356], [1648, 2355], [1649, 2355], [1650, 2354], [1651, 2354], [1652, 2353], [1653, 2353], [1654, 2353], [1655, 2352], [1656, 2352], [1657, 2352], [1658, 2352], [1659, 2352], [1659, 2352], [1660, 2352], [1661, 2352], [1662, 2352], [1663, 2352], [1664, 2353], [1665, 2353], [1666, 2353], [1667, 2354], [1668, 2354], [1669, 2355], [1670, 2355], [1671, 2356], [1672, 2357], [1673, 2358], [1674, 2359], [1675, 2360], [1675, 2361], [1676, 2362], [1677, 2363], [1677, 2364], [1677, 2365], [1678, 2366], [1678, 2367], [1678, 2368], [1679, 2369], [1679, 2370], [1679, 2371], [1679, 2372], [1679, 2373], [1679, 2373], [1679, 2374], [1679, 2375], [1679, 2376], [1679, 2377], [1678, 2378], [1678, 2379], [1678, 2380], [1677, 2381], [1677, 2382], [1677, 2383], [1676, 2384], [1675, 2385], [1675, 2386], [1674, 2387], [1673, 2388], [1672, 2389], [1671, 2390], [1670, 2391], [1669, 2391], [1668, 2392], [1667, 2392], [1666, 2393], [1665, 2393], [1664, 2393], [1663, 2394], [1662, 2394], [1661, 2394], [1660, 2394], [1659, 2394], [1659, 2394], [1658, 2394], [1657, 2394], [1656, 2394], [1655, 2394], [1654, 2393], [1653, 2393], [1652, 2393], [1651, 2392], [1650, 2392], [1649, 2391], [1648, 2391], [1647, 2390], [1646, 2389], [1645, 2388], [1644, 2387], [1643, 2386], [1643, 2385], [1642, 2384], [1641, 2383], [1641, 2382], [1641, 2381], [1640, 2380], [1640, 2379], [1640, 2378], [1639, 2377], [1639, 2376], [1639, 2375], [1639, 2374], [1639, 2373], [1639, 2373]]]",
8,pcb_94b_cc_33.png,"[[[1552, 2372], [1552, 2371], [1552, 2370], [1552, 2369], [1553, 2368], [1553, 2367], [1553, 2366], [1554, 2365], [1554, 2364], [1554, 2363], [1555, 2362], [1556, 2361], [1556, 2360], [1557, 2359], [1558, 2358], [1559, 2357], [1560, 2356], [1561, 2355], [1562, 2355], [1563, 2354], [1564, 2353], [1565, 2353], [1566, 2353], [1567, 2352], [1568, 2352], [1569, 2352], [1570, 2351], [1571, 2351], [1572, 2351], [1573, 2351], [1574, 2351], [1574, 2351], [1575, 2351], [1576, 2351], [1577, 2351], [1578, 2351], [1579, 2352], [1580, 2352], [1581, 2352], [1582, 2353], [1583, 2353], [1584, 2353], [1585, 2354], [1586, 2355], [1587, 2355], [1588, 2356], [1589, 2357], [1590, 2358], [1591, 2359], [1592, 2360], [1592, 2361], [1593, 2362], [1594, 2363], [1594, 2364], [1594, 2365], [1595, 2366], [1595, 2367], [1595, 2368], [1596, 2369], [1596, 2370], [1596, 2371], [1596, 2372], [1596, 2373], [1596, 2373], [1596, 2374], [1596, 2375], [1596, 2376], [1596, 2377], [1595, 2378], [1595, 2379], [1595, 2380], [1594, 2381], [1594, 2382], [1594, 2383], [1593, 2384], [1592, 2385], [1592, 2386], [1591, 2387], [1590, 2388], [1589, 2389], [1588, 2390], [1587, 2391], [1586, 2391], [1585, 2392], [1584, 2393], [1583, 2393], [1582, 2393], [1581, 2394], [1580, 2394], [1579, 2394], [1578, 2395], [1577, 2395], [1576, 2395], [1575, 2395], [1574, 2395], [1574, 2395], [1573, 2395], [1572, 2395], [1571, 2395], [1570, 2395], [1569, 2394], [1568, 2394], [1567, 2394], [1566, 2393], [1565, 2393], [1564, 2393], [1563, 2392], [1562, 2391], [1561, 2391], [1560, 2390], [1559, 2389], [1558, 2388], [1557, 2387], [1556, 2386], [1556, 2385], [1555, 2384], [1554, 2383], [1554, 2382], [1554, 2381], [1553, 2380], [1553, 2379], [1553, 2378], [1552, 2377], [1552, 2376], [1552, 2375], [1552, 2374], [1552, 2373], [1552, 2373]]]",
9,pcb_94b_cc_33.png,"[[[1297, 2371], [1297, 2370], [1297, 2369], [1297, 2368], [1298, 2367], [1298, 2366], [1298, 2365], [1299, 2364], [1299, 2363], [1299, 2362], [1300, 2361], [1301, 2360], [1301, 2359], [1302, 2358], [1303, 2357], [1304, 2356], [1305, 2355], [1306, 2354], [1307, 2354], [1308, 2353], [1309, 2352], [1310, 2352], [1311, 2352], [1312, 2351], [1313, 2351], [1314, 2351], [1315, 2350], [1316, 2350], [1317, 2350], [1318, 2350], [1319, 2350], [1319, 2350], [1320, 2350], [1321, 2350], [1322, 2350], [1323, 2350], [1324, 2351], [1325, 2351], [1326, 2351], [1327, 2352], [1328, 2352], [1329, 2352], [1330, 2353], [1331, 2354], [1332, 2354], [1333, 2355], [1334, 2356], [1335, 2357], [1336, 2358], [1337, 2359], [1337, 2360], [1338, 2361], [1339, 2362], [1339, 2363], [1339, 2364], [1340, 2365], [1340, 2366], [1340, 2367], [1341, 2368], [1341, 2369], [1341, 2370], [1341, 2371], [1341, 2372], [1341, 2372], [1341, 2373], [1341, 2374], [1341, 2375], [1341, 2376], [1340, 2377], [1340, 2378], [1340, 2379], [1339, 2380], [1339, 2381], [1339, 2382], [1338, 2383], [1337, 2384], [1337, 2385], [1336, 2386], [1335, 2387], [1334, 2388], [1333, 2389], [1332, 2390], [1331, 2390], [1330, 2391], [1329, 2392], [1328, 2392], [1327, 2392], [1326, 2393], [1325, 2393], [1324, 2393], [1323, 2394], [1322, 2394], [1321, 2394], [1320, 2394], [1319, 2394], [1319, 2394], [1318, 2394], [1317, 2394], [1316, 2394], [1315, 2394], [1314, 2393], [1313, 2393], [1312, 2393], [1311, 2392], [1310, 2392], [1309, 2392], [1308, 2391], [1307, 2390], [1306, 2390], [1305, 2389], [1304, 2388], [1303, 2387], [1302, 2386], [1301, 2385], [1301, 2384], [1300, 2383], [1299, 2382], [1299, 2381], [1299, 2380], [1298, 2379], [1298, 2378], [1298, 2377], [1297, 2376], [1297, 2375], [1297, 2374], [1297, 2373], [1297, 2372], [1297, 2372]]]",
