Instance ID,Image File,Vertices,Designator
0,pcb_7b_cc_9.png,"[[[4094, 3119], [4094, 3134], [4126, 3134], [4126, 3119]]]",C
1,pcb_7b_cc_9.png,"[[[4094, 2960], [4094, 2977], [4129, 2977], [4129, 2975], [4130, 2974], [4131, 2974], [4132, 2973], [4132, 2963], [4131, 2962], [4130, 2962], [4129, 2961], [4129, 2960]]]",R
2,pcb_7b_cc_9.png,"[[[4335, 2863], [4334, 2864], [4334, 2890], [4390, 2890], [4391, 2889], [4391, 2863]]]",C
3,pcb_7b_cc_9.png,"[[[4327, 2781], [4327, 2796], [4359, 2796], [4359, 2781]]]",C
4,pcb_7b_cc_9.png,"[[[4394, 2715], [4394, 2749], [4395, 2750], [4409, 2750], [4410, 2749], [4411, 2749], [4411, 2744], [4410, 2743], [4410, 2716], [4409, 2716], [4408, 2715]]]",R
5,pcb_7b_cc_9.png,"[[[4330, 2716], [4329, 2717], [4323, 2717], [4322, 2718], [4321, 2718], [4321, 2734], [4322, 2734], [4323, 2735], [4333, 2735], [4334, 2734], [4356, 2734], [4357, 2733], [4358, 2733], [4358, 2717], [4357, 2717], [4356, 2716]]]",R
6,pcb_7b_cc_9.png,"[[[4217, 2643], [4216, 2644], [4207, 2644], [4206, 2645], [4205, 2645], [4205, 2659], [4206, 2659], [4207, 2660], [4219, 2660], [4220, 2659], [4237, 2659], [4238, 2658], [4239, 2658], [4239, 2644], [4238, 2644], [4237, 2643]]]",C
7,pcb_7b_cc_9.png,"[[[4129, 2643], [4129, 2659], [4161, 2659], [4161, 2643]]]",C
8,pcb_7b_cc_9.png,"[[[4043, 2675], [4043, 2691], [4074, 2691], [4074, 2689], [4075, 2688], [4075, 2677], [4074, 2676], [4074, 2675]]]",C
9,pcb_7b_cc_9.png,"[[[4025, 2722], [4024, 2723], [4023, 2723], [4023, 2740], [4059, 2740], [4059, 2722]]]",R
10,pcb_7b_cc_9.png,"[[[4247, 2411], [4247, 2446], [4248, 2447], [4265, 2447], [4266, 2446], [4266, 2412], [4265, 2412], [4264, 2411]]]",R
11,pcb_7b_cc_9.png,"[[[4170, 2388], [4170, 2425], [4174, 2425], [4175, 2424], [4187, 2424], [4188, 2423], [4189, 2423], [4189, 2389], [4188, 2389], [4187, 2388]]]",R
12,pcb_7b_cc_9.png,"[[[4055, 2444], [4054, 2445], [4053, 2445], [4053, 2459], [4054, 2460], [4054, 2461], [4060, 2461], [4060, 2460], [4061, 2459], [4089, 2459], [4089, 2444]]]",R
13,pcb_7b_cc_9.png,"[[[4182, 2463], [4181, 2464], [4180, 2464], [4179, 2465], [4178, 2465], [4178, 2480], [4179, 2480], [4180, 2481], [4185, 2481], [4186, 2480], [4213, 2480], [4214, 2479], [4215, 2479], [4215, 2464], [4214, 2464], [4213, 2463]]]",R
14,pcb_7b_cc_9.png,"[[[4176, 2997], [4175, 2998], [4142, 2998], [4141, 2999], [4140, 2999], [4140, 3004], [4139, 3005], [4138, 3005], [4137, 3006], [4119, 3006], [4118, 3007], [4117, 3007], [4117, 3021], [4118, 3021], [4119, 3022], [4136, 3022], [4137, 3023], [4138, 3023], [4139, 3024], [4139, 3046], [4140, 3047], [4140, 3052], [4141, 3052], [4142, 3053], [4142, 3075], [4141, 3076], [4140, 3076], [4139, 3077], [4121, 3077], [4120, 3078], [4119, 3078], [4119, 3092], [4120, 3092], [4121, 3093], [4122, 3092], [4138, 3092], [4139, 3093], [4140, 3093], [4141, 3094], [4141, 3102], [4142, 3102], [4143, 3103], [4191, 3103], [4192, 3102], [4197, 3102], [4198, 3101], [4199, 3101], [4199, 3093], [4200, 3092], [4201, 3092], [4202, 3091], [4221, 3091], [4222, 3090], [4223, 3090], [4223, 3078], [4222, 3078], [4221, 3077], [4201, 3077], [4200, 3076], [4199, 3076], [4198, 3075], [4198, 3058], [4199, 3057], [4200, 3057], [4201, 3056], [4220, 3056], [4221, 3055], [4222, 3055], [4222, 3040], [4221, 3040], [4220, 3039], [4201, 3039], [4200, 3038], [4199, 3038], [4198, 3037], [4198, 3036], [4197, 3035], [4197, 3023], [4198, 3022], [4199, 3022], [4200, 3021], [4219, 3021], [4220, 3020], [4221, 3020], [4221, 3006], [4220, 3006], [4219, 3005], [4199, 3005], [4198, 3004], [4197, 3004], [4196, 3003], [4196, 2998], [4195, 2998], [4194, 2997]]]",IC
