Instance ID,Image File,Vertices,Designator
0,pcb_8b_cc_4.png,"[[[1021, 513], [1021, 546], [1036, 546], [1036, 544], [1037, 543], [1067, 543], [1068, 544], [1068, 546], [1084, 546], [1084, 513], [1068, 513], [1068, 516], [1067, 517], [1038, 517], [1037, 516], [1037, 513]]]",R
1,pcb_8b_cc_4.png,"[[[1068, 728], [1068, 729], [1067, 730], [1040, 730], [1039, 729], [1022, 729], [1022, 759], [1037, 759], [1037, 756], [1038, 755], [1069, 755], [1070, 756], [1070, 759], [1084, 759], [1084, 730], [1083, 730], [1082, 729], [1080, 729], [1079, 728]]]",R
2,pcb_8b_cc_4.png,"[[[1324, 800], [1324, 827], [1381, 827], [1381, 800]]]",C
3,pcb_8b_cc_4.png,"[[[3795, 655], [3795, 687], [3809, 687], [3810, 686], [3842, 686], [3843, 687], [3858, 687], [3858, 655], [3843, 655], [3843, 656], [3842, 657], [3807, 657], [3806, 656], [3806, 655]]]",R
4,pcb_8b_cc_4.png,"[[[3793, 796], [3793, 826], [3853, 826], [3853, 796], [3842, 796], [3842, 798], [3841, 799], [3810, 799], [3809, 798], [3809, 796]]]",R
5,pcb_8b_cc_4.png,"[[[3990, 797], [3990, 798], [3989, 799], [3989, 801], [3988, 802], [3988, 804], [3987, 805], [3984, 805], [3984, 821], [3988, 821], [3989, 822], [3989, 827], [4052, 827], [4052, 797]]]",R
6,pcb_8b_cc_4.png,"[[[4163, 720], [4163, 753], [4228, 753], [4228, 720]]]",R
7,pcb_8b_cc_4.png,"[[[4163, 794], [4163, 826], [4224, 826], [4224, 794]]]",R
8,pcb_8b_cc_4.png,"[[[3796, 727], [3796, 757], [3856, 757], [3856, 727]]]",C
9,pcb_8b_cc_4.png,"[[[4970, 450], [4970, 453], [4969, 454], [4968, 454], [4967, 455], [4966, 455], [4966, 492], [4967, 492], [4968, 493], [4969, 493], [4970, 494], [4970, 497], [4971, 497], [4972, 498], [4972, 499], [5040, 499], [5040, 498], [5041, 497], [5042, 497], [5043, 496], [5044, 496], [5044, 450]]]",R
10,pcb_8b_cc_4.png,"[[[5023, 544], [5022, 545], [4971, 545], [4971, 586], [5022, 586], [5023, 587], [5026, 587], [5026, 544]]]",R
11,pcb_8b_cc_4.png,"[[[6138, 416], [6138, 444], [6192, 444], [6192, 443], [6193, 442], [6194, 442], [6195, 441], [6195, 421], [6194, 420], [6193, 420], [6192, 419], [6192, 416]]]",C
