Instance ID,Image File,Vertices,Designator
0,pcb_8b_cc_8.png,"[[[6981, 3847], [6981, 3877], [6993, 3877], [6994, 3876], [7040, 3876], [7040, 3875], [7041, 3874], [7043, 3874], [7043, 3847]]]",R
1,pcb_8b_cc_8.png,"[[[6983, 3634], [6983, 3665], [6994, 3665], [6994, 3664], [6995, 3663], [7022, 3663], [7023, 3664], [7040, 3664], [7040, 3634], [7025, 3634], [7025, 3637], [7024, 3638], [6993, 3638], [6992, 3637], [6992, 3634]]]",R
2,pcb_8b_cc_8.png,"[[[6681, 3565], [6681, 3592], [6738, 3592], [6738, 3565]]]",C
3,pcb_8b_cc_8.png,"[[[4205, 3700], [4205, 3732], [4220, 3732], [4220, 3731], [4221, 3730], [4256, 3730], [4257, 3731], [4257, 3732], [4268, 3732], [4268, 3700], [4254, 3700], [4253, 3701], [4221, 3701], [4220, 3700]]]",R
4,pcb_8b_cc_8.png,"[[[4210, 3561], [4210, 3591], [4221, 3591], [4221, 3589], [4222, 3588], [4253, 3588], [4254, 3589], [4254, 3591], [4270, 3591], [4270, 3561]]]",R
5,pcb_8b_cc_8.png,"[[[4011, 3560], [4011, 3590], [4073, 3590], [4073, 3589], [4074, 3588], [4074, 3586], [4075, 3585], [4075, 3583], [4076, 3582], [4077, 3582], [4077, 3566], [4075, 3566], [4074, 3565], [4074, 3560]]]",R
6,pcb_8b_cc_8.png,"[[[3836, 3633], [3836, 3666], [3901, 3666], [3901, 3633]]]",R
7,pcb_8b_cc_8.png,"[[[3840, 3560], [3840, 3592], [3901, 3592], [3901, 3560]]]",R
8,pcb_8b_cc_8.png,"[[[4207, 3630], [4207, 3660], [4267, 3660], [4267, 3630]]]",C
9,pcb_8b_cc_8.png,"[[[3026, 3884], [3026, 3885], [3025, 3886], [3024, 3886], [3023, 3887], [3022, 3887], [3022, 3933], [3096, 3933], [3096, 3930], [3097, 3929], [3098, 3929], [3099, 3928], [3100, 3928], [3100, 3891], [3099, 3891], [3098, 3890], [3097, 3890], [3096, 3889], [3096, 3886], [3095, 3886], [3094, 3885], [3094, 3884]]]",R
10,pcb_8b_cc_8.png,"[[[3040, 3797], [3040, 3839], [3043, 3839], [3044, 3838], [3051, 3838], [3052, 3839], [3095, 3839], [3095, 3798], [3044, 3798], [3043, 3797]]]",R
11,pcb_8b_cc_8.png,"[[[1882, 3936], [1882, 3964], [1934, 3964], [1934, 3936]]]",C
12,pcb_8b_cc_8.png,"[[[1422, 3473], [1422, 3476], [1421, 3477], [1419, 3477], [1419, 3496], [1420, 3497], [1420, 3501], [1472, 3501], [1472, 3496], [1473, 3495], [1473, 3474], [1471, 3474], [1470, 3473]]]",C
13,pcb_8b_cc_8.png,"[[[955, 3477], [955, 3478], [954, 3479], [953, 3479], [952, 3480], [952, 3502], [962, 3502], [963, 3503], [1001, 3503], [1001, 3502], [1002, 3501], [1003, 3501], [1003, 3500], [1004, 3499], [1005, 3499], [1006, 3498], [1006, 3480], [1005, 3480], [1004, 3479], [1003, 3479], [1002, 3478], [1002, 3477]]]",C
14,pcb_8b_cc_8.png,"[[[772, 3468], [772, 3493], [773, 3494], [774, 3494], [775, 3495], [775, 3496], [818, 3496], [818, 3495], [819, 3494], [820, 3494], [821, 3493], [822, 3493], [823, 3492], [824, 3492], [824, 3471], [823, 3471], [822, 3470], [821, 3470], [820, 3469], [820, 3468]]]",C
15,pcb_8b_cc_8.png,"[[[1006, 3664], [1006, 3687], [1009, 3687], [1010, 3688], [1010, 3690], [1055, 3690], [1055, 3665], [1053, 3665], [1052, 3664]]]",C
16,pcb_8b_cc_8.png,"[[[826, 3663], [826, 3664], [825, 3665], [824, 3665], [824, 3686], [825, 3686], [826, 3687], [827, 3687], [828, 3688], [828, 3690], [879, 3690], [879, 3666], [878, 3666], [877, 3665], [876, 3665], [875, 3664], [875, 3663]]]",C
17,pcb_8b_cc_8.png,"[[[1345, 3408], [1345, 3438], [1403, 3438], [1403, 3408]]]",R
18,pcb_8b_cc_8.png,"[[[991, 3736], [991, 3777], [993, 3777], [994, 3778], [994, 3779], [1001, 3779], [1001, 3778], [1002, 3777], [1053, 3777], [1054, 3778], [1054, 3780], [1062, 3780], [1062, 3778], [1063, 3777], [1064, 3777], [1064, 3737], [1060, 3737], [1059, 3736]]]",R
19,pcb_8b_cc_8.png,"[[[812, 3733], [812, 3777], [881, 3777], [880, 3776], [880, 3771], [881, 3770], [886, 3770], [886, 3736], [881, 3736], [880, 3735], [880, 3733]]]",R
20,pcb_8b_cc_8.png,"[[[934, 3385], [934, 3431], [1006, 3431], [1007, 3432], [1013, 3432], [1013, 3391], [1008, 3391], [1007, 3390], [1007, 3386], [935, 3386]]]",R
21,pcb_8b_cc_8.png,"[[[760, 3388], [760, 3430], [792, 3430], [793, 3431], [825, 3431], [826, 3432], [826, 3434], [831, 3434], [831, 3390], [826, 3390], [825, 3389], [825, 3388]]]",R
22,pcb_8b_cc_8.png,"[[[7456, 3261], [7456, 3291], [7517, 3291], [7518, 3290], [7518, 3261]]]",R
23,pcb_8b_cc_8.png,"[[[7469, 3130], [7469, 3131], [7468, 3132], [7468, 3134], [7467, 3135], [7467, 3136], [7466, 3137], [7466, 3148], [7467, 3149], [7467, 3151], [7469, 3153], [7469, 3154], [7470, 3155], [7471, 3155], [7472, 3156], [7474, 3156], [7475, 3157], [7514, 3157], [7515, 3156], [7516, 3156], [7518, 3154], [7518, 3153], [7519, 3152], [7519, 3135], [7518, 3134], [7518, 3133], [7517, 3132], [7516, 3132], [7515, 3131], [7515, 3130]]]",C
24,pcb_8b_cc_8.png,"[[[7352, 2965], [7352, 2993], [7406, 2993], [7406, 2965]]]",C
25,pcb_8b_cc_8.png,"[[[7218, 2964], [7216, 2966], [7215, 2966], [7213, 2968], [7213, 2969], [7212, 2970], [7212, 2987], [7215, 2990], [7215, 2991], [7216, 2992], [7265, 2992], [7265, 2964]]]",C
26,pcb_8b_cc_8.png,"[[[7218, 2895], [7218, 2923], [7263, 2923], [7263, 2895]]]",C
27,pcb_8b_cc_8.png,"[[[7067, 2897], [7067, 2924], [7121, 2924], [7121, 2918], [7122, 2917], [7122, 2897]]]",R
28,pcb_8b_cc_8.png,"[[[4837, 3097], [4837, 3129], [4900, 3129], [4900, 3097]]]",R
29,pcb_8b_cc_8.png,"[[[4844, 3032], [4844, 3064], [4879, 3064], [4880, 3065], [4902, 3065], [4902, 3033], [4857, 3033], [4856, 3032]]]",R
30,pcb_8b_cc_8.png,"[[[4354, 3202], [4354, 3232], [4413, 3232], [4413, 3202]]]",R
31,pcb_8b_cc_8.png,"[[[4839, 2839], [4839, 2867], [4898, 2867], [4898, 2839]]]",R
32,pcb_8b_cc_8.png,"[[[4125, 3112], [4125, 3159], [4140, 3159], [4140, 3157], [4141, 3156], [4190, 3156], [4191, 3157], [4191, 3159], [4198, 3159], [4198, 3112]]]",R
33,pcb_8b_cc_8.png,"[[[4126, 3017], [4126, 3065], [4140, 3065], [4140, 3063], [4141, 3062], [4188, 3062], [4189, 3063], [4189, 3065], [4201, 3065], [4201, 3017]]]",R
34,pcb_8b_cc_8.png,"[[[3437, 3290], [3437, 3324], [3452, 3324], [3452, 3320], [3453, 3319], [3486, 3319], [3487, 3320], [3487, 3324], [3502, 3324], [3502, 3290]]]",R
35,pcb_8b_cc_8.png,"[[[3388, 2962], [3388, 2963], [3387, 2964], [3386, 2964], [3386, 2965], [3385, 2966], [3385, 2987], [3386, 2987], [3387, 2988], [3387, 2990], [3438, 2990], [3438, 2988], [3439, 2987], [3439, 2986], [3440, 2985], [3440, 2969], [3439, 2969], [3438, 2968], [3438, 2964], [3432, 2964], [3431, 2963], [3431, 2962]]]",C
36,pcb_8b_cc_8.png,"[[[3213, 2962], [3213, 2989], [3214, 2989], [3215, 2990], [3216, 2990], [3217, 2991], [3217, 2992], [3266, 2992], [3266, 2991], [3267, 2990], [3268, 2990], [3269, 2989], [3270, 2989], [3270, 2962]]]",C
37,pcb_8b_cc_8.png,"[[[3049, 2958], [3049, 2959], [3048, 2960], [3047, 2960], [3046, 2961], [3045, 2961], [3044, 2962], [3043, 2962], [3042, 2963], [3038, 2963], [3038, 2983], [3039, 2983], [3040, 2984], [3041, 2984], [3042, 2985], [3042, 2986], [3043, 2986], [3044, 2987], [3044, 2988], [3099, 2988], [3099, 2962], [3093, 2962], [3092, 2961], [3091, 2961], [3090, 2960], [3090, 2959], [3078, 2959], [3077, 2958]]]",C
38,pcb_8b_cc_8.png,"[[[2899, 2963], [2899, 2986], [2956, 2986], [2956, 2963]]]",C
39,pcb_8b_cc_8.png,"[[[2760, 2961], [2761, 2962], [2761, 2986], [2765, 2986], [2766, 2987], [2766, 2988], [2806, 2988], [2806, 2987], [2807, 2986], [2809, 2986], [2809, 2985], [2810, 2984], [2811, 2984], [2811, 2983], [2812, 2982], [2814, 2982], [2814, 2968], [2813, 2967], [2812, 2967], [2811, 2966], [2811, 2961]]]",C
40,pcb_8b_cc_8.png,"[[[2621, 2961], [2621, 2986], [2622, 2987], [2623, 2987], [2624, 2988], [2624, 2989], [2669, 2989], [2669, 2987], [2670, 2986], [2679, 2986], [2679, 2982], [2680, 2981], [2681, 2981], [2681, 2970], [2680, 2970], [2679, 2969], [2679, 2967], [2678, 2966], [2675, 2966], [2674, 2965], [2674, 2961]]]",C
41,pcb_8b_cc_8.png,"[[[2489, 2960], [2488, 2961], [2481, 2961], [2481, 2988], [2482, 2987], [2532, 2987], [2532, 2985], [2533, 2984], [2534, 2984], [2534, 2981], [2535, 2980], [2536, 2981], [2536, 2966], [2535, 2965], [2534, 2965], [2533, 2964], [2533, 2961], [2505, 2961], [2504, 2960]]]",C
42,pcb_8b_cc_8.png,"[[[1834, 3098], [1834, 3125], [1883, 3125], [1883, 3098]]]",C
43,pcb_8b_cc_8.png,"[[[4654, 2850], [4654, 2880], [4711, 2880], [4711, 2850]]]",C
44,pcb_8b_cc_8.png,"[[[461, 3062], [461, 3072], [462, 3073], [462, 3106], [536, 3106], [536, 3062]]]",R
45,pcb_8b_cc_8.png,"[[[745, 3042], [745, 3071], [797, 3071], [797, 3042]]]",R
46,pcb_8b_cc_8.png,"[[[478, 2946], [478, 2947], [477, 2948], [476, 2948], [475, 2949], [475, 2950], [474, 2951], [473, 2951], [472, 2952], [471, 2952], [471, 2973], [527, 2973], [527, 2946]]]",C
47,pcb_8b_cc_8.png,"[[[462, 2829], [462, 2856], [519, 2856], [519, 2830], [505, 2830], [504, 2829]]]",C
48,pcb_8b_cc_8.png,"[[[462, 2724], [462, 2753], [515, 2753], [515, 2724]]]",C
49,pcb_8b_cc_8.png,"[[[7655, 2626], [7655, 2628], [7654, 2629], [7649, 2629], [7649, 2669], [7653, 2669], [7654, 2670], [7654, 2675], [7721, 2675], [7721, 2672], [7722, 2671], [7725, 2671], [7725, 2629], [7725, 2630], [7724, 2631], [7723, 2630], [7723, 2628], [7710, 2628], [7710, 2630], [7709, 2631], [7664, 2631], [7663, 2630], [7663, 2626]]]",R
50,pcb_8b_cc_8.png,"[[[7672, 2554], [7672, 2555], [7671, 2556], [7671, 2557], [7670, 2558], [7670, 2563], [7671, 2564], [7671, 2576], [7673, 2578], [7673, 2579], [7675, 2581], [7719, 2581], [7719, 2554]]]",C
51,pcb_8b_cc_8.png,"[[[7321, 2337], [7321, 2365], [7378, 2365], [7379, 2366], [7383, 2366], [7383, 2337]]]",R
52,pcb_8b_cc_8.png,"[[[7497, 2182], [7497, 2211], [7551, 2211], [7551, 2194], [7552, 2193], [7552, 2182]]]",C
53,pcb_8b_cc_8.png,"[[[4829, 2756], [4829, 2785], [4885, 2785], [4885, 2756]]]",C
54,pcb_8b_cc_8.png,"[[[4835, 2691], [4835, 2692], [4834, 2693], [4833, 2693], [4833, 2694], [4832, 2695], [4831, 2695], [4830, 2696], [4829, 2696], [4829, 2721], [4888, 2721], [4888, 2691]]]",C
55,pcb_8b_cc_8.png,"[[[4834, 2627], [4834, 2628], [4833, 2629], [4832, 2629], [4831, 2630], [4831, 2654], [4883, 2654], [4883, 2652], [4884, 2651], [4885, 2651], [4887, 2649], [4888, 2649], [4889, 2648], [4889, 2634], [4888, 2634], [4887, 2633], [4886, 2633], [4885, 2632], [4884, 2632], [4883, 2631], [4883, 2630], [4882, 2630], [4881, 2629], [4880, 2629], [4879, 2628], [4879, 2627]]]",C
