Instance ID,Image File,Vertices,Designator
0,pcb_32b_cc_12.png,"[[[698, 4511], [698, 4436], [700, 4434], [702, 4433], [705, 4432], [749, 4432], [751, 4433], [753, 4436], [754, 4540], [752, 4544], [748, 4546], [704, 4547], [700, 4546], [698, 4544], [697, 4540], [697, 4536]]]",C
1,pcb_32b_cc_12.png,"[[[241, 4507], [240, 4508], [240, 4535], [239, 4536], [239, 4564], [240, 4565], [269, 4565], [270, 4564], [270, 4536], [271, 4535], [271, 4507]]]",R
2,pcb_32b_cc_12.png,"[[[545, 3351], [547, 3351], [548, 3349], [548, 3323], [548, 3321], [547, 3320], [496, 3318], [494, 3318], [493, 3319], [491, 3345], [491, 3347], [493, 3348]]]",R
3,pcb_32b_cc_12.png,"[[[281, 3410], [329, 3409], [331, 3408], [332, 3408], [333, 3406], [333, 3381], [331, 3379], [330, 3378], [279, 3378], [277, 3379], [276, 3380], [276, 3405], [276, 3408], [277, 3409], [278, 3409]]]",C
4,pcb_32b_cc_12.png,"[[[392, 3562], [384, 3563], [383, 3562], [383, 3552], [384, 3551], [392, 3551], [392, 3533], [381, 3533], [380, 3532], [380, 3522], [381, 3521], [393, 3520], [392, 3506], [383, 3506], [382, 3505], [381, 3491], [392, 3490], [392, 3475], [383, 3476], [382, 3475], [381, 3474], [382, 3462], [393, 3462], [394, 3452], [394, 3452], [451, 3452], [453, 3453], [453, 3463], [470, 3463], [471, 3464], [471, 3465], [471, 3474], [471, 3475], [454, 3476], [455, 3491], [470, 3491], [471, 3492], [471, 3492], [472, 3504], [471, 3504], [455, 3505], [454, 3521], [470, 3521], [470, 3522], [471, 3522], [471, 3534], [470, 3535], [454, 3535], [454, 3552], [471, 3553], [471, 3553], [471, 3565], [471, 3566], [470, 3566], [455, 3565], [454, 3572], [453, 3572], [393, 3572], [392, 3571], [392, 3564]]]",RN
5,pcb_32b_cc_12.png,"[[[533, 3564], [523, 3563], [523, 3563], [523, 3553], [523, 3552], [524, 3551], [533, 3551], [533, 3534], [523, 3534], [522, 3533], [521, 3532], [521, 3524], [521, 3522], [523, 3521], [533, 3520], [533, 3503], [525, 3503], [523, 3502], [522, 3492], [523, 3491], [534, 3490], [534, 3474], [523, 3474], [522, 3473], [522, 3464], [522, 3462], [523, 3462], [534, 3461], [534, 3452], [535, 3451], [595, 3451], [597, 3453], [597, 3462], [612, 3462], [613, 3462], [614, 3464], [614, 3473], [614, 3475], [614, 3475], [596, 3475], [596, 3491], [611, 3492], [612, 3492], [613, 3493], [614, 3504], [613, 3505], [596, 3505], [596, 3522], [612, 3522], [613, 3523], [614, 3533], [613, 3534], [612, 3535], [596, 3535], [596, 3551], [612, 3552], [613, 3553], [613, 3564], [612, 3564], [596, 3564], [596, 3572], [596, 3573], [595, 3573], [535, 3573], [533, 3572], [533, 3570]]]",RN
6,pcb_32b_cc_12.png,"[[[534, 3756], [522, 3756], [521, 3754], [521, 3741], [521, 3740], [523, 3740], [534, 3740], [534, 3724], [523, 3724], [521, 3724], [521, 3723], [521, 3711], [521, 3710], [522, 3710], [534, 3710], [534, 3694], [522, 3694], [521, 3694], [520, 3693], [520, 3681], [521, 3680], [535, 3680], [535, 3662], [524, 3663], [523, 3662], [522, 3661], [522, 3652], [522, 3650], [523, 3650], [535, 3649], [534, 3642], [536, 3640], [595, 3640], [596, 3641], [597, 3641], [597, 3651], [611, 3651], [613, 3652], [613, 3664], [613, 3664], [597, 3664], [597, 3680], [612, 3680], [612, 3681], [613, 3693], [612, 3694], [611, 3694], [596, 3695], [597, 3710], [611, 3711], [612, 3711], [612, 3712], [613, 3723], [612, 3724], [612, 3725], [596, 3724], [596, 3741], [611, 3741], [611, 3741], [612, 3743], [612, 3754], [611, 3755], [596, 3754], [596, 3760], [595, 3761], [535, 3761], [534, 3760], [534, 3759]]]",RN
7,pcb_32b_cc_12.png,"[[[392, 3755], [381, 3755], [380, 3754], [380, 3743], [380, 3743], [381, 3742], [393, 3742], [392, 3724], [382, 3725], [380, 3723], [380, 3722], [380, 3712], [380, 3711], [381, 3711], [393, 3711], [392, 3693], [383, 3693], [382, 3692], [382, 3692], [381, 3682], [382, 3681], [393, 3680], [392, 3664], [383, 3664], [381, 3663], [380, 3652], [381, 3652], [382, 3651], [393, 3651], [393, 3644], [393, 3644], [449, 3643], [450, 3643], [451, 3643], [452, 3650], [471, 3651], [472, 3651], [472, 3652], [472, 3665], [471, 3665], [454, 3665], [454, 3681], [470, 3681], [471, 3681], [471, 3682], [471, 3695], [470, 3695], [454, 3695], [454, 3710], [470, 3711], [470, 3711], [471, 3712], [471, 3723], [471, 3724], [471, 3725], [455, 3725], [455, 3740], [470, 3741], [471, 3741], [471, 3755], [471, 3756], [471, 3756], [455, 3756], [455, 3763], [455, 3764], [454, 3764], [394, 3764], [392, 3763], [392, 3759]]]",RN
8,pcb_32b_cc_12.png,"[[[265, 3686], [264, 3655], [266, 3651], [268, 3650], [271, 3648], [293, 3649], [294, 3649], [295, 3651], [297, 3701], [296, 3704], [296, 3705], [295, 3706], [293, 3706], [269, 3706], [267, 3705], [266, 3703], [266, 3697]]]",C
9,pcb_32b_cc_12.png,"[[[430, 3832], [396, 3832], [395, 3832], [394, 3830], [394, 3829], [394, 3810], [395, 3808], [397, 3806], [400, 3805], [448, 3805], [450, 3807], [451, 3808], [451, 3829], [451, 3831], [450, 3832], [448, 3832]]]",C
