Instance ID,Image File,Vertices,Designator
0,pcb_20f_cc_17.png,"[[[390, 681], [414, 681], [415, 681], [415, 670], [415, 670], [387, 670], [385, 671], [385, 672], [385, 679], [385, 680], [386, 681]]]",R
1,pcb_20f_cc_17.png,"[[[1006, 1187], [1025, 1187], [1026, 1186], [1027, 1177], [1026, 1176], [1024, 1175], [1002, 1174], [1001, 1175], [1000, 1175], [1000, 1185], [1001, 1187], [1002, 1187]]]",R
2,pcb_20f_cc_17.png,"[[[1883, 1463], [1903, 1463], [1905, 1462], [1905, 1455], [1904, 1454], [1881, 1454], [1880, 1455], [1880, 1462], [1881, 1463], [1883, 1463]]]",R
3,pcb_20f_cc_17.png,"[[[1998, 1315], [2021, 1316], [2022, 1316], [2023, 1315], [2024, 1304], [2023, 1303], [2000, 1301], [1998, 1301], [1997, 1313], [1998, 1315]]]",R
4,pcb_20f_cc_17.png,"[[[538, 1121], [561, 1122], [562, 1121], [563, 1112], [562, 1112], [560, 1111], [537, 1111], [536, 1112], [535, 1114], [535, 1120], [536, 1121], [537, 1121]]]",R
5,pcb_20f_cc_17.png,"[[[583, 1533], [607, 1532], [608, 1531], [608, 1520], [607, 1519], [581, 1519], [580, 1520], [580, 1529], [580, 1531], [582, 1532]]]",R
6,pcb_20f_cc_17.png,"[[[551, 1638], [551, 1620], [551, 1618], [552, 1618], [563, 1618], [564, 1618], [564, 1620], [565, 1645], [563, 1646], [552, 1646], [551, 1644], [551, 1642]]]",R
7,pcb_20f_cc_17.png,"[[[411, 1458], [412, 1442], [413, 1441], [423, 1441], [423, 1442], [423, 1465], [422, 1466], [421, 1466], [412, 1466], [411, 1465], [411, 1464]]]",C
8,pcb_20f_cc_17.png,"[[[1351, 2119], [1351, 2100], [1352, 2099], [1353, 2098], [1363, 2098], [1364, 2098], [1365, 2099], [1364, 2125], [1363, 2126], [1363, 2127], [1352, 2127], [1351, 2126], [1351, 2123]]]",R
9,pcb_20f_cc_17.png,"[[[2485, 2090], [2504, 2090], [2505, 2090], [2506, 2089], [2505, 2080], [2504, 2079], [2482, 2079], [2481, 2080], [2481, 2090], [2481, 2090], [2483, 2090]]]",C
10,pcb_20f_cc_17.png,"[[[2490, 1832], [2490, 1819], [2491, 1818], [2492, 1818], [2500, 1817], [2502, 1818], [2502, 1819], [2503, 1840], [2502, 1841], [2502, 1842], [2501, 1842], [2491, 1843], [2490, 1841], [2489, 1839]]]",C
11,pcb_20f_cc_17.png,"[[[2523, 1835], [2523, 1819], [2524, 1818], [2524, 1818], [2525, 1817], [2535, 1818], [2536, 1818], [2537, 1819], [2536, 1842], [2536, 1843], [2535, 1844], [2525, 1844], [2523, 1843], [2523, 1840]]]",C
12,pcb_20f_cc_17.png,"[[[2779, 904], [2779, 935], [2779, 941], [2780, 942], [2781, 942], [2798, 942], [2800, 942], [2800, 941], [2801, 939], [2802, 902], [2801, 901], [2798, 900], [2782, 900], [2780, 901], [2780, 902]]]",R
13,pcb_20f_cc_17.png,"[[[2856, 921], [2859, 918], [2860, 917], [2885, 916], [2886, 915], [2886, 913], [2886, 889], [2904, 888], [2907, 887], [2909, 884], [2909, 869], [2908, 868], [2886, 868], [2886, 840], [2884, 839], [2852, 839], [2851, 840], [2851, 846], [2830, 846], [2828, 846], [2826, 849], [2825, 864], [2826, 865], [2827, 866], [2850, 865], [2849, 898], [2831, 897], [2827, 899], [2826, 901], [2825, 916], [2826, 917], [2848, 917], [2850, 921]]]",D
14,pcb_20f_cc_17.png,"[[[2247, 666], [2255, 688], [2278, 740], [2296, 768], [2296, 769], [2318, 800], [2346, 827], [2370, 847], [2401, 867], [2430, 882], [2428, 904], [2426, 945], [2425, 946], [2425, 951], [2425, 954], [2432, 963], [2439, 965], [2514, 967], [2632, 968], [2632, 969], [2636, 969], [2639, 967], [2640, 963], [2643, 922], [2643, 920], [2641, 917], [2639, 914], [2639, 884], [2640, 882], [2648, 878], [2684, 867], [2725, 842], [2756, 814], [2789, 778], [2820, 731], [2842, 669], [2850, 626], [2848, 579], [2846, 548], [2841, 521], [2831, 487], [2807, 429], [2785, 394], [2748, 352], [2721, 330], [2695, 311], [2661, 294], [2646, 290], [2638, 291], [2635, 292], [2630, 296], [2630, 309], [2629, 310], [2628, 312], [2622, 312], [2616, 312], [2593, 304], [2554, 298], [2522, 298], [2483, 302], [2468, 302], [2467, 301], [2466, 300], [2467, 292], [2466, 289], [2463, 286], [2453, 286], [2438, 288], [2434, 289], [2433, 291], [2429, 291], [2424, 294], [2416, 297], [2394, 308], [2365, 327], [2336, 350], [2317, 369], [2297, 394], [2276, 432], [2267, 452], [2260, 470], [2248, 508], [2242, 533], [2239, 553], [2238, 610], [2243, 647]]]",BT
15,pcb_20f_cc_17.png,"[[[2110, 1851], [2108, 1948], [2108, 2046], [2109, 2048], [2110, 2048], [2111, 2048], [2115, 2049], [2119, 2049], [2120, 2062], [2120, 2066], [2119, 2071], [2118, 2095], [2119, 2099], [2120, 2102], [2122, 2104], [2124, 2104], [2127, 2105], [2129, 2103], [2130, 2100], [2132, 2065], [2131, 2048], [2155, 2049], [2155, 2066], [2154, 2068], [2154, 2071], [2154, 2078], [2153, 2079], [2153, 2081], [2153, 2087], [2152, 2089], [2152, 2096], [2154, 2102], [2156, 2104], [2158, 2105], [2163, 2105], [2165, 2103], [2165, 2101], [2166, 2099], [2167, 2066], [2166, 2050], [2190, 2050], [2189, 2067], [2190, 2069], [2190, 2086], [2189, 2090], [2189, 2094], [2189, 2094], [2189, 2101], [2192, 2105], [2194, 2106], [2199, 2106], [2200, 2105], [2202, 2101], [2202, 2066], [2202, 2050], [2225, 2050], [2225, 2059], [2224, 2062], [2224, 2066], [2225, 2068], [2225, 2071], [2226, 2071], [2226, 2081], [2226, 2083], [2224, 2086], [2224, 2096], [2225, 2098], [2227, 2103], [2229, 2104], [2233, 2103], [2235, 2101], [2237, 2096], [2238, 2090], [2238, 2086], [2238, 2068], [2238, 2066], [2237, 2063], [2237, 2050], [2260, 2051], [2260, 2065], [2261, 2073], [2261, 2085], [2260, 2089], [2259, 2093], [2259, 2099], [2260, 2103], [2264, 2106], [2265, 2106], [2266, 2106], [2269, 2104], [2270, 2103], [2271, 2099], [2271, 2088], [2272, 2086], [2272, 2080], [2273, 2078], [2273, 2074], [2273, 2069], [2272, 2059], [2272, 2051], [2295, 2051], [2295, 2057], [2294, 2060], [2294, 2069], [2296, 2074], [2296, 2085], [2296, 2086], [2295, 2089], [2294, 2092], [2294, 2104], [2295, 2107], [2297, 2108], [2299, 2108], [2301, 2108], [2303, 2107], [2304, 2106], [2307, 2097], [2307, 2091], [2307, 2090], [2308, 2085], [2308, 2077], [2307, 2076], [2307, 2071], [2307, 2054], [2307, 2051], [2330, 2051], [2330, 2063], [2329, 2066], [2329, 2071], [2330, 2074], [2330, 2100], [2331, 2104], [2333, 2105], [2336, 2105], [2337, 2104], [2339, 2103], [2340, 2101], [2342, 2095], [2342, 2091], [2342, 2080], [2343, 2074], [2343, 2052], [2365, 2053], [2364, 2067], [2365, 2070], [2365, 2079], [2362, 2095], [2362, 2102], [2364, 2107], [2366, 2108], [2371, 2108], [2374, 2107], [2376, 2101], [2378, 2097], [2378, 2093], [2378, 2081], [2378, 2079], [2377, 2078], [2377, 2073], [2377, 2052], [2400, 2054], [2401, 2074], [2401, 2075], [2401, 2076], [2401, 2091], [2401, 2095], [2401, 2105], [2402, 2107], [2405, 2108], [2408, 2108], [2410, 2106], [2411, 2103], [2412, 2096], [2413, 2091], [2413, 2076], [2413, 2071], [2412, 2069], [2412, 2054], [2434, 2055], [2434, 2071], [2436, 2074], [2436, 2076], [2436, 2085], [2435, 2092], [2434, 2095], [2434, 2105], [2435, 2107], [2437, 2108], [2440, 2110], [2442, 2109], [2445, 2108], [2446, 2107], [2448, 2101], [2449, 2090], [2449, 2073], [2448, 2067], [2447, 2055], [2448, 2054], [2459, 2054], [2461, 2053], [2462, 2051], [2464, 1856], [2464, 1854], [2463, 1853], [2461, 1851], [2458, 1850], [2449, 1849], [2450, 1838], [2452, 1833], [2452, 1829], [2452, 1818], [2453, 1816], [2453, 1811], [2452, 1809], [2452, 1803], [2451, 1798], [2450, 1796], [2447, 1794], [2444, 1794], [2442, 1795], [2439, 1799], [2439, 1801], [2439, 1802], [2439, 1805], [2440, 1812], [2439, 1853], [2415, 1852], [2416, 1833], [2415, 1808], [2417, 1803], [2417, 1798], [2415, 1794], [2415, 1793], [2412, 1792], [2408, 1792], [2406, 1793], [2403, 1796], [2402, 1800], [2402, 1806], [2405, 1811], [2405, 1815], [2406, 1851], [2380, 1850], [2380, 1828], [2382, 1821], [2382, 1817], [2380, 1809], [2380, 1806], [2381, 1799], [2381, 1796], [2380, 1793], [2376, 1793], [2372, 1793], [2370, 1794], [2368, 1797], [2368, 1800], [2368, 1808], [2369, 1810], [2370, 1815], [2370, 1819], [2368, 1826], [2368, 1850], [2344, 1850], [2347, 1820], [2347, 1816], [2345, 1810], [2345, 1802], [2345, 1800], [2346, 1798], [2347, 1793], [2346, 1791], [2342, 1790], [2339, 1790], [2335, 1793], [2334, 1795], [2333, 1799], [2333, 1807], [2335, 1811], [2335, 1814], [2335, 1847], [2336, 1850], [2309, 1848], [2310, 1835], [2310, 1825], [2311, 1820], [2312, 1814], [2312, 1810], [2311, 1807], [2310, 1805], [2311, 1794], [2310, 1792], [2307, 1791], [2303, 1791], [2302, 1792], [2299, 1794], [2298, 1797], [2297, 1804], [2300, 1811], [2301, 1818], [2300, 1824], [2298, 1830], [2298, 1842], [2300, 1848], [2275, 1848], [2278, 1811], [2277, 1811], [2276, 1808], [2276, 1803], [2277, 1793], [2275, 1790], [2271, 1790], [2269, 1790], [2266, 1791], [2264, 1792], [2263, 1796], [2263, 1799], [2265, 1813], [2265, 1820], [2264, 1825], [2264, 1848], [2239, 1847], [2239, 1832], [2241, 1826], [2242, 1808], [2241, 1806], [2241, 1804], [2242, 1800], [2242, 1794], [2241, 1791], [2240, 1791], [2236, 1790], [2233, 1790], [2229, 1792], [2228, 1794], [2227, 1797], [2227, 1802], [2228, 1806], [2229, 1808], [2229, 1847], [2205, 1847], [2206, 1829], [2205, 1821], [2206, 1818], [2206, 1809], [2204, 1805], [2204, 1802], [2206, 1797], [2206, 1793], [2206, 1791], [2203, 1789], [2200, 1789], [2197, 1789], [2195, 1790], [2194, 1791], [2194, 1794], [2194, 1801], [2195, 1805], [2195, 1810], [2194, 1827], [2195, 1848], [2170, 1848], [2170, 1821], [2170, 1821], [2171, 1818], [2171, 1813], [2169, 1808], [2169, 1805], [2171, 1799], [2171, 1794], [2171, 1792], [2169, 1791], [2167, 1790], [2162, 1790], [2159, 1793], [2158, 1796], [2158, 1800], [2159, 1803], [2160, 1807], [2160, 1848], [2136, 1847], [2136, 1811], [2135, 1806], [2135, 1804], [2137, 1799], [2137, 1794], [2136, 1792], [2133, 1790], [2131, 1789], [2126, 1789], [2124, 1790], [2124, 1791], [2123, 1792], [2123, 1794], [2123, 1800], [2125, 1807], [2126, 1812], [2125, 1820], [2123, 1824], [2123, 1827], [2125, 1831], [2125, 1836], [2125, 1847], [2114, 1847], [2111, 1849]]]",IC
