Instance ID,Image File,Vertices,Designator
0,pcb_10b_cc_2.png,"[[[534, 354], [533, 355], [522, 355], [522, 370], [523, 371], [523, 398], [524, 399], [524, 400], [528, 400], [529, 399], [551, 399], [552, 398], [552, 358], [550, 356], [550, 354]]]",C
1,pcb_10b_cc_2.png,"[[[693, 358], [693, 402], [719, 402], [719, 358]]]",C
2,pcb_10b_cc_2.png,"[[[264, 385], [263, 386], [263, 391], [262, 392], [262, 428], [263, 429], [292, 429], [292, 393], [291, 392], [291, 385], [287, 385], [286, 386], [284, 386], [283, 385]]]",C
3,pcb_10b_cc_2.png,"[[[1198, 364], [1198, 406], [1227, 406], [1227, 364]]]",C
4,pcb_10b_cc_2.png,"[[[590, 480], [590, 517], [591, 518], [591, 527], [612, 527], [613, 526], [621, 526], [621, 480]]]",R
5,pcb_10b_cc_2.png,"[[[741, 482], [741, 527], [771, 527], [771, 482]]]",R
6,pcb_10b_cc_2.png,"[[[816, 484], [816, 487], [817, 488], [817, 529], [847, 529], [847, 484]]]",R
7,pcb_10b_cc_2.png,"[[[1046, 499], [1046, 504], [1047, 505], [1047, 545], [1075, 545], [1075, 499]]]",R
8,pcb_10b_cc_2.png,"[[[1127, 499], [1126, 500], [1123, 500], [1123, 544], [1153, 544], [1153, 499]]]",R
9,pcb_10b_cc_2.png,"[[[1183, 500], [1183, 547], [1190, 547], [1191, 546], [1214, 546], [1214, 501], [1213, 500]]]",R
10,pcb_10b_cc_2.png,"[[[1742, 421], [1742, 428], [1743, 428], [1744, 429], [1744, 448], [1745, 449], [1745, 467], [1746, 467], [1747, 466], [1774, 466], [1774, 421]]]",R
11,pcb_10b_cc_2.png,"[[[2064, 363], [2064, 407], [2065, 408], [2092, 408], [2093, 407], [2093, 383], [2092, 382], [2092, 363]]]",C
12,pcb_10b_cc_2.png,"[[[1719, 641], [1718, 642], [1700, 642], [1699, 643], [1698, 643], [1698, 652], [1699, 653], [1699, 685], [1727, 685], [1727, 643], [1726, 642], [1726, 641]]]",C
13,pcb_10b_cc_2.png,"[[[1779, 641], [1779, 687], [1783, 687], [1784, 686], [1808, 686], [1808, 641]]]",R
