Instance ID,Image File,Vertices,Designator
0,pcb_42b_cc_22.png,"[[[2006, 526], [2004, 384], [2005, 383], [2006, 381], [2007, 381], [2038, 380], [2040, 376], [2040, 372], [2036, 364], [2033, 360], [2033, 357], [2034, 354], [2037, 353], [2043, 353], [2063, 353], [2065, 354], [2064, 362], [2062, 369], [2061, 375], [2063, 377], [2067, 380], [2093, 379], [2094, 379], [2096, 380], [2096, 381], [2101, 523], [2100, 525], [2099, 526], [2097, 527], [2063, 527], [2065, 533], [2064, 540], [2063, 544], [2043, 544], [2039, 539], [2040, 532], [2043, 527], [2008, 527], [2007, 527]]]",D
1,pcb_42b_cc_22.png,"[[[2378, 399], [2595, 399], [2597, 399], [2598, 400], [2598, 402], [2598, 408], [2624, 408], [2635, 406], [2647, 407], [2656, 410], [2659, 418], [2658, 432], [2649, 438], [2636, 439], [2599, 440], [2600, 485], [2637, 485], [2648, 482], [2661, 485], [2665, 492], [2665, 508], [2660, 517], [2648, 518], [2633, 519], [2616, 519], [2608, 520], [2599, 521], [2600, 538], [2598, 541], [2596, 542], [2594, 543], [2589, 544], [2380, 545], [2379, 544], [2377, 543], [2376, 540], [2376, 519], [2365, 519], [2363, 521], [2350, 521], [2321, 520], [2318, 517], [2315, 512], [2315, 496], [2318, 489], [2324, 487], [2377, 487], [2376, 442], [2352, 441], [2350, 439], [2350, 434], [2343, 434], [2320, 433], [2317, 425], [2317, 415], [2321, 407], [2329, 405], [2359, 406], [2360, 408], [2360, 410], [2368, 410], [2371, 408], [2376, 408], [2376, 401], [2377, 399]]]",IC
2,pcb_42b_cc_22.png,"[[[3024, 406], [3023, 336], [3023, 335], [3024, 334], [3067, 334], [3068, 335], [3068, 336], [3070, 405], [3069, 406], [3068, 407], [3025, 407], [3024, 406]]]",R
3,pcb_42b_cc_22.png,"[[[2921, 410], [2920, 340], [2920, 339], [2921, 339], [2964, 339], [2965, 339], [2966, 340], [2967, 410], [2966, 411], [2966, 411], [2923, 411], [2922, 411]]]",R
4,pcb_42b_cc_22.png,"[[[3044, 665], [3043, 616], [3043, 606], [3043, 604], [3043, 602], [3044, 600], [3046, 599], [3083, 599], [3086, 599], [3087, 600], [3088, 602], [3088, 604], [3088, 615], [3089, 665], [3089, 666], [3088, 668], [3087, 669], [3085, 669], [3050, 669], [3048, 669], [3046, 668], [3045, 667]]]",C
5,pcb_42b_cc_22.png,"[[[3113, 399], [3112, 352], [3112, 340], [3112, 338], [3112, 336], [3113, 335], [3115, 334], [3153, 334], [3155, 334], [3157, 334], [3158, 335], [3158, 336], [3158, 339], [3158, 352], [3158, 399], [3158, 401], [3158, 403], [3156, 404], [3154, 404], [3120, 404], [3118, 405], [3117, 404], [3115, 404], [3114, 403], [3114, 401]]]",C
6,pcb_42b_cc_22.png,"[[[1654, 584], [1653, 552], [1641, 552], [1640, 551], [1640, 549], [1640, 533], [1642, 533], [1651, 532], [1651, 495], [1651, 493], [1652, 492], [1653, 491], [1655, 491], [1804, 489], [1804, 490], [1804, 491], [1805, 529], [1818, 525], [1821, 526], [1822, 527], [1823, 528], [1824, 553], [1824, 554], [1822, 554], [1805, 554], [1806, 581], [1805, 583], [1803, 584], [1657, 586], [1656, 586], [1655, 585]]]",D
7,pcb_42b_cc_22.png,"[[[2311, 914], [2310, 885], [2306, 886], [2293, 891], [2289, 889], [2288, 888], [2288, 887], [2288, 862], [2288, 861], [2288, 860], [2290, 859], [2293, 860], [2299, 861], [2309, 864], [2308, 824], [2309, 823], [2310, 822], [2461, 819], [2462, 820], [2462, 822], [2462, 859], [2466, 859], [2475, 855], [2482, 856], [2482, 879], [2481, 882], [2480, 882], [2463, 882], [2463, 912], [2462, 914], [2460, 915], [2315, 917], [2313, 916], [2312, 916]]]",D
8,pcb_42b_cc_22.png,"[[[3176, 766], [3177, 764], [3179, 762], [3181, 761], [3183, 761], [3185, 761], [3321, 761], [3323, 761], [3325, 761], [3327, 762], [3327, 764], [3328, 765], [3328, 777], [3335, 776], [3343, 774], [3351, 771], [3367, 771], [3376, 772], [3381, 777], [3380, 784], [3376, 787], [3349, 788], [3342, 794], [3335, 795], [3330, 793], [3327, 793], [3328, 825], [3334, 824], [3342, 822], [3374, 819], [3381, 821], [3382, 828], [3379, 833], [3366, 834], [3350, 836], [3343, 842], [3337, 843], [3332, 841], [3328, 841], [3329, 872], [3338, 871], [3347, 869], [3352, 868], [3372, 867], [3376, 869], [3379, 877], [3374, 882], [3363, 883], [3351, 882], [3347, 885], [3345, 889], [3338, 890], [3334, 888], [3328, 888], [3328, 920], [3337, 919], [3344, 918], [3356, 918], [3366, 918], [3372, 921], [3371, 928], [3365, 933], [3350, 935], [3340, 937], [3333, 935], [3328, 936], [3327, 942], [3325, 947], [3322, 949], [3320, 950], [3317, 950], [3187, 952], [3185, 951], [3184, 951], [3182, 949], [3181, 947], [3180, 945], [3180, 937], [3174, 937], [3168, 938], [3161, 937], [3157, 939], [3149, 939], [3142, 936], [3141, 931], [3142, 927], [3144, 922], [3151, 921], [3164, 920], [3178, 922], [3178, 890], [3170, 891], [3161, 891], [3159, 890], [3159, 884], [3155, 885], [3140, 884], [3139, 878], [3140, 872], [3146, 870], [3163, 872], [3177, 874], [3177, 842], [3173, 842], [3170, 844], [3161, 843], [3159, 842], [3158, 838], [3145, 837], [3137, 835], [3136, 830], [3138, 825], [3143, 823], [3152, 821], [3158, 824], [3168, 825], [3177, 827], [3177, 795], [3169, 797], [3159, 796], [3158, 793], [3156, 790], [3137, 790], [3131, 789], [3129, 785], [3130, 780], [3132, 776], [3144, 774], [3152, 773], [3158, 777], [3168, 777], [3176, 779]]]",IC
9,pcb_42b_cc_22.png,"[[[2772, 987], [2771, 926], [2771, 924], [2772, 923], [2774, 922], [2814, 922], [2815, 922], [2816, 923], [2817, 924], [2816, 988], [2816, 990], [2815, 991], [2813, 992], [2777, 992], [2775, 992], [2773, 991], [2773, 989]]]",C
10,pcb_42b_cc_22.png,"[[[2496, 1974], [2497, 1919], [2498, 1915], [2499, 1914], [2502, 1911], [2536, 1910], [2538, 1910], [2544, 1917], [2546, 1921], [2545, 1999], [2539, 2012], [2535, 2016], [2531, 2017], [2503, 2016], [2502, 2015], [2502, 2014], [2497, 1998], [2495, 1985]]]",D
11,pcb_42b_cc_22.png,"[[[2698, 1964], [2741, 1964], [2742, 1964], [2743, 1965], [2743, 1975], [2751, 1974], [2764, 1971], [2777, 1971], [2789, 1971], [2793, 1975], [2793, 1980], [2793, 1988], [2790, 1991], [2775, 1991], [2758, 1989], [2752, 1989], [2747, 1988], [2744, 1989], [2745, 2044], [2759, 2041], [2776, 2040], [2791, 2039], [2796, 2044], [2795, 2054], [2791, 2059], [2778, 2059], [2762, 2059], [2752, 2058], [2745, 2059], [2745, 2069], [2744, 2071], [2742, 2072], [2704, 2072], [2701, 2072], [2700, 2071], [2698, 2070], [2697, 2027], [2678, 2027], [2653, 2028], [2646, 2022], [2644, 2013], [2647, 2006], [2657, 2005], [2669, 2008], [2686, 2010], [2696, 2010], [2696, 1966], [2696, 1965]]]",IC
12,pcb_42b_cc_22.png,"[[[2958, 1571], [2987, 1571], [2990, 1572], [2993, 1574], [2996, 1576], [2997, 1581], [3003, 1581], [3013, 1579], [3026, 1577], [3036, 1578], [3038, 1581], [3038, 1585], [3038, 1590], [3036, 1593], [3027, 1592], [3016, 1593], [3008, 1595], [3000, 1597], [2996, 1597], [2996, 1650], [2997, 1653], [3006, 1653], [3022, 1651], [3032, 1649], [3040, 1649], [3042, 1650], [3043, 1651], [3043, 1653], [3043, 1656], [3041, 1663], [3034, 1662], [3024, 1663], [3009, 1664], [3003, 1667], [2997, 1669], [2996, 1675], [2995, 1677], [2994, 1678], [2952, 1678], [2950, 1677], [2950, 1675], [2949, 1633], [2942, 1633], [2937, 1630], [2920, 1630], [2899, 1631], [2894, 1630], [2892, 1624], [2893, 1616], [2900, 1614], [2914, 1615], [2948, 1616], [2948, 1581], [2949, 1578], [2951, 1575], [2954, 1573]]]",IC
13,pcb_42b_cc_22.png,"[[[2693, 1665], [2692, 1595], [2693, 1594], [2693, 1594], [2737, 1594], [2737, 1594], [2738, 1595], [2739, 1665], [2739, 1665], [2738, 1666], [2695, 1666], [2694, 1666]]]",R
14,pcb_42b_cc_22.png,"[[[3463, 1302], [3462, 1233], [3463, 1232], [3464, 1232], [3507, 1232], [3508, 1232], [3508, 1233], [3509, 1302], [3508, 1303], [3508, 1303], [3465, 1303], [3464, 1303]]]",R
15,pcb_42b_cc_22.png,"[[[3368, 1303], [3367, 1233], [3367, 1232], [3368, 1231], [3411, 1231], [3412, 1232], [3413, 1233], [3414, 1302], [3413, 1303], [3412, 1304], [3369, 1304], [3369, 1303]]]",R
16,pcb_42b_cc_22.png,"[[[3616, 1301], [3615, 1231], [3616, 1230], [3616, 1230], [3659, 1230], [3660, 1230], [3661, 1231], [3662, 1301], [3662, 1301], [3661, 1302], [3618, 1302], [3617, 1302]]]",R
17,pcb_42b_cc_22.png,"[[[3711, 1298], [3710, 1237], [3710, 1236], [3711, 1234], [3711, 1234], [3713, 1233], [3753, 1233], [3754, 1233], [3755, 1234], [3755, 1235], [3756, 1299], [3756, 1301], [3755, 1302], [3754, 1303], [3752, 1303], [3716, 1303], [3713, 1303], [3712, 1301], [3711, 1300]]]",C
