Instance ID,Image File,Vertices,Designator
0,pcb_21f_cc_12.png,"[[[3202, 924], [3197, 682], [3199, 486], [3220, 453], [3253, 432], [3543, 428], [3535, 412], [3558, 412], [3558, 414], [3571, 416], [3571, 418], [3575, 420], [3602, 420], [3785, 409], [3806, 424], [4084, 428], [4139, 462], [4149, 475], [4154, 917], [4124, 938], [4093, 923], [4095, 504], [4044, 487], [3853, 485], [3848, 523], [3789, 523], [3783, 576], [3754, 597], [3636, 597], [3560, 591], [3539, 529], [3484, 527], [3484, 489], [3253, 504], [3248, 919]]]",J
1,pcb_21f_cc_12.png,"[[[6128, 3443], [6129, 3454], [6127, 3457], [6121, 3452], [6057, 3452], [6051, 3454], [6050, 3458], [6046, 3459], [6044, 3464], [6045, 3473], [6024, 3473], [6022, 3479], [6023, 3499], [6024, 3508], [6044, 3509], [6045, 3546], [6030, 3546], [6020, 3547], [6019, 3570], [6021, 3601], [6023, 3600], [6045, 3601], [6043, 3639], [6024, 3639], [6020, 3641], [6018, 3646], [6017, 3687], [6019, 3691], [6023, 3693], [6045, 3695], [6043, 3730], [6022, 3730], [6021, 3732], [6020, 3783], [6021, 3788], [6024, 3786], [6046, 3787], [6047, 3824], [6022, 3825], [6022, 3877], [6021, 3878], [6026, 3880], [6028, 3879], [6046, 3879], [6047, 3916], [6024, 3917], [6022, 3920], [6022, 3930], [6024, 3945], [6023, 3958], [6025, 3970], [6042, 3972], [6045, 3971], [6046, 4008], [6026, 4009], [6023, 4010], [6022, 4017], [6025, 4027], [6023, 4040], [6024, 4060], [6026, 4063], [6031, 4065], [6047, 4064], [6048, 4101], [6028, 4101], [6024, 4103], [6024, 4113], [6026, 4120], [6025, 4135], [6032, 4138], [6033, 4149], [6034, 4152], [6049, 4154], [6054, 4156], [6278, 4155], [6281, 4151], [6281, 4139], [6283, 4133], [6301, 4133], [6300, 4120], [6294, 4109], [6295, 4104], [6300, 4099], [6280, 4100], [6282, 4064], [6282, 4060], [6287, 4061], [6298, 4060], [6298, 4053], [6296, 4049], [6298, 4042], [6298, 4009], [6297, 4007], [6280, 4007], [6280, 3967], [6284, 3968], [6295, 3968], [6298, 3966], [6301, 3916], [6295, 3915], [6280, 3915], [6279, 3876], [6299, 3875], [6300, 3874], [6300, 3824], [6297, 3821], [6278, 3821], [6277, 3784], [6294, 3782], [6296, 3780], [6297, 3754], [6295, 3735], [6296, 3730], [6292, 3728], [6278, 3728], [6277, 3729], [6276, 3693], [6277, 3692], [6277, 3690], [6281, 3688], [6287, 3690], [6296, 3689], [6296, 3664], [6298, 3638], [6296, 3636], [6278, 3639], [6276, 3602], [6277, 3598], [6295, 3599], [6297, 3597], [6298, 3576], [6297, 3544], [6296, 3543], [6277, 3543], [6277, 3521], [6276, 3517], [6276, 3509], [6276, 3506], [6302, 3506], [6304, 3504], [6302, 3470], [6302, 3469], [6292, 3469], [6286, 3470], [6278, 3466], [6276, 3461], [6270, 3455], [6268, 3451], [6195, 3452], [6192, 3453], [6189, 3456], [6183, 3452], [6167, 3452], [6172, 3435], [6177, 3435], [6181, 3436], [6185, 3439], [6198, 3441], [6198, 3435], [6231, 3439], [6255, 3439], [6255, 3433], [6300, 3433], [6304, 3439], [6317, 3439], [6338, 3449], [6339, 3949], [6339, 4175], [6326, 4178], [6297, 4180], [6058, 4178], [6002, 4179], [5991, 4182], [5979, 4178], [5965, 4157], [5966, 3444], [5974, 3434], [6115, 3436], [6119, 3440]]]",
2,pcb_21f_cc_12.png,"[[[6617, 3438], [6621, 3450], [6618, 3449], [6596, 3449], [6595, 3446], [6595, 3446], [6593, 3446], [6593, 3449], [6591, 3449], [6583, 3450], [6554, 3449], [6547, 3451], [6547, 3455], [6543, 3456], [6541, 3461], [6541, 3469], [6520, 3470], [6520, 3470], [6519, 3476], [6520, 3496], [6521, 3505], [6540, 3506], [6541, 3542], [6526, 3543], [6524, 3544], [6517, 3544], [6516, 3567], [6518, 3598], [6520, 3597], [6541, 3598], [6540, 3635], [6521, 3636], [6516, 3638], [6515, 3643], [6514, 3684], [6515, 3688], [6517, 3689], [6520, 3690], [6542, 3692], [6540, 3727], [6519, 3727], [6518, 3729], [6517, 3780], [6518, 3785], [6521, 3783], [6543, 3784], [6544, 3820], [6519, 3821], [6519, 3822], [6518, 3828], [6519, 3874], [6518, 3875], [6523, 3877], [6524, 3875], [6543, 3876], [6544, 3913], [6521, 3914], [6519, 3917], [6518, 3927], [6520, 3942], [6519, 3955], [6522, 3967], [6539, 3969], [6542, 3968], [6543, 4005], [6536, 4006], [6522, 4006], [6520, 4007], [6519, 4010], [6519, 4014], [6521, 4017], [6522, 4024], [6520, 4037], [6522, 4053], [6521, 4057], [6523, 4060], [6528, 4061], [6530, 4061], [6534, 4061], [6544, 4061], [6545, 4098], [6525, 4098], [6521, 4100], [6521, 4110], [6521, 4114], [6523, 4117], [6522, 4132], [6529, 4135], [6529, 4146], [6531, 4149], [6546, 4150], [6551, 4153], [6775, 4152], [6777, 4150], [6778, 4148], [6778, 4135], [6779, 4133], [6798, 4130], [6798, 4117], [6797, 4114], [6796, 4104], [6797, 4100], [6797, 4096], [6776, 4096], [6778, 4071], [6778, 4062], [6779, 4061], [6778, 4057], [6784, 4058], [6795, 4057], [6795, 4050], [6793, 4046], [6793, 4043], [6795, 4038], [6794, 4006], [6794, 4004], [6776, 4004], [6777, 3964], [6780, 3965], [6791, 3965], [6794, 3963], [6795, 3959], [6798, 3913], [6792, 3912], [6777, 3912], [6776, 3875], [6776, 3873], [6796, 3872], [6794, 3868], [6795, 3859], [6796, 3858], [6796, 3855], [6799, 3843], [6799, 3823], [6798, 3820], [6794, 3818], [6790, 3818], [6775, 3818], [6774, 3781], [6790, 3779], [6793, 3776], [6793, 3774], [6794, 3751], [6792, 3732], [6793, 3728], [6793, 3727], [6782, 3726], [6779, 3729], [6774, 3729], [6774, 3689], [6792, 3687], [6793, 3686], [6793, 3661], [6794, 3656], [6795, 3635], [6793, 3633], [6775, 3633], [6773, 3599], [6774, 3595], [6791, 3595], [6793, 3594], [6795, 3573], [6794, 3541], [6792, 3540], [6773, 3540], [6774, 3518], [6773, 3513], [6773, 3506], [6774, 3504], [6800, 3503], [6802, 3468], [6799, 3462], [6790, 3463], [6789, 3466], [6782, 3467], [6775, 3463], [6773, 3458], [6767, 3452], [6766, 3448], [6765, 3448], [6692, 3449], [6688, 3449], [6687, 3452], [6686, 3453], [6684, 3453], [6682, 3450], [6680, 3449], [6674, 3448], [6675, 3440], [6729, 3437], [6806, 3438], [6824, 3439], [6830, 3452], [6832, 3483], [6828, 4168], [6819, 4179], [6788, 4175], [6492, 4174], [6481, 4178], [6472, 4176], [6459, 4164], [6453, 4162], [6451, 3726], [6454, 3439], [6461, 3436], [6484, 3433], [6527, 3433], [6535, 3436], [6543, 3440], [6551, 3432], [6576, 3433], [6578, 3438], [6585, 3440], [6590, 3439], [6591, 3434], [6603, 3435]]]",
3,pcb_21f_cc_12.png,"[[[3125, 3487], [3267, 3486], [3274, 3493], [3278, 3501], [3284, 4306], [3271, 4317], [3263, 4322], [3249, 4317], [3034, 4318], [3010, 4321], [2928, 4320], [2918, 4311], [2913, 3677], [2913, 3516], [2920, 3495], [2923, 3489], [2930, 3485], [3056, 3487], [3071, 3498], [3018, 3499], [2977, 3502], [2965, 3517], [2960, 3517], [2959, 3513], [2955, 3513], [2949, 3513], [2946, 3516], [2945, 3550], [2947, 3553], [2957, 3554], [2960, 3557], [2969, 3558], [2970, 3591], [2960, 3590], [2960, 3588], [2949, 3587], [2947, 3592], [2946, 3632], [2947, 3641], [2948, 3646], [2955, 3646], [2961, 3648], [2973, 3649], [2972, 3683], [2962, 3683], [2962, 3681], [2949, 3680], [2946, 3686], [2946, 3701], [2947, 3719], [2945, 3732], [2947, 3734], [2947, 3737], [2949, 3739], [2958, 3740], [2974, 3743], [2975, 3776], [2963, 3777], [2962, 3774], [2961, 3774], [2949, 3774], [2946, 3780], [2947, 3826], [2950, 3831], [2967, 3836], [2972, 3835], [2974, 3869], [2967, 3869], [2963, 3866], [2952, 3867], [2949, 3871], [2948, 3873], [2948, 3885], [2949, 3914], [2952, 3925], [2971, 3927], [2975, 3927], [2974, 3955], [2976, 3962], [2970, 3962], [2952, 3959], [2947, 3962], [2949, 3979], [2949, 4012], [2954, 4017], [2969, 4018], [2976, 4021], [2976, 4054], [2971, 4054], [2966, 4053], [2951, 4052], [2949, 4090], [2951, 4102], [2954, 4111], [2961, 4111], [2977, 4113], [2978, 4148], [2968, 4148], [2966, 4146], [2959, 4145], [2953, 4146], [2950, 4150], [2951, 4186], [2952, 4196], [2955, 4203], [2981, 4206], [2980, 4241], [2965, 4237], [2956, 4237], [2951, 4242], [2950, 4270], [2959, 4279], [2971, 4280], [2972, 4290], [2977, 4291], [2979, 4293], [2985, 4294], [2991, 4298], [3216, 4293], [3223, 4289], [3234, 4294], [3235, 4289], [3232, 4275], [3247, 4271], [3245, 4259], [3248, 4252], [3246, 4235], [3233, 4235], [3233, 4236], [3224, 4237], [3223, 4215], [3226, 4203], [3242, 4200], [3247, 4197], [3250, 4187], [3248, 4147], [3245, 4142], [3235, 4144], [3224, 4144], [3222, 4113], [3225, 4108], [3244, 4105], [3248, 4097], [3247, 4052], [3245, 4050], [3241, 4050], [3240, 4051], [3220, 4053], [3220, 4032], [3221, 4018], [3241, 4015], [3244, 4012], [3249, 3996], [3247, 3961], [3246, 3959], [3235, 3953], [3227, 3958], [3221, 3958], [3222, 3924], [3232, 3920], [3242, 3920], [3246, 3915], [3248, 3906], [3249, 3882], [3245, 3865], [3240, 3864], [3228, 3864], [3219, 3866], [3218, 3836], [3221, 3830], [3239, 3828], [3242, 3824], [3246, 3823], [3247, 3819], [3246, 3773], [3243, 3770], [3229, 3771], [3221, 3772], [3217, 3767], [3216, 3759], [3219, 3755], [3217, 3748], [3218, 3740], [3219, 3738], [3238, 3735], [3243, 3729], [3245, 3718], [3244, 3690], [3242, 3678], [3227, 3677], [3225, 3681], [3213, 3681], [3211, 3648], [3214, 3645], [3239, 3642], [3239, 3639], [3242, 3635], [3243, 3624], [3242, 3589], [3237, 3585], [3225, 3584], [3223, 3587], [3215, 3587], [3213, 3554], [3227, 3550], [3237, 3549], [3240, 3542], [3241, 3524], [3241, 3510], [3226, 3510], [3220, 3513], [3213, 3514], [3211, 3513], [3211, 3500], [3206, 3497], [3119, 3499], [3120, 3495]]]",
4,pcb_21f_cc_12.png,"[[[1926, 4727], [1946, 4734], [2076, 4729], [2108, 4724], [2111, 4689], [2111, 4580], [2120, 4545], [2136, 4500], [2141, 4454], [2193, 4453], [2218, 4426], [2219, 4339], [2202, 4336], [2199, 4157], [2208, 4151], [2214, 4141], [2212, 4105], [2207, 4094], [2201, 3365], [2195, 3361], [2191, 3185], [2206, 3172], [2205, 3092], [2139, 3092], [2112, 3041], [2108, 2883], [2096, 2873], [1938, 2882], [1925, 2886], [1924, 3102], [1890, 3102], [1876, 3248], [1870, 3249], [1869, 3284], [1861, 3286], [1861, 3333], [1873, 3338], [1871, 3375], [1865, 3375], [1866, 3383], [1877, 3383], [1879, 3389], [1879, 3547], [1877, 3690], [1881, 3783], [1872, 3783], [1865, 3789], [1864, 3799], [1867, 3804], [1882, 3802], [1886, 4186], [1878, 4216], [1875, 4245], [1876, 4269], [1866, 4299], [1890, 4403], [1906, 4459], [1944, 4453], [1932, 4508], [1933, 4508], [1930, 4636], [1928, 4636], [1926, 4704]]]",J
5,pcb_21f_cc_12.png,"[[[2947, 636], [2991, 638], [2990, 638], [3007, 784], [2995, 797], [2951, 802], [2927, 799], [2903, 784], [2880, 767], [2865, 738], [2864, 694], [2873, 669], [2904, 647], [2933, 639]]]",IC
6,pcb_21f_cc_12.png,"[[[2563, 1068], [2576, 1052], [2576, 1047], [2565, 1032], [2556, 1017], [2555, 1009], [2555, 993], [2556, 988], [2560, 982], [2568, 972], [2571, 969], [2580, 964], [2584, 963], [2593, 958], [2603, 957], [2603, 956], [2634, 956], [2642, 961], [2651, 969], [2651, 971], [2654, 977], [2655, 1039], [2644, 1044], [2642, 1049], [2642, 1056], [2644, 1061], [2654, 1071], [2655, 1128], [2654, 1128], [2643, 1142], [2639, 1144], [2631, 1146], [2616, 1146], [2611, 1143], [2602, 1143], [2595, 1145], [2582, 1144], [2580, 1142], [2578, 1141], [2574, 1137], [2566, 1132], [2565, 1126], [2564, 1125], [2562, 1068]]]",J
7,pcb_21f_cc_12.png,"[[[2520, 565], [2580, 563], [2589, 567], [2592, 571], [2597, 572], [2603, 571], [2610, 567], [2613, 567], [2618, 561], [2627, 560], [2648, 560], [2657, 558], [2667, 558], [2677, 564], [2682, 564], [2690, 570], [2693, 582], [2693, 590], [2691, 596], [2690, 597], [2690, 602], [2694, 609], [2694, 613], [2694, 631], [2688, 634], [2683, 635], [2676, 641], [2676, 643], [2674, 645], [2669, 646], [2660, 651], [2653, 653], [2618, 653], [2607, 651], [2593, 651], [2586, 655], [2575, 656], [2573, 657], [2558, 657], [2552, 659], [2539, 659], [2526, 655], [2517, 649], [2509, 642], [2506, 635], [2505, 627], [2504, 625], [2502, 616], [2497, 609], [2494, 596], [2494, 584], [2496, 580], [2499, 576], [2513, 576], [2515, 574], [2518, 564]]]",J
8,pcb_21f_cc_12.png,"[[[459, 4663], [457, 4656], [459, 4647], [462, 4645], [470, 4633], [486, 4618], [507, 4610], [527, 4609], [543, 4614], [544, 4615], [546, 4616], [566, 4623], [581, 4639], [585, 4648], [590, 4654], [590, 4658], [589, 4661], [587, 4663], [585, 4668], [586, 4687], [580, 4702], [574, 4713], [565, 4721], [547, 4730], [531, 4733], [498, 4725], [498, 4724], [473, 4705], [462, 4692], [461, 4689], [460, 4688], [457, 4684], [457, 4681], [457, 4672], [458, 4663]]]",TP
9,pcb_21f_cc_12.png,"[[[1933, 4508], [1930, 4636], [1928, 4636], [1920, 4634], [1899, 4621], [1888, 4610], [1882, 4580], [1883, 4576], [1881, 4560], [1882, 4556], [1885, 4555], [1897, 4541], [1899, 4536], [1921, 4516], [1932, 4508]]]",
