Instance ID,Image File,Vertices,Designator
0,pcb_10b_cc_4.png,"[[[818, 489], [818, 514], [819, 515], [819, 557], [821, 559], [861, 559], [862, 558], [863, 558], [864, 557], [864, 495], [863, 494], [863, 493], [862, 492], [862, 489]]]",C
1,pcb_10b_cc_4.png,"[[[1077, 496], [1077, 565], [1121, 565], [1121, 496]]]",C
2,pcb_10b_cc_4.png,"[[[422, 533], [421, 534], [420, 534], [419, 535], [419, 542], [418, 543], [418, 600], [419, 600], [420, 601], [421, 601], [422, 602], [464, 602], [464, 533], [461, 533], [460, 534], [452, 534], [451, 533]]]",C
3,pcb_10b_cc_4.png,"[[[1851, 508], [1851, 574], [1896, 574], [1896, 508]]]",C
4,pcb_10b_cc_4.png,"[[[914, 681], [914, 753], [962, 753], [962, 681]]]",R
5,pcb_10b_cc_4.png,"[[[1146, 686], [1146, 756], [1192, 756], [1192, 686]]]",R
6,pcb_10b_cc_4.png,"[[[1262, 689], [1262, 759], [1309, 759], [1309, 689]]]",R
7,pcb_10b_cc_4.png,"[[[1616, 716], [1616, 787], [1660, 787], [1660, 716]]]",R
8,pcb_10b_cc_4.png,"[[[1734, 717], [1734, 787], [1780, 787], [1780, 717]]]",R
9,pcb_10b_cc_4.png,"[[[1826, 719], [1826, 791], [1874, 791], [1874, 719]]]",R
10,pcb_10b_cc_4.png,"[[[2690, 603], [2690, 614], [2693, 614], [2694, 615], [2694, 674], [2740, 674], [2740, 603]]]",R
11,pcb_10b_cc_4.png,"[[[3190, 517], [3190, 523], [3189, 524], [3189, 586], [3190, 586], [3191, 587], [3233, 587], [3234, 586], [3234, 517]]]",C
12,pcb_10b_cc_4.png,"[[[2622, 944], [2622, 945], [2621, 946], [2620, 946], [2620, 1012], [2664, 1012], [2664, 946], [2663, 945], [2663, 944]]]",C
13,pcb_10b_cc_4.png,"[[[2744, 944], [2744, 1015], [2787, 1015], [2788, 1014], [2789, 1014], [2790, 1013], [2790, 944]]]",R
14,pcb_10b_cc_4.png,"[[[2833, 944], [2833, 1015], [2878, 1015], [2879, 1014], [2880, 1014], [2880, 944]]]",R
15,pcb_10b_cc_4.png,"[[[2953, 947], [2953, 948], [2952, 949], [2952, 950], [2951, 951], [2951, 1017], [2995, 1017], [2995, 1003], [2994, 1002], [2994, 1000], [2995, 999], [2995, 970], [2994, 969], [2994, 963], [2995, 962], [2995, 952], [2991, 948], [2991, 947]]]",C
16,pcb_10b_cc_4.png,"[[[3083, 963], [3083, 1030], [3126, 1030], [3126, 963]]]",C
17,pcb_10b_cc_4.png,"[[[3185, 965], [3185, 1035], [3232, 1035], [3232, 965]]]",R
18,pcb_10b_cc_4.png,"[[[3618, 982], [3618, 1027], [3679, 1027], [3679, 982]]]",C
19,pcb_10b_cc_4.png,"[[[4004, 1012], [4004, 1013], [4003, 1014], [4003, 1085], [4050, 1085], [4050, 1012]]]",R
20,pcb_10b_cc_4.png,"[[[2439, 1129], [2439, 1198], [2484, 1198], [2484, 1129]]]",C
21,pcb_10b_cc_4.png,"[[[2538, 1129], [2538, 1201], [2584, 1201], [2584, 1129]]]",R
22,pcb_10b_cc_4.png,"[[[2715, 1132], [2715, 1204], [2762, 1204], [2762, 1132]]]",R
23,pcb_10b_cc_4.png,"[[[2952, 1137], [2952, 1207], [2998, 1207], [2998, 1137]]]",R
24,pcb_10b_cc_4.png,"[[[3070, 1122], [3070, 1192], [3112, 1192], [3112, 1122]]]",C
25,pcb_10b_cc_4.png,"[[[3188, 1124], [3188, 1196], [3233, 1196], [3233, 1124]]]",R
26,pcb_10b_cc_4.png,"[[[2617, 1317], [2617, 1387], [2661, 1387], [2661, 1317]]]",R
27,pcb_10b_cc_4.png,"[[[2715, 1321], [2715, 1389], [2758, 1389], [2758, 1321]]]",C
28,pcb_10b_cc_4.png,"[[[2828, 1320], [2828, 1390], [2873, 1390], [2873, 1320]]]",R
29,pcb_10b_cc_4.png,"[[[2951, 1329], [2951, 1391], [2993, 1391], [2993, 1329]]]",C
30,pcb_10b_cc_4.png,"[[[2825, 1487], [2825, 1558], [2873, 1558], [2873, 1487]]]",C
