Instance ID,Image File,Vertices,Designator
0,pcb_8b_cc_10.png,"[[[7002, 3900], [7002, 3929], [7060, 3929], [7060, 3900]]]",R
1,pcb_8b_cc_10.png,"[[[7000, 3687], [7000, 3717], [7059, 3717], [7059, 3687]]]",R
2,pcb_8b_cc_10.png,"[[[6700, 3617], [6700, 3644], [6754, 3644], [6754, 3617]]]",C
3,pcb_8b_cc_10.png,"[[[4223, 3762], [4223, 3792], [4283, 3792], [4283, 3762]]]",R
4,pcb_8b_cc_10.png,"[[[4278, 3620], [4277, 3621], [4224, 3621], [4224, 3650], [4235, 3650], [4235, 3648], [4236, 3647], [4267, 3647], [4268, 3648], [4268, 3650], [4284, 3650], [4284, 3620]]]",R
5,pcb_8b_cc_10.png,"[[[4028, 3620], [4028, 3650], [4087, 3650], [4087, 3649], [4088, 3648], [4088, 3620]]]",R
6,pcb_8b_cc_10.png,"[[[3854, 3697], [3854, 3726], [3913, 3726], [3913, 3697]]]",R
7,pcb_8b_cc_10.png,"[[[3854, 3624], [3854, 3653], [3914, 3653], [3914, 3624]]]",R
8,pcb_8b_cc_10.png,"[[[4225, 3693], [4225, 3719], [4281, 3719], [4281, 3693]]]",C
9,pcb_8b_cc_10.png,"[[[3043, 3953], [3043, 3995], [3112, 3995], [3112, 3992], [3113, 3991], [3113, 3953]]]",R
10,pcb_8b_cc_10.png,"[[[3055, 3860], [3055, 3901], [3110, 3901], [3110, 3860]]]",R
11,pcb_8b_cc_10.png,"[[[1897, 4006], [1897, 4033], [1950, 4033], [1950, 4006]]]",C
12,pcb_8b_cc_10.png,"[[[1434, 3542], [1434, 3570], [1485, 3570], [1485, 3542]]]",C
13,pcb_8b_cc_10.png,"[[[966, 3547], [966, 3574], [1017, 3574], [1017, 3547]]]",C
14,pcb_8b_cc_10.png,"[[[785, 3542], [785, 3567], [836, 3567], [836, 3542]]]",C
15,pcb_8b_cc_10.png,"[[[1020, 3734], [1020, 3758], [1070, 3758], [1070, 3734]]]",C
16,pcb_8b_cc_10.png,"[[[839, 3734], [839, 3760], [889, 3760], [889, 3734]]]",C
17,pcb_8b_cc_10.png,"[[[1356, 3475], [1356, 3505], [1414, 3505], [1414, 3475]]]",R
18,pcb_8b_cc_10.png,"[[[1005, 3803], [1005, 3850], [1077, 3850], [1077, 3803]]]",R
19,pcb_8b_cc_10.png,"[[[823, 3803], [823, 3846], [899, 3846], [899, 3803]]]",R
20,pcb_8b_cc_10.png,"[[[950, 3455], [950, 3456], [951, 3457], [951, 3500], [1024, 3500], [1024, 3455], [963, 3455], [962, 3456], [951, 3456]]]",R
21,pcb_8b_cc_10.png,"[[[772, 3458], [772, 3505], [842, 3505], [842, 3458]]]",R
22,pcb_8b_cc_10.png,"[[[7478, 3311], [7478, 3342], [7536, 3342], [7536, 3311]]]",R
23,pcb_8b_cc_10.png,"[[[7483, 3181], [7483, 3207], [7535, 3207], [7535, 3181]]]",C
24,pcb_8b_cc_10.png,"[[[7369, 3017], [7369, 3043], [7422, 3043], [7422, 3017]]]",C
25,pcb_8b_cc_10.png,"[[[7227, 3014], [7227, 3042], [7281, 3042], [7281, 3022], [7282, 3021], [7282, 3014]]]",C
26,pcb_8b_cc_10.png,"[[[7235, 2944], [7235, 2949], [7234, 2950], [7234, 2974], [7280, 2974], [7280, 2944]]]",C
27,pcb_8b_cc_10.png,"[[[7081, 2948], [7081, 2975], [7138, 2975], [7138, 2948]]]",R
28,pcb_8b_cc_10.png,"[[[4852, 3156], [4852, 3187], [4912, 3187], [4912, 3156]]]",R
29,pcb_8b_cc_10.png,"[[[4856, 3093], [4856, 3122], [4914, 3122], [4914, 3093]]]",R
30,pcb_8b_cc_10.png,"[[[4368, 3263], [4368, 3291], [4426, 3291], [4426, 3263]]]",R
31,pcb_8b_cc_10.png,"[[[4851, 2898], [4851, 2928], [4913, 2928], [4913, 2898]]]",R
32,pcb_8b_cc_10.png,"[[[4139, 3173], [4139, 3219], [4211, 3219], [4211, 3173]]]",R
33,pcb_8b_cc_10.png,"[[[4139, 3079], [4139, 3124], [4212, 3124], [4212, 3079]]]",R
34,pcb_8b_cc_10.png,"[[[3455, 3355], [3455, 3386], [3465, 3386], [3465, 3382], [3466, 3381], [3499, 3381], [3500, 3382], [3500, 3386], [3515, 3386], [3515, 3355]]]",R
35,pcb_8b_cc_10.png,"[[[3397, 3027], [3397, 3054], [3451, 3054], [3451, 3027]]]",C
36,pcb_8b_cc_10.png,"[[[3230, 3027], [3230, 3054], [3280, 3054], [3280, 3027]]]",C
37,pcb_8b_cc_10.png,"[[[3058, 3027], [3058, 3052], [3110, 3052], [3110, 3027]]]",C
38,pcb_8b_cc_10.png,"[[[2916, 3026], [2916, 3052], [2968, 3052], [2968, 3026]]]",C
39,pcb_8b_cc_10.png,"[[[2773, 3028], [2773, 3054], [2831, 3054], [2831, 3028]]]",C
40,pcb_8b_cc_10.png,"[[[2634, 3027], [2634, 3052], [2683, 3052], [2683, 3027]]]",C
41,pcb_8b_cc_10.png,"[[[2494, 3027], [2494, 3054], [2495, 3053], [2545, 3053], [2545, 3027]]]",C
